sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,0,0,162,1,PICKED,picked for inspection
1,0,0,162,1,ACCEPTED,accepted for execution
1,756,2,309,7,PICKED,picked for inspection
1,756,2,309,7,ACCEPTED,accepted for execution
1,4885,13,49,9,PICKED,picked for inspection
1,4885,13,49,9,ACCEPTED,accepted for execution
2,7,80,52,1,PICKED,picked for inspection
2,7,80,52,1,ACCEPTED,accepted for execution
2,767,82,309,7,PICKED,picked for inspection
2,767,82,309,7,ACCEPTED,accepted for execution
2,4895,93,168,6,PICKED,picked for inspection
2,4895,93,168,6,ACCEPTED,accepted for execution
2,9401,105,249,9,PICKED,picked for inspection
2,9401,105,249,9,REJECTED,Rashina cannot finish task within the remaining time
2,9401,105,49,9,PICKED,picked for inspection
2,9401,105,49,9,ACCEPTED,accepted for execution
2,9401,105,49,9,ACCEPTED,accepted for execution
3,16,160,234,3,PICKED,picked for inspection
3,16,160,234,3,ACCEPTED,accepted for execution
3,3018,168,102,9,PICKED,picked for inspection
3,3018,168,102,9,ACCEPTED,accepted for execution
3,8272,182,28,6,PICKED,picked for inspection
3,8272,182,28,6,ACCEPTED,accepted for execution
3,17278,206,121,9,PICKED,picked for inspection
3,17278,206,121,9,ACCEPTED,accepted for execution
4,16,240,59,1,PICKED,picked for inspection
4,16,240,59,1,ACCEPTED,accepted for execution
4,781,242,245,6,PICKED,picked for inspection
4,781,242,245,6,ACCEPTED,accepted for execution
4,4158,251,203,6,PICKED,picked for inspection
4,4158,251,203,6,ACCEPTED,accepted for execution
4,10163,267,312,4,PICKED,picked for inspection
4,10163,267,312,4,ACCEPTED,accepted for execution
4,13168,275,276,10,PICKED,picked for inspection
4,13168,275,276,10,ACCEPTED,accepted for execution
5,15,320,391,2,PICKED,picked for inspection
5,15,320,391,2,ACCEPTED,accepted for execution
5,1147,323,92,8,PICKED,picked for inspection
5,1147,323,92,8,ACCEPTED,accepted for execution
5,5650,335,167,4,PICKED,picked for inspection
5,5650,335,167,4,ACCEPTED,accepted for execution
5,7901,341,291,4,PICKED,picked for inspection
5,7901,341,291,4,ACCEPTED,accepted for execution
5,10532,348,377,5,PICKED,picked for inspection
5,10532,348,377,5,ACCEPTED,accepted for execution
5,13907,357,297,8,PICKED,picked for inspection
5,13907,357,297,8,ACCEPTED,accepted for execution
5,18415,369,66,10,PICKED,picked for inspection
5,18415,369,66,10,ACCEPTED,accepted for execution
5,24418,385,144,10,PICKED,picked for inspection
5,24418,385,144,10,REJECTED,Rashina cannot finish task within the remaining time
5,24418,385,375,9,PICKED,picked for inspection
5,24418,385,375,9,REJECTED,Rashina cannot finish task within the remaining time
5,24418,385,144,10,PICKED,no other tasks could be accepted-trying to break this task
5,24418,385,144,9,ACCEPTED,broke task into smaller parts-accepted for execution
5,24418,385,144,9,ACCEPTED,accepted for execution
5,29674,399,375,9,PICKED,picked for inspection
5,29674,399,375,9,REJECTED,Rashina cannot finish task within the remaining time
5,29674,399,375,9,PICKED,no other tasks could be accepted-trying to break this task
5,29674,399,375,9,REJECTED,could not break this task-Rashina finished for this sprint
6,11,400,261,6,PICKED,picked for inspection
6,11,400,261,6,ACCEPTED,accepted for execution
6,3395,409,60,10,PICKED,picked for inspection
6,3395,409,60,10,ACCEPTED,accepted for execution
6,9402,425,12,5,PICKED,picked for inspection
6,9402,425,12,5,ACCEPTED,accepted for execution
6,13154,435,345,6,PICKED,picked for inspection
6,13154,435,345,6,ACCEPTED,accepted for execution
6,17286,446,231,7,PICKED,picked for inspection
6,17286,446,231,7,ACCEPTED,accepted for execution
7,10,480,269,3,PICKED,picked for inspection
7,10,480,269,3,ACCEPTED,accepted for execution
7,1519,484,89,2,PICKED,picked for inspection
7,1519,484,89,2,ACCEPTED,accepted for execution
7,2646,487,99,4,PICKED,picked for inspection
7,2646,487,99,4,ACCEPTED,accepted for execution
7,4900,493,333,6,PICKED,picked for inspection
7,4900,493,333,6,ACCEPTED,accepted for execution
7,8283,502,266,9,PICKED,picked for inspection
7,8283,502,266,9,ACCEPTED,accepted for execution
7,13539,516,268,7,PICKED,picked for inspection
7,13539,516,268,7,ACCEPTED,accepted for execution
7,18056,528,343,9,PICKED,picked for inspection
7,18056,528,343,9,ACCEPTED,accepted for execution
8,34,560,154,3,PICKED,picked for inspection
8,34,560,154,3,ACCEPTED,accepted for execution
8,1545,564,69,5,PICKED,picked for inspection
8,1545,564,69,5,ACCEPTED,accepted for execution
8,4556,572,201,5,PICKED,picked for inspection
8,4556,572,201,5,ACCEPTED,accepted for execution
8,7559,580,255,7,PICKED,picked for inspection
8,7559,580,255,7,ACCEPTED,accepted for execution
8,11688,591,116,10,PICKED,picked for inspection
8,11688,591,116,10,ACCEPTED,accepted for execution
8,17694,607,186,7,PICKED,picked for inspection
8,17694,607,186,7,ACCEPTED,accepted for execution
9,24,640,114,2,PICKED,picked for inspection
9,24,640,114,2,ACCEPTED,accepted for execution
9,1160,643,193,4,PICKED,picked for inspection
9,1160,643,193,4,ACCEPTED,accepted for execution
9,3411,649,236,5,PICKED,picked for inspection
9,3411,649,236,5,ACCEPTED,accepted for execution
9,6414,657,56,6,PICKED,picked for inspection
9,6414,657,56,6,ACCEPTED,accepted for execution
9,9797,666,396,8,PICKED,picked for inspection
9,9797,666,396,8,ACCEPTED,accepted for execution
9,14319,678,123,10,PICKED,picked for inspection
9,14319,678,123,10,ACCEPTED,accepted for execution
9,20319,694,109,9,PICKED,picked for inspection
9,20319,694,109,9,ACCEPTED,accepted for execution
10,15,720,335,1,PICKED,picked for inspection
10,15,720,335,1,ACCEPTED,accepted for execution
10,391,721,211,2,PICKED,picked for inspection
10,391,721,211,2,ACCEPTED,accepted for execution
10,1524,724,228,2,PICKED,picked for inspection
10,1524,724,228,2,ACCEPTED,accepted for execution
10,2653,727,194,5,PICKED,picked for inspection
10,2653,727,194,5,ACCEPTED,accepted for execution
10,5657,735,369,6,PICKED,picked for inspection
10,5657,735,369,6,ACCEPTED,accepted for execution
10,9037,744,253,9,PICKED,picked for inspection
10,9037,744,253,9,ACCEPTED,accepted for execution
10,14299,758,183,9,PICKED,picked for inspection
10,14299,758,183,9,ACCEPTED,accepted for execution
10,19553,772,278,9,PICKED,picked for inspection
10,19553,772,278,9,ACCEPTED,accepted for execution
11,50,800,8,2,PICKED,picked for inspection
11,50,800,8,2,ACCEPTED,accepted for execution
11,1185,803,354,3,PICKED,picked for inspection
11,1185,803,354,3,ACCEPTED,accepted for execution
11,2702,807,338,5,PICKED,picked for inspection
11,2702,807,338,5,ACCEPTED,accepted for execution
11,5707,815,133,6,PICKED,picked for inspection
11,5707,815,133,6,ACCEPTED,accepted for execution
