sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,14,0,283,2,PICKED,picked for inspection
1,14,0,283,2,ACCEPTED,accepted for execution
1,1141,3,71,5,PICKED,picked for inspection
1,1141,3,71,5,ACCEPTED,accepted for execution
1,4144,11,95,2,PICKED,picked for inspection
1,4144,11,95,2,ACCEPTED,accepted for execution
2,9,80,68,7,PICKED,picked for inspection
2,9,80,68,7,ACCEPTED,accepted for execution
2,4142,91,167,4,PICKED,picked for inspection
2,4142,91,167,4,ACCEPTED,accepted for execution
2,6397,97,305,1,PICKED,picked for inspection
2,6397,97,305,1,ACCEPTED,accepted for execution
2,6775,98,3,7,PICKED,picked for inspection
2,6775,98,3,7,ACCEPTED,accepted for execution
2,10902,109,275,3,PICKED,picked for inspection
2,10902,109,275,3,ACCEPTED,accepted for execution
2,12407,113,234,3,PICKED,picked for inspection
2,12407,113,234,3,ACCEPTED,accepted for execution
2,13910,117,110,6,PICKED,picked for inspection
2,13910,117,110,6,ACCEPTED,accepted for execution
2,17296,126,195,9,PICKED,picked for inspection
2,17296,126,195,9,ACCEPTED,accepted for execution
3,24,160,250,9,PICKED,picked for inspection
3,24,160,250,9,ACCEPTED,accepted for execution
3,5283,174,4,3,PICKED,picked for inspection
3,5283,174,4,3,ACCEPTED,accepted for execution
3,6788,178,134,3,PICKED,picked for inspection
3,6788,178,134,3,ACCEPTED,accepted for execution
3,8291,182,11,10,PICKED,picked for inspection
3,8291,182,11,10,ACCEPTED,accepted for execution
3,14294,198,16,9,PICKED,picked for inspection
3,14294,198,16,9,ACCEPTED,accepted for execution
3,19549,212,212,10,PICKED,picked for inspection
3,19549,212,212,10,ACCEPTED,accepted for execution
3,25551,228,392,2,PICKED,picked for inspection
3,25551,228,392,2,ACCEPTED,accepted for execution
4,20,240,57,4,PICKED,picked for inspection
4,20,240,57,4,ACCEPTED,accepted for execution
4,2273,246,150,1,PICKED,picked for inspection
4,2273,246,150,1,ACCEPTED,accepted for execution
4,2659,247,350,2,PICKED,picked for inspection
4,2659,247,350,2,ACCEPTED,accepted for execution
4,3786,250,40,6,PICKED,picked for inspection
4,3786,250,40,6,ACCEPTED,accepted for execution
4,7164,259,271,5,PICKED,picked for inspection
4,7164,259,271,5,ACCEPTED,accepted for execution
4,10167,267,280,3,PICKED,picked for inspection
4,10167,267,280,3,ACCEPTED,accepted for execution
4,11672,271,118,9,PICKED,picked for inspection
4,11672,271,118,9,ACCEPTED,accepted for execution
4,16925,285,66,10,PICKED,picked for inspection
4,16925,285,66,10,ACCEPTED,accepted for execution
4,22929,301,105,8,PICKED,picked for inspection
4,22929,301,105,8,ACCEPTED,accepted for execution
5,22,320,166,7,PICKED,picked for inspection
5,22,320,166,7,ACCEPTED,accepted for execution
5,4157,331,364,2,PICKED,picked for inspection
5,4157,331,364,2,ACCEPTED,accepted for execution
5,5286,334,324,1,PICKED,picked for inspection
5,5286,334,324,1,ACCEPTED,accepted for execution
5,5665,335,242,7,PICKED,picked for inspection
5,5665,335,242,7,ACCEPTED,accepted for execution
5,9794,346,317,6,PICKED,picked for inspection
5,9794,346,317,6,ACCEPTED,accepted for execution
5,13174,355,288,10,PICKED,picked for inspection
5,13174,355,288,10,ACCEPTED,accepted for execution
5,19178,371,33,8,PICKED,picked for inspection
5,19178,371,33,8,ACCEPTED,accepted for execution
5,23681,383,369,6,PICKED,picked for inspection
5,23681,383,369,6,ACCEPTED,accepted for execution
5,27059,392,34,8,PICKED,picked for inspection
5,27059,392,34,8,REJECTED,Mohan cannot finish task within the remaining time
5,27059,392,34,8,PICKED,no other tasks could be accepted-trying to break this task
5,27059,392,34,5,ACCEPTED,broke task into smaller parts-accepted for execution
5,27059,392,34,5,ACCEPTED,accepted for execution
6,0,400,281,3,PICKED,picked for inspection
6,0,400,281,3,ACCEPTED,accepted for execution
6,1502,404,246,5,PICKED,picked for inspection
6,1502,404,246,5,ACCEPTED,accepted for execution
6,4505,412,365,3,PICKED,picked for inspection
6,4505,412,365,3,ACCEPTED,accepted for execution
6,6008,416,286,5,PICKED,picked for inspection
6,6008,416,286,5,ACCEPTED,accepted for execution
6,9011,424,79,2,PICKED,picked for inspection
6,9011,424,79,2,ACCEPTED,accepted for execution
6,10140,427,170,4,PICKED,picked for inspection
6,10140,427,170,4,ACCEPTED,accepted for execution
6,12393,433,81,5,PICKED,picked for inspection
6,12393,433,81,5,ACCEPTED,accepted for execution
6,15398,441,206,4,PICKED,picked for inspection
6,15398,441,206,4,ACCEPTED,accepted for execution
6,17652,447,327,1,PICKED,picked for inspection
6,17652,447,327,1,ACCEPTED,accepted for execution
6,18040,448,217,4,PICKED,picked for inspection
6,18040,448,217,4,ACCEPTED,accepted for execution
6,20300,454,65,4,PICKED,picked for inspection
6,20300,454,65,4,ACCEPTED,accepted for execution
6,22553,460,270,8,PICKED,picked for inspection
6,22553,460,270,8,ACCEPTED,accepted for execution
7,20,480,187,3,PICKED,picked for inspection
7,20,480,187,3,ACCEPTED,accepted for execution
7,1522,484,54,1,PICKED,picked for inspection
7,1522,484,54,1,ACCEPTED,accepted for execution
7,1901,485,35,2,PICKED,picked for inspection
7,1901,485,35,2,ACCEPTED,accepted for execution
7,3030,488,289,2,PICKED,picked for inspection
7,3030,488,289,2,ACCEPTED,accepted for execution
7,4159,491,42,5,PICKED,picked for inspection
7,4159,491,42,5,ACCEPTED,accepted for execution
7,7163,499,102,9,PICKED,picked for inspection
7,7163,499,102,9,ACCEPTED,accepted for execution
7,12417,513,314,1,PICKED,picked for inspection
7,12417,513,314,1,ACCEPTED,accepted for execution
7,12800,514,107,6,PICKED,picked for inspection
7,12800,514,107,6,ACCEPTED,accepted for execution
7,16179,523,334,10,PICKED,picked for inspection
7,16179,523,334,10,ACCEPTED,accepted for execution
7,22187,539,67,2,PICKED,picked for inspection
