sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,2.477746168670276,72,29,51
2,3.615702479338843,196,54,26
3,3.57479704921346,283,79,1
4,3.7301670694546605,284,76,4
5,3.7532857046572756,297,79,1
6,3.730039920159681,299,80,0
7,3.716375648890986,294,79,1
8,3.642229909526344,292,80,0
9,3.3204524516327156,173,52,28
