sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,9,0,38,6,PICKED,picked for inspection
1,9,0,38,6,ACCEPTED,accepted for execution
1,6025,16,47,10,PICKED,picked for inspection
1,6025,16,47,10,ACCEPTED,accepted for execution
2,30,80,126,2,PICKED,picked for inspection
2,30,80,126,2,ACCEPTED,accepted for execution
2,1913,85,272,9,PICKED,picked for inspection
2,1913,85,272,9,ACCEPTED,accepted for execution
2,10931,109,295,7,PICKED,picked for inspection
2,10931,109,295,7,ACCEPTED,accepted for execution
2,17696,127,209,9,PICKED,picked for inspection
2,17696,127,209,9,ACCEPTED,accepted for execution
3,0,160,313,5,PICKED,picked for inspection
3,0,160,313,5,ACCEPTED,accepted for execution
3,4885,173,141,8,PICKED,picked for inspection
3,4885,173,141,8,ACCEPTED,accepted for execution
3,9406,185,343,9,PICKED,picked for inspection
3,9406,185,343,9,ACCEPTED,accepted for execution
4,35,240,251,8,PICKED,picked for inspection
4,35,240,251,8,ACCEPTED,accepted for execution
4,5299,254,39,5,PICKED,picked for inspection
4,5299,254,39,5,ACCEPTED,accepted for execution
4,8323,262,219,1,PICKED,picked for inspection
4,8323,262,219,1,ACCEPTED,accepted for execution
4,8706,263,170,4,PICKED,picked for inspection
4,8706,263,170,4,ACCEPTED,accepted for execution
4,10988,269,301,6,PICKED,picked for inspection
4,10988,269,301,6,ACCEPTED,accepted for execution
4,15493,281,386,5,PICKED,picked for inspection
4,15493,281,386,5,ACCEPTED,accepted for execution
4,18500,289,116,10,PICKED,picked for inspection
4,18500,289,116,10,ACCEPTED,accepted for execution
5,32,320,361,10,PICKED,picked for inspection
5,32,320,361,10,ACCEPTED,accepted for execution
5,6791,338,210,3,PICKED,picked for inspection
5,6791,338,210,3,ACCEPTED,accepted for execution
5,8311,342,192,6,PICKED,picked for inspection
5,8311,342,192,6,ACCEPTED,accepted for execution
5,11694,351,392,9,PICKED,picked for inspection
5,11694,351,392,9,ACCEPTED,accepted for execution
6,34,400,314,1,PICKED,picked for inspection
6,34,400,314,1,ACCEPTED,accepted for execution
6,419,401,105,8,PICKED,picked for inspection
6,419,401,105,8,ACCEPTED,accepted for execution
6,5673,415,204,1,PICKED,picked for inspection
6,5673,415,204,1,ACCEPTED,accepted for execution
6,6053,416,177,5,PICKED,picked for inspection
6,6053,416,177,5,ACCEPTED,accepted for execution
6,9808,426,228,2,PICKED,picked for inspection
6,9808,426,228,2,ACCEPTED,accepted for execution
6,11315,430,310,4,PICKED,picked for inspection
6,11315,430,310,4,ACCEPTED,accepted for execution
6,14322,438,125,3,PICKED,picked for inspection
6,14322,438,125,3,ACCEPTED,accepted for execution
6,15828,442,222,10,PICKED,picked for inspection
6,15828,442,222,10,ACCEPTED,accepted for execution
6,21840,458,309,7,PICKED,picked for inspection
6,21840,458,309,7,ACCEPTED,accepted for execution
7,30,480,320,6,PICKED,picked for inspection
7,30,480,320,6,ACCEPTED,accepted for execution
7,4177,491,114,2,PICKED,picked for inspection
7,4177,491,114,2,ACCEPTED,accepted for execution
7,5686,495,389,3,PICKED,picked for inspection
7,5686,495,389,3,ACCEPTED,accepted for execution
7,7940,501,372,10,PICKED,picked for inspection
7,7940,501,372,10,ACCEPTED,accepted for execution
7,15448,521,213,4,PICKED,picked for inspection
7,15448,521,213,4,ACCEPTED,accepted for execution
7,18457,529,367,8,PICKED,picked for inspection
