sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,0,0,131,3,PICKED,picked for inspection
1,0,0,131,3,ACCEPTED,accepted for execution
1,1501,4,266,9,PICKED,picked for inspection
1,1501,4,266,9,ACCEPTED,accepted for execution
2,21,80,27,4,PICKED,picked for inspection
2,21,80,27,4,ACCEPTED,accepted for execution
2,2274,86,369,6,PICKED,picked for inspection
2,2274,86,369,6,ACCEPTED,accepted for execution
2,5652,95,253,9,PICKED,picked for inspection
2,5652,95,253,9,ACCEPTED,accepted for execution
2,10905,109,221,7,PICKED,picked for inspection
2,10905,109,221,7,ACCEPTED,accepted for execution
3,11,160,248,1,PICKED,picked for inspection
3,11,160,248,1,ACCEPTED,accepted for execution
3,3012,168,148,4,PICKED,picked for inspection
3,3012,168,148,4,ACCEPTED,accepted for execution
3,6765,178,198,6,PICKED,picked for inspection
3,6765,178,198,6,ACCEPTED,accepted for execution
3,12768,194,30,7,PICKED,picked for inspection
3,12768,194,30,7,ACCEPTED,accepted for execution
3,19521,212,251,8,PICKED,picked for inspection
3,19521,212,251,8,ACCEPTED,accepted for execution
4,0,240,21,5,PICKED,picked for inspection
4,0,240,21,5,ACCEPTED,accepted for execution
4,3011,248,167,4,PICKED,picked for inspection
4,3011,248,167,4,ACCEPTED,accepted for execution
4,6764,258,69,5,PICKED,picked for inspection
4,6764,258,69,5,ACCEPTED,accepted for execution
4,11642,271,230,9,PICKED,picked for inspection
4,11642,271,230,9,ACCEPTED,accepted for execution
5,11,320,326,2,PICKED,picked for inspection
5,11,320,326,2,ACCEPTED,accepted for execution
5,1138,323,244,10,PICKED,picked for inspection
5,1138,323,244,10,ACCEPTED,accepted for execution
5,7140,339,358,3,PICKED,picked for inspection
5,7140,339,358,3,ACCEPTED,accepted for execution
5,10144,347,310,4,PICKED,picked for inspection
5,10144,347,310,4,ACCEPTED,accepted for execution
5,13899,357,184,7,PICKED,picked for inspection
5,13899,357,184,7,ACCEPTED,accepted for execution
6,14,400,185,3,PICKED,picked for inspection
6,14,400,185,3,ACCEPTED,accepted for execution
6,1517,404,41,6,PICKED,picked for inspection
6,1517,404,41,6,ACCEPTED,accepted for execution
6,4904,413,114,2,PICKED,picked for inspection
6,4904,413,114,2,ACCEPTED,accepted for execution
6,6426,417,93,3,PICKED,picked for inspection
6,6426,417,93,3,ACCEPTED,accepted for execution
6,8687,423,177,5,PICKED,picked for inspection
6,8687,423,177,5,ACCEPTED,accepted for execution
6,12440,433,397,7,PICKED,picked for inspection
6,12440,433,397,7,ACCEPTED,accepted for execution
6,17694,447,320,6,PICKED,picked for inspection
6,17694,447,320,6,ACCEPTED,accepted for execution
7,21,480,29,5,PICKED,picked for inspection
7,21,480,29,5,ACCEPTED,accepted for execution
7,3026,488,265,6,PICKED,picked for inspection
7,3026,488,265,6,ACCEPTED,accepted for execution
