sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,0,0,377,5,PICKED,picked for inspection
1,0,0,377,5,ACCEPTED,accepted for execution
1,15005,40,372,10,PICKED,picked for inspection
1,15005,40,372,10,REJECTED,Rashina cannot finish task within the remaining time
1,15005,40,174,7,PICKED,picked for inspection
1,15005,40,174,7,REJECTED,Rashina cannot finish task within the remaining time
1,15005,40,255,7,PICKED,picked for inspection
1,15005,40,255,7,REJECTED,Rashina cannot finish task within the remaining time
1,15005,40,146,6,PICKED,picked for inspection
1,15005,40,146,6,REJECTED,Rashina cannot finish task within the remaining time
1,15005,40,332,5,PICKED,picked for inspection
1,15005,40,332,5,ACCEPTED,accepted for execution
1,15005,40,332,5,ACCEPTED,accepted for execution
1,30010,80,372,7,PICKED,picked for inspection
1,30010,80,372,7,REJECTED,Rashina cannot finish task within the remaining time
1,30010,80,174,7,PICKED,picked for inspection
1,30010,80,174,7,REJECTED,Rashina cannot finish task within the remaining time
1,30010,80,255,7,PICKED,picked for inspection
1,30010,80,255,7,REJECTED,Rashina cannot finish task within the remaining time
1,30010,80,146,6,PICKED,picked for inspection
1,30010,80,146,6,REJECTED,Rashina cannot finish task within the remaining time
1,30010,80,372,7,PICKED,no other tasks could be accepted-trying to break this task
1,30010,80,372,7,REJECTED,could not break this task-Rashina finished for this sprint
2,3,80,83,3,PICKED,picked for inspection
2,3,80,83,3,ACCEPTED,accepted for execution
2,9006,104,146,6,PICKED,picked for inspection
2,9006,104,146,6,ACCEPTED,accepted for execution
3,6,160,148,4,PICKED,picked for inspection
3,6,160,148,4,ACCEPTED,accepted for execution
4,8,240,210,3,PICKED,picked for inspection
4,8,240,210,3,ACCEPTED,accepted for execution
4,9009,264,253,9,PICKED,picked for inspection
4,9009,264,253,9,REJECTED,Rashina cannot finish task within the remaining time
4,9009,264,253,9,PICKED,no other tasks could be accepted-trying to break this task
4,9009,264,253,9,REJECTED,could not break this task-Rashina finished for this sprint
9,5,640,94,8,PICKED,picked for inspection
9,5,640,94,8,ACCEPTED,accepted for execution
10,4,720,168,6,PICKED,picked for inspection
10,4,720,168,6,ACCEPTED,accepted for execution
11,2,800,206,4,PICKED,picked for inspection
11,2,800,206,4,ACCEPTED,accepted for execution
12,11,880,11,10,PICKED,picked for inspection
12,11,880,11,10,ACCEPTED,accepted for execution
13,8,960,323,4,PICKED,picked for inspection
13,8,960,323,4,ACCEPTED,accepted for execution
13,6013,976,243,3,PICKED,picked for inspection
13,6013,976,243,3,ACCEPTED,accepted for execution
14,12,1040,166,7,PICKED,picked for inspection
14,12,1040,166,7,ACCEPTED,accepted for execution
14,6765,1058,369,6,PICKED,picked for inspection
14,6765,1058,369,6,ACCEPTED,accepted for execution
15,0,1120,281,3,PICKED,picked for inspection
15,0,1120,281,3,ACCEPTED,accepted for execution
15,3759,1130,26,9,PICKED,picked for inspection
15,3759,1130,26,9,ACCEPTED,accepted for execution
15,12762,1154,29,5,PICKED,picked for inspection
15,12762,1154,29,5,ACCEPTED,accepted for execution
15,17640,1167,338,5,PICKED,picked for inspection
15,17640,1167,338,5,ACCEPTED,accepted for execution
16,11,1200,50,9,PICKED,picked for inspection
16,11,1200,50,9,ACCEPTED,accepted for execution
16,11264,1230,192,6,PICKED,picked for inspection
16,11264,1230,192,6,ACCEPTED,accepted for execution
16,17267,1246,75,5,PICKED,picked for inspection
16,17267,1246,75,5,ACCEPTED,accepted for execution
17,11,1280,126,2,PICKED,picked for inspection
17,11,1280,126,2,ACCEPTED,accepted for execution
17,1889,1285,368,1,PICKED,picked for inspection
17,1889,1285,368,1,ACCEPTED,accepted for execution
17,2641,1287,248,1,PICKED,picked for inspection
17,2641,1287,248,1,ACCEPTED,accepted for execution
17,3394,1289,316,4,PICKED,picked for inspection
17,3394,1289,316,4,ACCEPTED,accepted for execution
17,7146,1299,39,5,PICKED,picked for inspection
17,7146,1299,39,5,ACCEPTED,accepted for execution
17,12024,1312,107,6,PICKED,picked for inspection
17,12024,1312,107,6,ACCEPTED,accepted for execution
18,18,1360,251,8,PICKED,picked for inspection
18,18,1360,251,8,ACCEPTED,accepted for execution
18,7894,1381,217,4,PICKED,picked for inspection
18,7894,1381,217,4,ACCEPTED,accepted for execution
18,11647,1391,25,4,PICKED,picked for inspection
18,11647,1391,25,4,ACCEPTED,accepted for execution
18,15401,1401,33,8,PICKED,picked for inspection
18,15401,1401,33,8,ACCEPTED,accepted for execution
19,1,1440,58,1,PICKED,picked for inspection
19,1,1440,58,1,ACCEPTED,accepted for execution
19,753,1442,293,5,PICKED,picked for inspection
19,753,1442,293,5,ACCEPTED,accepted for execution
19,5631,1455,28,6,PICKED,picked for inspection
19,5631,1455,28,6,ACCEPTED,accepted for execution
19,11636,1471,299,8,PICKED,picked for inspection
19,11636,1471,299,8,ACCEPTED,accepted for execution
19,19514,1492,87,9,PICKED,picked for inspection
19,19514,1492,87,9,ACCEPTED,accepted for execution
20,15,1520,321,1,PICKED,picked for inspection
20,15,1520,321,1,ACCEPTED,accepted for execution
20,768,1522,15,8,PICKED,picked for inspection
20,768,1522,15,8,ACCEPTED,accepted for execution
