sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,12,0,371,1,PICKED,picked for inspection
1,12,0,371,1,ACCEPTED,accepted for execution
1,3020,8,13,1,PICKED,picked for inspection
1,3020,8,13,1,ACCEPTED,accepted for execution
1,6026,16,203,6,PICKED,picked for inspection
1,6026,16,203,6,ACCEPTED,accepted for execution
2,14,80,45,9,PICKED,picked for inspection
2,14,80,45,9,ACCEPTED,accepted for execution
3,19,160,301,6,PICKED,picked for inspection
3,19,160,301,6,ACCEPTED,accepted for execution
4,15,240,176,10,PICKED,picked for inspection
4,15,240,176,10,ACCEPTED,accepted for execution
5,20,320,132,7,PICKED,picked for inspection
5,20,320,132,7,ACCEPTED,accepted for execution
6,3,400,172,10,PICKED,picked for inspection
6,3,400,172,10,ACCEPTED,accepted for execution
7,1,480,287,1,PICKED,picked for inspection
7,1,480,287,1,ACCEPTED,accepted for execution
7,1505,484,78,9,PICKED,picked for inspection
7,1505,484,78,9,ACCEPTED,accepted for execution
8,19,560,145,9,PICKED,picked for inspection
8,19,560,145,9,ACCEPTED,accepted for execution
8,9024,584,6,6,PICKED,picked for inspection
8,9024,584,6,6,ACCEPTED,accepted for execution
9,12,640,313,5,PICKED,picked for inspection
9,12,640,313,5,ACCEPTED,accepted for execution
9,9016,664,61,9,PICKED,picked for inspection
9,9016,664,61,9,ACCEPTED,accepted for execution
10,27,720,20,7,PICKED,picked for inspection
10,27,720,20,7,ACCEPTED,accepted for execution
10,6788,738,178,3,PICKED,picked for inspection
10,6788,738,178,3,ACCEPTED,accepted for execution
10,9792,746,221,7,PICKED,picked for inspection
10,9792,746,221,7,ACCEPTED,accepted for execution
11,19,800,52,1,PICKED,picked for inspection
11,19,800,52,1,ACCEPTED,accepted for execution
11,778,802,89,2,PICKED,picked for inspection
11,778,802,89,2,ACCEPTED,accepted for execution
11,2655,807,112,6,PICKED,picked for inspection
11,2655,807,112,6,ACCEPTED,accepted for execution
11,8658,823,352,1,PICKED,picked for inspection
11,8658,823,352,1,ACCEPTED,accepted for execution
11,9412,825,254,2,PICKED,picked for inspection
11,9412,825,254,2,ACCEPTED,accepted for execution
11,11292,830,68,7,PICKED,picked for inspection
11,11292,830,68,7,ACCEPTED,accepted for execution
11,18047,848,375,9,PICKED,picked for inspection
11,18047,848,375,9,ACCEPTED,accepted for execution
12,3,880,251,8,PICKED,picked for inspection
12,3,880,251,8,ACCEPTED,accepted for execution
12,7880,901,138,3,PICKED,picked for inspection
12,7880,901,138,3,ACCEPTED,accepted for execution
12,10886,909,189,6,PICKED,picked for inspection
12,10886,909,189,6,ACCEPTED,accepted for execution
12,16892,925,35,2,PICKED,picked for inspection
12,16892,925,35,2,ACCEPTED,accepted for execution
12,18773,930,223,9,PICKED,picked for inspection
12,18773,930,223,9,ACCEPTED,accepted for execution
13,20,960,67,2,PICKED,picked for inspection
13,20,960,67,2,ACCEPTED,accepted for execution
13,1905,965,320,6,PICKED,picked for inspection
13,1905,965,320,6,ACCEPTED,accepted for execution
13,7909,981,225,8,PICKED,picked for inspection
13,7909,981,225,8,ACCEPTED,accepted for execution
13,15792,1002,276,10,PICKED,picked for inspection
13,15792,1002,276,10,ACCEPTED,accepted for execution
13,23298,1022,17,10,PICKED,picked for inspection
13,23298,1022,17,10,REJECTED,Tiffany cannot finish task within the remaining time
13,23298,1022,107,6,PICKED,picked for inspection
13,23298,1022,107,6,ACCEPTED,accepted for execution
13,23298,1022,107,6,ACCEPTED,accepted for execution
14,24,1040,50,9,PICKED,picked for inspection
14,24,1040,50,9,ACCEPTED,accepted for execution
14,7154,1059,397,7,PICKED,picked for inspection
14,7154,1059,397,7,ACCEPTED,accepted for execution
14,11282,1070,198,6,PICKED,picked for inspection
14,11282,1070,198,6,ACCEPTED,accepted for execution
14,14662,1079,149,3,PICKED,picked for inspection
14,14662,1079,149,3,ACCEPTED,accepted for execution
14,16166,1083,272,9,PICKED,picked for inspection
14,16166,1083,272,9,ACCEPTED,accepted for execution
15,16,1120,120,6,PICKED,picked for inspection
15,16,1120,120,6,ACCEPTED,accepted for execution
15,3397,1129,140,10,PICKED,picked for inspection
15,3397,1129,140,10,ACCEPTED,accepted for execution
15,9397,1145,307,3,PICKED,picked for inspection
15,9397,1145,307,3,ACCEPTED,accepted for execution
15,10902,1149,12,5,PICKED,picked for inspection
15,10902,1149,12,5,ACCEPTED,accepted for execution
15,13908,1157,135,10,PICKED,picked for inspection
15,13908,1157,135,10,ACCEPTED,accepted for execution
15,19911,1173,8,2,PICKED,picked for inspection
15,19911,1173,8,2,ACCEPTED,accepted for execution
15,21042,1176,164,3,PICKED,picked for inspection
15,21042,1176,164,3,ACCEPTED,accepted for execution
15,22551,1180,85,2,PICKED,picked for inspection
15,22551,1180,85,2,ACCEPTED,accepted for execution
16,25,1200,186,7,PICKED,picked for inspection
16,25,1200,186,7,ACCEPTED,accepted for execution
16,4155,1211,232,3,PICKED,picked for inspection
16,4155,1211,232,3,ACCEPTED,accepted for execution
16,5656,1215,238,3,PICKED,picked for inspection
16,5656,1215,238,3,ACCEPTED,accepted for execution
16,7160,1219,134,3,PICKED,picked for inspection
16,7160,1219,134,3,ACCEPTED,accepted for execution
