sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,8,0,44,10,PICKED,picked for inspection
1,8,0,44,10,ACCEPTED,accepted for execution
2,0,80,96,7,PICKED,picked for inspection
2,0,80,96,7,ACCEPTED,accepted for execution
2,4134,91,292,1,PICKED,picked for inspection
2,4134,91,292,1,ACCEPTED,accepted for execution
2,4512,92,374,7,PICKED,picked for inspection
2,4512,92,374,7,ACCEPTED,accepted for execution
2,8642,103,271,5,PICKED,picked for inspection
2,8642,103,271,5,ACCEPTED,accepted for execution
2,11647,111,309,7,PICKED,picked for inspection
2,11647,111,309,7,ACCEPTED,accepted for execution
2,15775,122,384,1,PICKED,picked for inspection
2,15775,122,384,1,ACCEPTED,accepted for execution
2,16156,123,289,2,PICKED,picked for inspection
2,16156,123,289,2,ACCEPTED,accepted for execution
2,17288,126,180,2,PICKED,picked for inspection
2,17288,126,180,2,ACCEPTED,accepted for execution
2,18420,129,43,4,PICKED,picked for inspection
2,18420,129,43,4,ACCEPTED,accepted for execution
3,36,160,284,10,PICKED,picked for inspection
3,36,160,284,10,ACCEPTED,accepted for execution
3,6045,176,17,10,PICKED,picked for inspection
3,6045,176,17,10,ACCEPTED,accepted for execution
3,12049,192,142,9,PICKED,picked for inspection
3,12049,192,142,9,ACCEPTED,accepted for execution
3,17305,206,66,10,PICKED,picked for inspection
3,17305,206,66,10,ACCEPTED,accepted for execution
4,41,240,291,4,PICKED,picked for inspection
4,41,240,291,4,ACCEPTED,accepted for execution
4,2310,246,189,6,PICKED,picked for inspection
4,2310,246,189,6,ACCEPTED,accepted for execution
4,5695,255,39,5,PICKED,picked for inspection
4,5695,255,39,5,ACCEPTED,accepted for execution
4,8699,263,370,6,PICKED,picked for inspection
4,8699,263,370,6,ACCEPTED,accepted for execution
4,12077,272,45,9,PICKED,picked for inspection
4,12077,272,45,9,ACCEPTED,accepted for execution
4,17334,286,341,10,PICKED,picked for inspection
4,17334,286,341,10,ACCEPTED,accepted for execution
4,23341,302,399,8,PICKED,picked for inspection
4,23341,302,399,8,ACCEPTED,accepted for execution
5,0,320,97,3,PICKED,picked for inspection
5,0,320,97,3,ACCEPTED,accepted for execution
5,1511,324,274,4,PICKED,picked for inspection
5,1511,324,274,4,ACCEPTED,accepted for execution
5,3765,330,214,6,PICKED,picked for inspection
5,3765,330,214,6,ACCEPTED,accepted for execution
5,7145,339,318,6,PICKED,picked for inspection
5,7145,339,318,6,ACCEPTED,accepted for execution
5,10524,348,367,8,PICKED,picked for inspection
5,10524,348,367,8,ACCEPTED,accepted for execution
5,15030,360,235,7,PICKED,picked for inspection
5,15030,360,235,7,ACCEPTED,accepted for execution
5,19159,371,353,3,PICKED,picked for inspection
5,19159,371,353,3,ACCEPTED,accepted for execution
5,20665,375,105,8,PICKED,picked for inspection
5,20665,375,105,8,ACCEPTED,accepted for execution
5,25167,387,195,9,PICKED,picked for inspection
5,25167,387,195,9,REJECTED,Lisa cannot finish task within the remaining time
5,25167,387,195,9,PICKED,no other tasks could be accepted-trying to break this task
5,25167,387,195,8,ACCEPTED,broke task into smaller parts-accepted for execution
5,25167,387,195,8,ACCEPTED,accepted for execution
6,12,400,259,9,PICKED,picked for inspection
6,12,400,259,9,ACCEPTED,accepted for execution
6,5272,414,192,6,PICKED,picked for inspection
6,5272,414,192,6,ACCEPTED,accepted for execution
6,8651,423,340,10,PICKED,picked for inspection
6,8651,423,340,10,ACCEPTED,accepted for execution
6,14656,439,8,2,PICKED,picked for inspection
6,14656,439,8,2,ACCEPTED,accepted for execution
6,15788,442,29,5,PICKED,picked for inspection
6,15788,442,29,5,ACCEPTED,accepted for execution
6,18791,450,269,3,PICKED,picked for inspection
6,18791,450,269,3,ACCEPTED,accepted for execution
6,20294,454,378,8,PICKED,picked for inspection
6,20294,454,378,8,ACCEPTED,accepted for execution
7,23,480,270,8,PICKED,picked for inspection
7,23,480,270,8,ACCEPTED,accepted for execution
7,4533,492,149,3,PICKED,picked for inspection
