sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,6,0,374,7,PICKED,picked for inspection
1,6,0,374,7,ACCEPTED,accepted for execution
1,4140,11,119,5,PICKED,picked for inspection
1,4140,11,119,5,ACCEPTED,accepted for execution
2,9,80,105,8,PICKED,picked for inspection
2,9,80,105,8,ACCEPTED,accepted for execution
2,4512,92,256,10,PICKED,picked for inspection
2,4512,92,256,10,ACCEPTED,accepted for execution
2,10526,108,127,2,PICKED,picked for inspection
2,10526,108,127,2,ACCEPTED,accepted for execution
2,11656,111,110,6,PICKED,picked for inspection
2,11656,111,110,6,ACCEPTED,accepted for execution
2,15034,120,41,6,PICKED,picked for inspection
2,15034,120,41,6,ACCEPTED,accepted for execution
2,18413,129,183,9,PICKED,picked for inspection
2,18413,129,183,9,ACCEPTED,accepted for execution
3,22,160,120,6,PICKED,picked for inspection
3,22,160,120,6,ACCEPTED,accepted for execution
3,3404,169,320,6,PICKED,picked for inspection
3,3404,169,320,6,ACCEPTED,accepted for execution
3,6783,178,168,6,PICKED,picked for inspection
3,6783,178,168,6,ACCEPTED,accepted for execution
3,10161,187,319,5,PICKED,picked for inspection
3,10161,187,319,5,ACCEPTED,accepted for execution
3,13165,195,137,4,PICKED,picked for inspection
3,13165,195,137,4,ACCEPTED,accepted for execution
3,15425,201,249,9,PICKED,picked for inspection
3,15425,201,249,9,ACCEPTED,accepted for execution
3,20684,215,180,2,PICKED,picked for inspection
3,20684,215,180,2,ACCEPTED,accepted for execution
3,21813,218,269,3,PICKED,picked for inspection
3,21813,218,269,3,ACCEPTED,accepted for execution
3,23316,222,243,3,PICKED,picked for inspection
3,23316,222,243,3,ACCEPTED,accepted for execution
3,24822,226,145,9,PICKED,picked for inspection
3,24822,226,145,9,REJECTED,Mohan cannot finish task within the remaining time
3,24822,226,29,5,PICKED,picked for inspection
3,24822,226,29,5,ACCEPTED,accepted for execution
3,24822,226,29,5,ACCEPTED,accepted for execution
3,27826,234,145,9,PICKED,picked for inspection
3,27826,234,145,9,REJECTED,Mohan cannot finish task within the remaining time
3,27826,234,145,9,PICKED,no other tasks could be accepted-trying to break this task
3,27826,234,145,9,REJECTED,could not break this task-Mohan finished for this sprint
4,0,240,264,7,PICKED,picked for inspection
4,0,240,264,7,ACCEPTED,accepted for execution
4,4126,251,75,5,PICKED,picked for inspection
4,4126,251,75,5,ACCEPTED,accepted for execution
4,7129,259,280,3,PICKED,picked for inspection
4,7129,259,280,3,ACCEPTED,accepted for execution
4,8631,263,272,9,PICKED,picked for inspection
4,8631,263,272,9,ACCEPTED,accepted for execution
4,13883,277,141,8,PICKED,picked for inspection
4,13883,277,141,8,ACCEPTED,accepted for execution
4,18387,289,270,8,PICKED,picked for inspection
4,18387,289,270,8,ACCEPTED,accepted for execution
4,22892,301,76,1,PICKED,picked for inspection
4,22892,301,76,1,ACCEPTED,accepted for execution
4,23270,302,185,3,PICKED,picked for inspection
4,23270,302,185,3,ACCEPTED,accepted for execution
4,24773,306,51,6,PICKED,picked for inspection
4,24773,306,51,6,ACCEPTED,accepted for execution
5,37,320,191,8,PICKED,picked for inspection
5,37,320,191,8,ACCEPTED,accepted for execution
5,4547,332,345,6,PICKED,picked for inspection
5,4547,332,345,6,ACCEPTED,accepted for execution
5,7924,341,288,10,PICKED,picked for inspection
5,7924,341,288,10,ACCEPTED,accepted for execution
5,13927,357,378,8,PICKED,picked for inspection
5,13927,357,378,8,ACCEPTED,accepted for execution
5,18429,369,58,1,PICKED,picked for inspection
5,18429,369,58,1,ACCEPTED,accepted for execution
5,18807,370,361,10,PICKED,picked for inspection
5,18807,370,361,10,ACCEPTED,accepted for execution
5,24810,386,299,8,PICKED,picked for inspection
5,24810,386,299,8,ACCEPTED,accepted for execution
6,34,400,78,9,PICKED,picked for inspection
6,34,400,78,9,ACCEPTED,accepted for execution
6,5293,414,124,7,PICKED,picked for inspection
6,5293,414,124,7,ACCEPTED,accepted for execution
6,9421,425,55,7,PICKED,picked for inspection
6,9421,425,55,7,ACCEPTED,accepted for execution
6,13550,436,196,1,PICKED,picked for inspection
6,13550,436,196,1,ACCEPTED,accepted for execution
6,13929,437,213,4,PICKED,picked for inspection
6,13929,437,213,4,ACCEPTED,accepted for execution
6,16183,443,198,6,PICKED,picked for inspection
6,16183,443,198,6,ACCEPTED,accepted for execution
6,19560,452,322,1,PICKED,picked for inspection
6,19560,452,322,1,ACCEPTED,accepted for execution
6,19938,453,303,10,PICKED,picked for inspection
6,19938,453,303,10,ACCEPTED,accepted for execution
6,25941,469,215,10,PICKED,picked for inspection
6,25941,469,215,10,REJECTED,Mohan cannot finish task within the remaining time
6,25941,469,215,10,PICKED,no other tasks could be accepted-trying to break this task
6,25941,469,215,6,ACCEPTED,broke task into smaller parts-accepted for execution
6,25941,469,215,6,ACCEPTED,accepted for execution
7,32,480,359,2,PICKED,picked for inspection
7,32,480,359,2,ACCEPTED,accepted for execution
7,1165,483,239,10,PICKED,picked for inspection
7,1165,483,239,10,ACCEPTED,accepted for execution
7,7167,499,104,7,PICKED,picked for inspection
7,7167,499,104,7,ACCEPTED,accepted for execution
7,11295,510,194,5,PICKED,picked for inspection
7,11295,510,194,5,ACCEPTED,accepted for execution
7,14297,518,309,7,PICKED,picked for inspection
7,14297,518,309,7,ACCEPTED,accepted for execution
7,18425,529,220,3,PICKED,picked for inspection
7,18425,529,220,3,ACCEPTED,accepted for execution
7,19929,533,144,10,PICKED,picked for inspection
7,19929,533,144,10,ACCEPTED,accepted for execution
7,25932,549,20,7,PICKED,picked for inspection
7,25932,549,20,7,REJECTED,Mohan cannot finish task within the remaining time
7,25932,549,48,1,PICKED,picked for inspection
7,25932,549,48,1,ACCEPTED,accepted for execution
7,25932,549,48,1,ACCEPTED,accepted for execution
7,26311,550,20,1,PICKED,picked for inspection
7,26311,550,20,1,ACCEPTED,accepted for execution
8,8,560,313,5,PICKED,picked for inspection
8,8,560,313,5,ACCEPTED,accepted for execution
8,3012,568,150,1,PICKED,picked for inspection
8,3012,568,150,1,ACCEPTED,accepted for execution
8,3391,569,59,1,PICKED,picked for inspection
8,3391,569,59,1,ACCEPTED,accepted for execution
8,3768,570,54,1,PICKED,picked for inspection
8,3768,570,54,1,ACCEPTED,accepted for execution
8,4145,571,279,8,PICKED,picked for inspection
8,4145,571,279,8,ACCEPTED,accepted for execution
8,8647,583,61,9,PICKED,picked for inspection
8,8647,583,61,9,ACCEPTED,accepted for execution
8,13900,597,363,4,PICKED,picked for inspection
8,13900,597,363,4,ACCEPTED,accepted for execution
8,16154,603,158,10,PICKED,picked for inspection
8,16154,603,158,10,ACCEPTED,accepted for execution
8,22156,619,156,5,PICKED,picked for inspection
8,22156,619,156,5,ACCEPTED,accepted for execution
8,25160,627,349,6,PICKED,picked for inspection
8,25160,627,349,6,ACCEPTED,accepted for execution
9,4,640,294,10,PICKED,picked for inspection
9,4,640,294,10,ACCEPTED,accepted for execution
9,6007,656,91,1,PICKED,picked for inspection
9,6007,656,91,1,ACCEPTED,accepted for execution
9,6385,657,342,1,PICKED,picked for inspection
9,6385,657,342,1,ACCEPTED,accepted for execution
