sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_79,79,1,1,1,Design
RandomTask_80,80,1,2,4,Design FrontEnd
RandomTask_72,72,1,5,6,Design
RandomTask_70,70,1,5,7,FrontEnd BackEnd
RandomTask_71,71,1,2,2,Design
RandomTask_73,73,1,7,3,FrontEnd
RandomTask_68,68,1,8,1,FrontEnd
RandomTask_74,74,1,6,6,Design BackEnd
RandomTask_76,76,1,9,4,FrontEnd
RandomTask_75,75,1,9,7,Design BackEnd
RandomTask_78,78,1,10,1,Design BackEnd
RandomTask_77,77,1,10,2,FrontEnd BackEnd
RandomTask_69,69,1,10,3,Design FrontEnd BackEnd
