sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_219,219,1,1,2,BackEnd Design
RandomTask_18,18,1,1,6,BackEnd Design FrontEnd
RandomTask_126,126,1,2,4,BackEnd Design FrontEnd
RandomTask_364,364,1,2,6,BackEnd FrontEnd
RandomTask_175,175,1,4,2,Design FrontEnd
RandomTask_166,166,1,7,3,BackEnd FrontEnd
RandomTask_105,105,1,8,7,BackEnd Design FrontEnd
RandomTask_177,177,1,5,6,BackEnd FrontEnd
RandomTask_297,297,1,8,1,Design FrontEnd
RandomTask_1,1,1,8,4,BackEnd Design
RandomTask_360,360,1,3,3,BackEnd FrontEnd
RandomTask_242,242,1,7,2,Design FrontEnd
RandomTask_69,69,1,5,1,Design FrontEnd
RandomTask_273,273,1,1,1,Design
RandomTask_28,28,1,6,6,BackEnd FrontEnd
RandomTask_324,324,1,1,1,BackEnd
RandomTask_235,235,1,7,4,BackEnd
RandomTask_294,294,1,10,7,BackEnd Design
RandomTask_10,10,1,8,3,Design
RandomTask_382,382,1,7,2,BackEnd
RandomTask_398,398,1,7,6,FrontEnd
RandomTask_353,353,1,3,3,BackEnd
RandomTask_309,309,1,7,1,Design
RandomTask_265,265,1,6,4,FrontEnd
RandomTask_119,119,1,5,2,Design
RandomTask_41,41,1,6,7,FrontEnd
RandomTask_160,160,1,6,3,Design
RandomTask_160,160,1,3,6,Design
