sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,10,0,44,10,PICKED,picked for inspection
1,10,0,44,10,ACCEPTED,accepted for execution
1,6012,16,125,3,PICKED,picked for inspection
1,6012,16,125,3,ACCEPTED,accepted for execution
1,7517,20,315,3,PICKED,picked for inspection
1,7517,20,315,3,ACCEPTED,accepted for execution
2,18,80,314,1,PICKED,picked for inspection
2,18,80,314,1,ACCEPTED,accepted for execution
2,396,81,52,1,PICKED,picked for inspection
2,396,81,52,1,ACCEPTED,accepted for execution
2,774,82,64,5,PICKED,picked for inspection
2,774,82,64,5,ACCEPTED,accepted for execution
2,3776,90,194,5,PICKED,picked for inspection
2,3776,90,194,5,ACCEPTED,accepted for execution
2,6780,98,354,3,PICKED,picked for inspection
2,6780,98,354,3,ACCEPTED,accepted for execution
2,8284,102,35,2,PICKED,picked for inspection
2,8284,102,35,2,ACCEPTED,accepted for execution
2,9412,105,3,7,PICKED,picked for inspection
2,9412,105,3,7,ACCEPTED,accepted for execution
2,13539,116,392,9,PICKED,picked for inspection
2,13539,116,392,9,ACCEPTED,accepted for execution
3,30,160,374,7,PICKED,picked for inspection
3,30,160,374,7,ACCEPTED,accepted for execution
3,4166,171,220,3,PICKED,picked for inspection
3,4166,171,220,3,ACCEPTED,accepted for execution
3,5669,175,310,4,PICKED,picked for inspection
3,5669,175,310,4,ACCEPTED,accepted for execution
3,7923,181,265,6,PICKED,picked for inspection
3,7923,181,265,6,ACCEPTED,accepted for execution
3,11302,190,289,2,PICKED,picked for inspection
3,11302,190,289,2,ACCEPTED,accepted for execution
3,12433,193,180,2,PICKED,picked for inspection
3,12433,193,180,2,ACCEPTED,accepted for execution
4,9,240,312,4,PICKED,picked for inspection
4,9,240,312,4,ACCEPTED,accepted for execution
4,2261,246,393,10,PICKED,picked for inspection
4,2261,246,393,10,ACCEPTED,accepted for execution
4,8263,262,142,9,PICKED,picked for inspection
4,8263,262,142,9,ACCEPTED,accepted for execution
5,3,320,22,3,PICKED,picked for inspection
5,3,320,22,3,ACCEPTED,accepted for execution
5,1507,324,316,4,PICKED,picked for inspection
5,1507,324,316,4,ACCEPTED,accepted for execution
5,3762,330,217,4,PICKED,picked for inspection
5,3762,330,217,4,ACCEPTED,accepted for execution
5,6015,336,158,10,PICKED,picked for inspection
5,6015,336,158,10,ACCEPTED,accepted for execution
6,15,400,284,10,PICKED,picked for inspection
6,15,400,284,10,ACCEPTED,accepted for execution
6,6023,416,119,5,PICKED,picked for inspection
6,6023,416,119,5,ACCEPTED,accepted for execution
6,9026,424,306,2,PICKED,picked for inspection
6,9026,424,306,2,ACCEPTED,accepted for execution
6,10156,427,286,5,PICKED,picked for inspection
6,10156,427,286,5,ACCEPTED,accepted for execution
6,13159,435,83,3,PICKED,picked for inspection
6,13159,435,83,3,ACCEPTED,accepted for execution
7,34,480,69,5,PICKED,picked for inspection
7,34,480,69,5,ACCEPTED,accepted for execution
7,3045,488,78,9,PICKED,picked for inspection
7,3045,488,78,9,ACCEPTED,accepted for execution
7,8299,502,56,6,PICKED,picked for inspection
7,8299,502,56,6,ACCEPTED,accepted for execution
7,11677,511,208,2,PICKED,picked for inspection
7,11677,511,208,2,ACCEPTED,accepted for execution
7,12807,514,253,9,PICKED,picked for inspection
7,12807,514,253,9,ACCEPTED,accepted for execution
7,18062,528,32,4,PICKED,picked for inspection
7,18062,528,32,4,ACCEPTED,accepted for execution
8,9,560,61,9,PICKED,picked for inspection
8,9,560,61,9,ACCEPTED,accepted for execution
8,5262,574,179,4,PICKED,picked for inspection
8,5262,574,179,4,ACCEPTED,accepted for execution
8,7516,580,47,10,PICKED,picked for inspection
8,7516,580,47,10,ACCEPTED,accepted for execution
8,13520,596,171,6,PICKED,picked for inspection
8,13520,596,171,6,ACCEPTED,accepted for execution
8,16898,605,365,3,PICKED,picked for inspection
8,16898,605,365,3,ACCEPTED,accepted for execution
8,18403,609,261,6,PICKED,picked for inspection
8,18403,609,261,6,ACCEPTED,accepted for execution
8,21781,618,55,7,PICKED,picked for inspection
8,21781,618,55,7,ACCEPTED,accepted for execution
9,27,640,198,6,PICKED,picked for inspection
9,27,640,198,6,ACCEPTED,accepted for execution
9,3409,649,90,4,PICKED,picked for inspection
9,3409,649,90,4,ACCEPTED,accepted for execution
