sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,2,0,324,1,PICKED,picked for inspection
1,2,0,324,1,ACCEPTED,accepted for execution
1,380,1,119,5,PICKED,picked for inspection
1,380,1,119,5,ACCEPTED,accepted for execution
1,5264,14,377,5,PICKED,picked for inspection
1,5264,14,377,5,ACCEPTED,accepted for execution
2,1,80,324,1,PICKED,picked for inspection
2,1,80,324,1,ACCEPTED,accepted for execution
2,376,81,149,3,PICKED,picked for inspection
2,376,81,149,3,ACCEPTED,accepted for execution
2,2628,87,386,5,PICKED,picked for inspection
2,2628,87,386,5,ACCEPTED,accepted for execution
2,5633,95,110,6,PICKED,picked for inspection
2,5633,95,110,6,ACCEPTED,accepted for execution
2,11636,111,374,7,PICKED,picked for inspection
2,11636,111,374,7,ACCEPTED,accepted for execution
3,12,160,395,3,PICKED,picked for inspection
3,12,160,395,3,ACCEPTED,accepted for execution
3,3024,168,37,6,PICKED,picked for inspection
3,3024,168,37,6,ACCEPTED,accepted for execution
3,6403,177,241,4,PICKED,picked for inspection
3,6403,177,241,4,ACCEPTED,accepted for execution
3,9409,185,57,4,PICKED,picked for inspection
3,9409,185,57,4,ACCEPTED,accepted for execution
3,13163,195,81,5,PICKED,picked for inspection
3,13163,195,81,5,ACCEPTED,accepted for execution
3,18044,208,23,10,PICKED,picked for inspection
3,18044,208,23,10,ACCEPTED,accepted for execution
4,11,240,379,1,PICKED,picked for inspection
4,11,240,379,1,ACCEPTED,accepted for execution
4,764,242,263,2,PICKED,picked for inspection
4,764,242,263,2,ACCEPTED,accepted for execution
4,2268,246,205,9,PICKED,picked for inspection
4,2268,246,205,9,ACCEPTED,accepted for execution
4,7523,260,132,7,PICKED,picked for inspection
4,7523,260,132,7,ACCEPTED,accepted for execution
4,14278,278,320,6,PICKED,picked for inspection
4,14278,278,320,6,ACCEPTED,accepted for execution
4,19157,291,186,7,PICKED,picked for inspection
4,19157,291,186,7,ACCEPTED,accepted for execution
5,11,320,75,5,PICKED,picked for inspection
5,11,320,75,5,ACCEPTED,accepted for execution
5,3020,328,47,10,PICKED,picked for inspection
5,3020,328,47,10,ACCEPTED,accepted for execution
5,9023,344,178,3,PICKED,picked for inspection
5,9023,344,178,3,ACCEPTED,accepted for execution
5,11277,350,301,6,PICKED,picked for inspection
5,11277,350,301,6,ACCEPTED,accepted for execution
5,15781,362,26,9,PICKED,picked for inspection
5,15781,362,26,9,ACCEPTED,accepted for execution
6,13,400,181,8,PICKED,picked for inspection
6,13,400,181,8,ACCEPTED,accepted for execution
6,4525,412,211,2,PICKED,picked for inspection
6,4525,412,211,2,ACCEPTED,accepted for execution
6,6405,417,316,4,PICKED,picked for inspection
6,6405,417,316,4,ACCEPTED,accepted for execution
6,9408,425,291,4,PICKED,picked for inspection
6,9408,425,291,4,ACCEPTED,accepted for execution
6,12416,433,383,6,PICKED,picked for inspection
6,12416,433,383,6,ACCEPTED,accepted for execution
6,18422,449,199,8,PICKED,picked for inspection
6,18422,449,199,8,ACCEPTED,accepted for execution
7,22,480,306,2,PICKED,picked for inspection
7,22,480,306,2,ACCEPTED,accepted for execution
7,1157,483,71,5,PICKED,picked for inspection
7,1157,483,71,5,ACCEPTED,accepted for execution
7,4159,491,288,10,PICKED,picked for inspection
7,4159,491,288,10,ACCEPTED,accepted for execution
7,10164,507,74,7,PICKED,picked for inspection
7,10164,507,74,7,ACCEPTED,accepted for execution
7,15419,521,223,9,PICKED,picked for inspection
7,15419,521,223,9,ACCEPTED,accepted for execution
8,20,560,274,4,PICKED,picked for inspection
8,20,560,274,4,ACCEPTED,accepted for execution
8,2278,566,124,7,PICKED,picked for inspection
8,2278,566,124,7,ACCEPTED,accepted for execution
8,6408,577,204,1,PICKED,picked for inspection
8,6408,577,204,1,ACCEPTED,accepted for execution
8,6788,578,321,1,PICKED,picked for inspection
8,6788,578,321,1,ACCEPTED,accepted for execution
8,7543,580,170,4,PICKED,picked for inspection
8,7543,580,170,4,ACCEPTED,accepted for execution
8,9798,586,12,5,PICKED,picked for inspection
8,9798,586,12,5,ACCEPTED,accepted for execution
8,12802,594,15,8,PICKED,picked for inspection
8,12802,594,15,8,ACCEPTED,accepted for execution
8,17305,606,344,10,PICKED,picked for inspection
8,17305,606,344,10,ACCEPTED,accepted for execution
9,32,640,36,3,PICKED,picked for inspection
9,32,640,36,3,ACCEPTED,accepted for execution
9,1542,644,157,8,PICKED,picked for inspection
9,1542,644,157,8,ACCEPTED,accepted for execution
9,6049,656,134,3,PICKED,picked for inspection
9,6049,656,134,3,ACCEPTED,accepted for execution
9,8305,662,98,6,PICKED,picked for inspection
9,8305,662,98,6,ACCEPTED,accepted for execution
9,12808,674,163,7,PICKED,picked for inspection
9,12808,674,163,7,ACCEPTED,accepted for execution
9,16940,685,362,10,PICKED,picked for inspection
9,16940,685,362,10,ACCEPTED,accepted for execution
9,22946,701,109,9,PICKED,picked for inspection
9,22946,701,109,9,ACCEPTED,accepted for execution
10,21,720,352,1,PICKED,picked for inspection
10,21,720,352,1,ACCEPTED,accepted for execution
10,411,721,208,2,PICKED,picked for inspection
10,411,721,208,2,ACCEPTED,accepted for execution
10,1546,724,220,3,PICKED,picked for inspection
10,1546,724,220,3,ACCEPTED,accepted for execution
10,3051,728,325,5,PICKED,picked for inspection
10,3051,728,325,5,ACCEPTED,accepted for execution
10,6054,736,370,6,PICKED,picked for inspection
10,6054,736,370,6,ACCEPTED,accepted for execution
10,9433,745,1,8,PICKED,picked for inspection
10,9433,745,1,8,ACCEPTED,accepted for execution
10,13939,757,61,9,PICKED,picked for inspection
10,13939,757,61,9,ACCEPTED,accepted for execution
10,19193,771,121,9,PICKED,picked for inspection
10,19193,771,121,9,ACCEPTED,accepted for execution
11,14,800,95,2,PICKED,picked for inspection
11,14,800,95,2,ACCEPTED,accepted for execution
11,1147,803,271,5,PICKED,picked for inspection
11,1147,803,271,5,ACCEPTED,accepted for execution
11,4152,811,349,6,PICKED,picked for inspection
11,4152,811,349,6,ACCEPTED,accepted for execution
11,7532,820,209,9,PICKED,picked for inspection
11,7532,820,209,9,ACCEPTED,accepted for execution
11,12787,834,363,4,PICKED,picked for inspection
11,12787,834,363,4,ACCEPTED,accepted for execution
11,15421,841,221,7,PICKED,picked for inspection
11,15421,841,221,7,ACCEPTED,accepted for execution
