sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.3499186350411756,73,54,26
2,2.5743151350301146,106,41,39
3,2.4751641690520287,196,79,1
4,2.4933510638297873,195,78,2
5,2.5114424177155548,199,79,1
6,3.1152483764864636,197,63,17
7,3.067768650686776,243,79,1
8,3.2494966201639577,241,74,6
9,3.293386983904828,251,76,4
10,3.322202535096088,260,78,2
11,3.265209125475285,229,70,10
