sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,17,0,25,4,PICKED,picked for inspection
1,17,0,25,4,ACCEPTED,accepted for execution
1,12021,32,349,6,PICKED,picked for inspection
1,12021,32,349,6,ACCEPTED,accepted for execution
1,30025,80,396,3,PICKED,picked for inspection
1,30025,80,396,3,REJECTED,Rashina cannot finish task within the remaining time
1,30025,80,393,10,PICKED,picked for inspection
1,30025,80,393,10,REJECTED,Rashina cannot finish task within the remaining time
1,30025,80,284,10,PICKED,picked for inspection
1,30025,80,284,10,REJECTED,Rashina cannot finish task within the remaining time
1,30025,80,396,3,PICKED,no other tasks could be accepted-trying to break this task
1,30025,80,396,3,REJECTED,could not break this task-Rashina finished for this sprint
2,2,80,269,3,PICKED,picked for inspection
2,2,80,269,3,ACCEPTED,accepted for execution
2,9007,104,393,2,PICKED,picked for inspection
2,9007,104,393,2,ACCEPTED,accepted for execution
2,15011,120,284,10,PICKED,picked for inspection
2,15011,120,284,10,REJECTED,Rashina cannot finish task within the remaining time
2,15011,120,284,10,PICKED,no other tasks could be accepted-trying to break this task
2,15011,120,284,10,REJECTED,could not break this task-Rashina finished for this sprint
3,9,160,284,10,PICKED,picked for inspection
3,9,160,284,10,ACCEPTED,accepted for execution
5,6,320,354,3,PICKED,picked for inspection
5,6,320,354,3,ACCEPTED,accepted for execution
6,5,400,333,6,PICKED,picked for inspection
6,5,400,333,6,ACCEPTED,accepted for execution
7,11,480,387,2,PICKED,picked for inspection
7,11,480,387,2,ACCEPTED,accepted for execution
7,6016,496,176,10,PICKED,picked for inspection
7,6016,496,176,10,REJECTED,Rashina cannot finish task within the remaining time
7,6016,496,176,10,PICKED,no other tasks could be accepted-trying to break this task
7,6016,496,176,8,ACCEPTED,broke task into smaller parts-accepted for execution
7,6016,496,176,8,ACCEPTED,accepted for execution
8,5,560,190,5,PICKED,picked for inspection
8,5,560,190,5,ACCEPTED,accepted for execution
9,16,640,5,6,PICKED,picked for inspection
9,16,640,5,6,ACCEPTED,accepted for execution
10,13,720,262,7,PICKED,picked for inspection
10,13,720,262,7,ACCEPTED,accepted for execution
11,2,800,88,5,PICKED,picked for inspection
11,2,800,88,5,ACCEPTED,accepted for execution
12,2,880,79,2,PICKED,picked for inspection
12,2,880,79,2,ACCEPTED,accepted for execution
12,1881,885,60,10,PICKED,picked for inspection
12,1881,885,60,10,ACCEPTED,accepted for execution
13,15,960,338,5,PICKED,picked for inspection
13,15,960,338,5,ACCEPTED,accepted for execution
13,4897,973,169,5,PICKED,picked for inspection
13,4897,973,169,5,ACCEPTED,accepted for execution
13,9776,986,1,8,PICKED,picked for inspection
13,9776,986,1,8,ACCEPTED,accepted for execution
14,32,1040,283,2,PICKED,picked for inspection
14,32,1040,283,2,ACCEPTED,accepted for execution
14,1915,1045,29,5,PICKED,picked for inspection
14,1915,1045,29,5,ACCEPTED,accepted for execution
14,6801,1058,235,7,PICKED,picked for inspection
14,6801,1058,235,7,ACCEPTED,accepted for execution
14,13557,1076,20,7,PICKED,picked for inspection
14,13557,1076,20,7,ACCEPTED,accepted for execution
15,21,1120,306,2,PICKED,picked for inspection
15,21,1120,306,2,ACCEPTED,accepted for execution
15,1908,1125,178,3,PICKED,picked for inspection
15,1908,1125,178,3,ACCEPTED,accepted for execution
15,4912,1133,94,8,PICKED,picked for inspection
15,4912,1133,94,8,ACCEPTED,accepted for execution
15,12793,1154,40,6,PICKED,picked for inspection
15,12793,1154,40,6,ACCEPTED,accepted for execution
16,8,1200,352,1,PICKED,picked for inspection
16,8,1200,352,1,ACCEPTED,accepted for execution
16,767,1202,126,2,PICKED,picked for inspection
16,767,1202,126,2,ACCEPTED,accepted for execution
16,2645,1207,386,5,PICKED,picked for inspection
16,2645,1207,386,5,ACCEPTED,accepted for execution
16,7526,1220,23,10,PICKED,picked for inspection
16,7526,1220,23,10,ACCEPTED,accepted for execution
16,17280,1246,49,9,PICKED,picked for inspection
16,17280,1246,49,9,ACCEPTED,accepted for execution
17,34,1280,243,3,PICKED,picked for inspection
17,34,1280,243,3,ACCEPTED,accepted for execution
17,3046,1288,355,5,PICKED,picked for inspection
