sep=,
ModelTime, BackEnd, FrontEnd, Design
0,1.5,1,1
20,1.95,1,1.45
40,1.95,1,1.45
60,2.85,1.15,2.35
80,3,1.3,2.35
100,3,1.3,2.35
120,3,1.3,2.35
140,4.2,1.3,3.55
160,4.2,1.3,3.55
180,4.8,1.3,3.55
200,5.25,1.75,3.55
220,5.25,1.75,3.55
240,5.25,1.75,3.55
260,6.6,3.1,3.55
280,6.6,3.1,3.55
300,6.6,3.1,3.55
320,6.9,3.4,3.55
340,7.8,4.3,3.55
360,7.8,4.3,3.55
380,8.85,5.35,3.55
400,9.75,5.35,3.55
420,9.75,5.35,3.55
440,9.75,5.35,3.55
460,9.75,5.35,3.55
480,10.35,5.35,3.55
500,10.35,6.25,4.45
520,10.35,6.25,4.45
540,10.35,6.25,4.45
560,10.35,6.25,4.45
580,11.85,6.25,4.45
600,11.85,6.25,4.45
620,11.85,6.25,4.45
640,12,6.55,4.6
660,12,7.45,4.6
680,12,8.35,5.5
700,12,8.35,5.5
720,12.3,8.65,5.8
740,12.3,8.65,7.3
760,12.3,8.65,7.3
780,12.3,8.65,7.3
800,12.3,9.7,8.35
820,12.3,9.7,8.35
840,12.3,11.05,8.35
860,13.8,12.55,8.35
880,13.8,13.15,8.95
900,14.7,13.15,8.95
920,14.7,13.15,10.3
940,14.7,13.15,10.3
960,14.85,13.75,10.3
980,14.85,14.65,11.2
1000,15.75,15.55,12.1
1020,17.1,16.9,13.45
1040,17.55,17.8,13.9
1060,18.3,18.55,13.9
1080,19.2,19.45,13.9
1100,20.55,19.45,15.25
1120,21.3,19.9,15.25
1140,22.95,19.9,15.85
1160,24.15,19.9,15.85
1180,26.85,21.55,17.05
1200,28.5,21.55,17.05
1220,28.5,22.3,17.8
1240,30,22.3,19
1260,30,23.8,20.5
1280,30,23.8,20.5
1300,30,23.8,20.5
1320,30,25.15,20.5
1340,30,25.15,20.5
1360,30,25.15,20.5
1380,30,25.15,20.5
1400,30,26.5,23.2
1420,30,26.5,23.2
1440,30,26.5,23.2
1460,30,26.5,23.2
1480,30,27.55,24.25
1500,30,27.55,25.75
1520,30,28,25.75
1540,30,29.8,25.75
1560,30,30,25.75
1580,30,30,25.75
1600,30,30,25.75
1620,30,30,25.75
1640,30,30,25.75
1660,30,30,25.75
1680,30,30,26.95
1700,30,30,28.45
1720,30,30,28.45
1740,30,30,28.45
1760,30,30,28.45
1780,30,30,28.45
1800,30,30,28.45
1820,30,30,28.45
1840,30,30,28.45
1860,30,30,28.45
1880,30,30,28.45
1900,30,30,28.45
1920,30,30,28.45
1940,30,30,28.45
1960,30,30,28.45
1980,30,30,28.45
2000,30,30,28.45
