sep=,
ModelTime, BackEnd, FrontEnd, Design
0,1.0,3.0,2.0
20,1.0,3.0,2.0
40,1.9,3.0,2.0
60,1.9,3.0,2.45
80,2.05,3.15,2.6
100,2.05,3.15,2.6
120,2.05,3.15,2.6
140,3.25,3.15,3.8
160,3.25,3.3,3.9499999999999997
180,3.25,3.3,3.9499999999999997
200,3.25,3.3,3.9499999999999997
220,3.25,3.3,3.9499999999999997
240,3.25,3.3,3.9499999999999997
260,3.25,3.3,3.9499999999999997
280,3.25,4.199999999999999,4.85
300,3.25,4.199999999999999,4.85
320,3.25,4.199999999999999,4.85
340,3.25,4.199999999999999,4.85
360,3.25,4.199999999999999,4.85
380,3.25,4.199999999999999,4.85
400,3.25,4.199999999999999,4.85
420,3.25,4.199999999999999,4.85
440,3.25,4.199999999999999,4.85
460,3.25,4.199999999999999,4.85
480,3.25,4.199999999999999,4.85
500,3.25,4.199999999999999,4.85
520,3.25,5.1,4.85
540,3.25,5.1,4.85
560,3.25,5.1,4.85
580,4.6,6.449999999999999,4.85
600,4.6,6.449999999999999,4.85
620,4.6,6.449999999999999,4.85
640,4.6,6.449999999999999,4.85
660,4.6,6.449999999999999,4.85
680,4.6,6.449999999999999,4.85
700,4.6,6.449999999999999,4.85
720,4.6,6.449999999999999,4.85
740,4.6,7.949999999999999,4.85
760,4.6,7.949999999999999,4.85
780,4.6,7.949999999999999,4.85
800,4.6,8.1,4.85
820,4.6,9.15,4.85
840,4.6,9.15,4.85
860,5.6499999999999995,9.15,5.8999999999999995
880,5.6499999999999995,9.75,5.8999999999999995
900,6.249999999999999,10.35,6.499999999999999
920,6.249999999999999,11.549999999999999,6.499999999999999
940,6.249999999999999,11.549999999999999,6.499999999999999
960,6.249999999999999,11.85,7.549999999999999
980,6.249999999999999,11.85,7.549999999999999
1000,6.249999999999999,13.35,7.549999999999999
1020,7.749999999999999,14.85,9.049999999999999
1040,8.2,15.45,9.649999999999999
1060,8.2,15.45,10.849999999999998
1080,8.2,15.45,10.849999999999998
1100,8.649999999999999,17.25,11.299999999999997
1120,9.099999999999998,17.7,12.199999999999996
1140,9.099999999999998,19.05,13.549999999999995
1160,9.099999999999998,19.05,13.549999999999995
1180,10.299999999999999,21.6,13.699999999999996
1200,10.299999999999999,22.35,13.999999999999996
1220,10.299999999999999,24.6,13.999999999999996
1240,11.049999999999999,25.35,14.749999999999996
1260,11.049999999999999,26.85,16.249999999999996
1280,11.799999999999999,27.900000000000002,16.549999999999997
1300,12.85,28.950000000000003,16.549999999999997
1320,14.049999999999999,30.0,16.549999999999997
1340,14.049999999999999,30.0,16.549999999999997
1360,14.049999999999999,30.0,16.549999999999997
1380,14.049999999999999,30.0,16.549999999999997
1400,14.049999999999999,30.0,16.549999999999997
1420,14.049999999999999,30.0,16.549999999999997
1440,14.049999999999999,30.0,16.549999999999997
1460,14.049999999999999,30.0,16.549999999999997
1480,14.049999999999999,30.0,16.549999999999997
1500,14.049999999999999,30.0,18.049999999999997
1520,14.049999999999999,30.0,18.049999999999997
1540,14.049999999999999,30.0,18.049999999999997
1560,14.049999999999999,30.0,18.049999999999997
1580,14.049999999999999,30.0,18.049999999999997
1600,14.049999999999999,30.0,18.049999999999997
1620,14.049999999999999,30.0,18.049999999999997
1640,15.399999999999999,30.0,19.4
1660,15.399999999999999,30.0,20.599999999999998
1680,15.399999999999999,30.0,20.599999999999998
1700,15.399999999999999,30.0,20.599999999999998
1720,15.399999999999999,30.0,20.599999999999998
1740,15.399999999999999,30.0,20.599999999999998
1760,15.399999999999999,30.0,20.599999999999998
1780,15.399999999999999,30.0,20.599999999999998
1800,15.399999999999999,30.0,20.599999999999998
1820,15.399999999999999,30.0,20.599999999999998
1840,15.399999999999999,30.0,20.599999999999998
1860,15.399999999999999,30.0,20.599999999999998
1880,15.399999999999999,30.0,20.599999999999998
1900,15.399999999999999,30.0,20.599999999999998
1920,15.399999999999999,30.0,20.599999999999998
1940,15.399999999999999,30.0,20.599999999999998
1960,15.399999999999999,30.0,20.599999999999998
1980,15.399999999999999,30.0,20.599999999999998
2000,15.399999999999999,30.0,20.599999999999998
