sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,8,0,393,10,PICKED,picked for inspection
1,8,0,393,10,ACCEPTED,accepted for execution
1,6019,16,300,3,PICKED,picked for inspection
1,6019,16,300,3,ACCEPTED,accepted for execution
2,0,80,186,7,PICKED,picked for inspection
2,0,80,186,7,ACCEPTED,accepted for execution
2,5636,95,309,7,PICKED,picked for inspection
2,5636,95,309,7,ACCEPTED,accepted for execution
3,0,160,232,3,PICKED,picked for inspection
3,0,160,232,3,ACCEPTED,accepted for execution
3,2259,166,245,6,PICKED,picked for inspection
3,2259,166,245,6,ACCEPTED,accepted for execution
3,5637,175,71,5,PICKED,picked for inspection
3,5637,175,71,5,ACCEPTED,accepted for execution
3,8641,183,191,8,PICKED,picked for inspection
3,8641,183,191,8,ACCEPTED,accepted for execution
4,10,240,377,5,PICKED,picked for inspection
4,10,240,377,5,ACCEPTED,accepted for execution
4,3763,250,13,1,PICKED,picked for inspection
4,3763,250,13,1,ACCEPTED,accepted for execution
4,4516,252,305,1,PICKED,picked for inspection
4,4516,252,305,1,ACCEPTED,accepted for execution
4,5269,254,372,10,PICKED,picked for inspection
4,5269,254,372,10,ACCEPTED,accepted for execution
4,15023,280,202,2,PICKED,picked for inspection
4,15023,280,202,2,ACCEPTED,accepted for execution
4,16151,283,384,1,PICKED,picked for inspection
4,16151,283,384,1,ACCEPTED,accepted for execution
4,16530,284,147,4,PICKED,picked for inspection
4,16530,284,147,4,ACCEPTED,accepted for execution
5,17,320,298,2,PICKED,picked for inspection
5,17,320,298,2,ACCEPTED,accepted for execution
5,1895,325,323,4,PICKED,picked for inspection
5,1895,325,323,4,ACCEPTED,accepted for execution
5,5647,335,293,5,PICKED,picked for inspection
5,5647,335,293,5,ACCEPTED,accepted for execution
5,9400,345,386,5,PICKED,picked for inspection
5,9400,345,386,5,ACCEPTED,accepted for execution
5,12406,353,206,4,PICKED,picked for inspection
5,12406,353,206,4,ACCEPTED,accepted for execution
5,14668,359,82,10,PICKED,picked for inspection
5,14668,359,82,10,ACCEPTED,accepted for execution
6,17,400,134,3,PICKED,picked for inspection
6,17,400,134,3,ACCEPTED,accepted for execution
6,2270,406,339,6,PICKED,picked for inspection
6,2270,406,339,6,ACCEPTED,accepted for execution
6,6772,418,318,6,PICKED,picked for inspection
6,6772,418,318,6,ACCEPTED,accepted for execution
6,11275,430,326,2,PICKED,picked for inspection
6,11275,430,326,2,ACCEPTED,accepted for execution
6,13155,435,5,6,PICKED,picked for inspection
6,13155,435,5,6,ACCEPTED,accepted for execution
6,19157,451,257,9,PICKED,picked for inspection
6,19157,451,257,9,ACCEPTED,accepted for execution
6,24414,465,36,3,PICKED,picked for inspection
6,24414,465,36,3,ACCEPTED,accepted for execution
7,43,480,317,6,PICKED,picked for inspection
7,43,480,317,6,ACCEPTED,accepted for execution
7,4554,492,70,5,PICKED,picked for inspection
7,4554,492,70,5,ACCEPTED,accepted for execution
7,8309,502,26,9,PICKED,picked for inspection
7,8309,502,26,9,ACCEPTED,accepted for execution
7,15064,520,253,9,PICKED,picked for inspection
7,15064,520,253,9,ACCEPTED,accepted for execution
8,32,560,73,10,PICKED,picked for inspection
