sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,4,0,218,1,PICKED,picked for inspection
1,4,0,218,1,ACCEPTED,accepted for execution
1,3018,8,348,6,PICKED,picked for inspection
1,3018,8,348,6,ACCEPTED,accepted for execution
1,21025,56,94,8,PICKED,picked for inspection
1,21025,56,94,8,REJECTED,Mohan cannot finish task within the remaining time
1,21025,56,176,10,PICKED,picked for inspection
1,21025,56,176,10,REJECTED,Mohan cannot finish task within the remaining time
1,21025,56,94,8,PICKED,no other tasks could be accepted-trying to break this task
1,21025,56,94,3,ACCEPTED,broke task into smaller parts-accepted for execution
1,21025,56,94,3,ACCEPTED,accepted for execution
1,30029,80,94,4,PICKED,picked for inspection
1,30029,80,94,4,REJECTED,Mohan cannot finish task within the remaining time
1,30029,80,176,10,PICKED,picked for inspection
1,30029,80,176,10,REJECTED,Mohan cannot finish task within the remaining time
1,30029,80,94,4,PICKED,no other tasks could be accepted-trying to break this task
1,30029,80,94,4,REJECTED,could not break this task-Mohan finished for this sprint
2,6,80,111,4,PICKED,picked for inspection
2,6,80,111,4,ACCEPTED,accepted for execution
2,12012,112,294,10,PICKED,picked for inspection
2,12012,112,294,10,REJECTED,Mohan cannot finish task within the remaining time
2,12012,112,294,10,PICKED,no other tasks could be accepted-trying to break this task
2,12012,112,294,6,ACCEPTED,broke task into smaller parts-accepted for execution
2,12012,112,294,6,ACCEPTED,accepted for execution
3,0,160,185,3,PICKED,picked for inspection
3,0,160,185,3,ACCEPTED,accepted for execution
3,9002,184,344,10,PICKED,picked for inspection
3,9002,184,344,10,REJECTED,Mohan cannot finish task within the remaining time
3,9002,184,361,10,PICKED,picked for inspection
3,9002,184,361,10,REJECTED,Mohan cannot finish task within the remaining time
3,9002,184,344,10,PICKED,no other tasks could be accepted-trying to break this task
3,9002,184,344,7,ACCEPTED,broke task into smaller parts-accepted for execution
3,9002,184,344,7,ACCEPTED,accepted for execution
4,8,240,119,5,PICKED,picked for inspection
4,8,240,119,5,ACCEPTED,accepted for execution
