sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,10,0,48,1,PICKED,picked for inspection
1,10,0,48,1,ACCEPTED,accepted for execution
1,763,2,91,1,PICKED,picked for inspection
1,763,2,91,1,ACCEPTED,accepted for execution
1,1516,4,390,4,PICKED,picked for inspection
1,1516,4,390,4,ACCEPTED,accepted for execution
1,4520,12,315,3,PICKED,picked for inspection
1,4520,12,315,3,ACCEPTED,accepted for execution
1,7520,20,155,6,PICKED,picked for inspection
1,7520,20,155,6,ACCEPTED,accepted for execution
2,41,80,168,6,PICKED,picked for inspection
2,41,80,168,6,ACCEPTED,accepted for execution
2,4549,92,204,1,PICKED,picked for inspection
2,4549,92,204,1,ACCEPTED,accepted for execution
2,5301,94,379,1,PICKED,picked for inspection
2,5301,94,379,1,ACCEPTED,accepted for execution
2,6056,96,206,4,PICKED,picked for inspection
2,6056,96,206,4,ACCEPTED,accepted for execution
3,10,160,281,3,PICKED,picked for inspection
3,10,160,281,3,ACCEPTED,accepted for execution
3,3020,168,211,2,PICKED,picked for inspection
3,3020,168,211,2,ACCEPTED,accepted for execution
3,4524,172,194,5,PICKED,picked for inspection
3,4524,172,194,5,ACCEPTED,accepted for execution
3,8279,182,271,5,PICKED,picked for inspection
3,8279,182,271,5,ACCEPTED,accepted for execution
3,13158,195,309,7,PICKED,picked for inspection
3,13158,195,309,7,ACCEPTED,accepted for execution
3,17286,206,101,2,PICKED,picked for inspection
3,17286,206,101,2,ACCEPTED,accepted for execution
4,11,240,308,10,PICKED,picked for inspection
4,11,240,308,10,ACCEPTED,accepted for execution
4,9779,266,82,10,PICKED,picked for inspection
4,9779,266,82,10,ACCEPTED,accepted for execution
4,15783,282,174,7,PICKED,picked for inspection
4,15783,282,174,7,ACCEPTED,accepted for execution
5,1,320,138,3,PICKED,picked for inspection
5,1,320,138,3,ACCEPTED,accepted for execution
5,2262,326,284,10,PICKED,picked for inspection
5,2262,326,284,10,ACCEPTED,accepted for execution
5,10141,347,396,8,PICKED,picked for inspection
5,10141,347,396,8,ACCEPTED,accepted for execution
5,16146,363,196,1,PICKED,picked for inspection
5,16146,363,196,1,ACCEPTED,accepted for execution
5,16900,365,99,4,PICKED,picked for inspection
5,16900,365,99,4,ACCEPTED,accepted for execution
6,11,400,9,6,PICKED,picked for inspection
6,11,400,9,6,ACCEPTED,accepted for execution
6,4896,413,397,7,PICKED,picked for inspection
6,4896,413,397,7,ACCEPTED,accepted for execution
6,11650,431,133,6,PICKED,picked for inspection
6,11650,431,133,6,ACCEPTED,accepted for execution
6,16156,443,56,6,PICKED,picked for inspection
6,16156,443,56,6,ACCEPTED,accepted for execution
7,23,480,108,10,PICKED,picked for inspection
7,23,480,108,10,ACCEPTED,accepted for execution
7,7908,501,118,9,PICKED,picked for inspection
7,7908,501,118,9,ACCEPTED,accepted for execution
7,14662,519,203,6,PICKED,picked for inspection
7,14662,519,203,6,ACCEPTED,accepted for execution
7,18039,528,131,3,PICKED,picked for inspection
7,18039,528,131,3,ACCEPTED,accepted for execution
7,19542,532,253,9,PICKED,picked for inspection
7,19542,532,253,9,ACCEPTED,accepted for execution
8,22,560,105,8,PICKED,picked for inspection
8,22,560,105,8,ACCEPTED,accepted for execution
8,5280,574,356,10,PICKED,picked for inspection
8,5280,574,356,10,ACCEPTED,accepted for execution
8,12782,594,255,7,PICKED,picked for inspection
8,12782,594,255,7,ACCEPTED,accepted for execution
8,16914,605,38,6,PICKED,picked for inspection
8,16914,605,38,6,ACCEPTED,accepted for execution
8,20295,614,198,6,PICKED,picked for inspection
8,20295,614,198,6,ACCEPTED,accepted for execution
8,23675,623,117,1,PICKED,picked for inspection
8,23675,623,117,1,ACCEPTED,accepted for execution
8,24058,624,145,9,PICKED,picked for inspection
8,24058,624,145,9,ACCEPTED,accepted for execution
9,12,640,250,9,PICKED,picked for inspection
9,12,640,250,9,ACCEPTED,accepted for execution
9,6023,656,375,9,PICKED,picked for inspection
9,6023,656,375,9,ACCEPTED,accepted for execution
9,12777,674,21,5,PICKED,picked for inspection
9,12777,674,21,5,ACCEPTED,accepted for execution
9,15783,682,7,6,PICKED,picked for inspection
9,15783,682,7,6,ACCEPTED,accepted for execution
9,19164,691,8,2,PICKED,picked for inspection
9,19164,691,8,2,ACCEPTED,accepted for execution
9,20296,694,269,3,PICKED,picked for inspection
9,20296,694,269,3,ACCEPTED,accepted for execution
9,21810,698,19,2,PICKED,picked for inspection
9,21810,698,19,2,ACCEPTED,accepted for execution
9,22939,701,136,3,PICKED,picked for inspection
9,22939,701,136,3,ACCEPTED,accepted for execution
10,38,720,313,5,PICKED,picked for inspection
10,38,720,313,5,ACCEPTED,accepted for execution
10,3423,729,57,4,PICKED,picked for inspection
10,3423,729,57,4,ACCEPTED,accepted for execution
10,6052,736,28,6,PICKED,picked for inspection
10,6052,736,28,6,ACCEPTED,accepted for execution
10,9430,745,218,1,PICKED,picked for inspection
10,9430,745,218,1,ACCEPTED,accepted for execution
10,9811,746,230,9,PICKED,picked for inspection
10,9811,746,230,9,ACCEPTED,accepted for execution
10,15065,760,339,6,PICKED,picked for inspection
10,15065,760,339,6,ACCEPTED,accepted for execution
10,18447,769,176,10,PICKED,picked for inspection
10,18447,769,176,10,ACCEPTED,accepted for execution
11,9,800,382,7,PICKED,picked for inspection
11,9,800,382,7,ACCEPTED,accepted for execution
11,4142,811,332,5,PICKED,picked for inspection
11,4142,811,332,5,ACCEPTED,accepted for execution
11,7152,819,190,5,PICKED,picked for inspection
11,7152,819,190,5,ACCEPTED,accepted for execution
11,10158,827,200,5,PICKED,picked for inspection
11,10158,827,200,5,ACCEPTED,accepted for execution
11,13165,835,11,10,PICKED,picked for inspection
11,13165,835,11,10,ACCEPTED,accepted for execution
11,19168,851,109,9,PICKED,picked for inspection
11,19168,851,109,9,ACCEPTED,accepted for execution
11,24421,865,276,10,PICKED,picked for inspection
11,24421,865,276,10,REJECTED,Mohan cannot finish task within the remaining time
11,24421,865,147,8,PICKED,picked for inspection
11,24421,865,147,8,ACCEPTED,accepted for execution
11,24421,865,147,8,ACCEPTED,accepted for execution
12,38,880,186,7,PICKED,picked for inspection
12,38,880,186,7,ACCEPTED,accepted for execution
12,4174,891,368,1,PICKED,picked for inspection
12,4174,891,368,1,ACCEPTED,accepted for execution
12,4559,892,183,9,PICKED,picked for inspection
12,4559,892,183,9,ACCEPTED,accepted for execution
12,9812,906,181,8,PICKED,picked for inspection
12,9812,906,181,8,ACCEPTED,accepted for execution
12,14319,918,389,3,PICKED,picked for inspection
12,14319,918,389,3,ACCEPTED,accepted for execution
12,15826,922,156,5,PICKED,picked for inspection
12,15826,922,156,5,ACCEPTED,accepted for execution
12,18832,930,13,1,PICKED,picked for inspection
12,18832,930,13,1,ACCEPTED,accepted for execution
12,19213,931,275,3,PICKED,picked for inspection
12,19213,931,275,3,ACCEPTED,accepted for execution
