sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,12,0,83,3,PICKED,picked for inspection
1,12,0,83,3,ACCEPTED,accepted for execution
1,3013,8,373,5,PICKED,picked for inspection
1,3013,8,373,5,ACCEPTED,accepted for execution
2,12,80,319,5,PICKED,picked for inspection
2,12,80,319,5,ACCEPTED,accepted for execution
2,3779,90,373,5,PICKED,picked for inspection
2,3779,90,373,5,ACCEPTED,accepted for execution
2,6782,98,340,10,PICKED,picked for inspection
2,6782,98,340,10,ACCEPTED,accepted for execution
2,12784,114,237,3,PICKED,picked for inspection
2,12784,114,237,3,ACCEPTED,accepted for execution
3,9,160,313,5,PICKED,picked for inspection
3,9,160,313,5,ACCEPTED,accepted for execution
3,4895,173,207,7,PICKED,picked for inspection
3,4895,173,207,7,ACCEPTED,accepted for execution
3,10148,187,65,4,PICKED,picked for inspection
3,10148,187,65,4,ACCEPTED,accepted for execution
3,12409,193,102,9,PICKED,picked for inspection
3,12409,193,102,9,ACCEPTED,accepted for execution
3,17666,207,234,3,PICKED,picked for inspection
3,17666,207,234,3,ACCEPTED,accepted for execution
4,12,240,115,10,PICKED,picked for inspection
4,12,240,115,10,ACCEPTED,accepted for execution
4,9765,266,117,1,PICKED,picked for inspection
4,9765,266,117,1,ACCEPTED,accepted for execution
4,10519,268,152,1,PICKED,picked for inspection
4,10519,268,152,1,ACCEPTED,accepted for execution
4,11274,270,94,8,PICKED,picked for inspection
4,11274,270,94,8,ACCEPTED,accepted for execution
4,19152,291,348,6,PICKED,picked for inspection
4,19152,291,348,6,ACCEPTED,accepted for execution
5,34,320,329,4,PICKED,picked for inspection
5,34,320,329,4,ACCEPTED,accepted for execution
5,3045,328,66,10,PICKED,picked for inspection
5,3045,328,66,10,ACCEPTED,accepted for execution
5,9048,344,347,5,PICKED,picked for inspection
5,9048,344,347,5,ACCEPTED,accepted for execution
5,12051,352,136,3,PICKED,picked for inspection
5,12051,352,136,3,ACCEPTED,accepted for execution
5,13555,356,131,3,PICKED,picked for inspection
5,13555,356,131,3,ACCEPTED,accepted for execution
5,15058,360,175,4,PICKED,picked for inspection
5,15058,360,175,4,ACCEPTED,accepted for execution
5,17318,366,307,3,PICKED,picked for inspection
5,17318,366,307,3,ACCEPTED,accepted for execution
5,19575,372,289,2,PICKED,picked for inspection
5,19575,372,289,2,ACCEPTED,accepted for execution
5,21454,377,159,7,PICKED,picked for inspection
5,21454,377,159,7,ACCEPTED,accepted for execution
6,0,400,231,7,PICKED,picked for inspection
6,0,400,231,7,ACCEPTED,accepted for execution
6,4516,412,67,2,PICKED,picked for inspection
6,4516,412,67,2,ACCEPTED,accepted for execution
6,5646,415,301,6,PICKED,picked for inspection
6,5646,415,301,6,ACCEPTED,accepted for execution
6,10152,427,394,3,PICKED,picked for inspection
6,10152,427,394,3,ACCEPTED,accepted for execution
6,11658,431,196,1,PICKED,picked for inspection
6,11658,431,196,1,ACCEPTED,accepted for execution
6,12040,432,310,4,PICKED,picked for inspection
6,12040,432,310,4,ACCEPTED,accepted for execution
6,14293,438,305,1,PICKED,picked for inspection
6,14293,438,305,1,ACCEPTED,accepted for execution
6,14675,439,39,5,PICKED,picked for inspection
