sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,2.0708094505801764,79,38,42
2,2.5166722944453825,159,63,17
3,2.5693686937551132,201,78,2
4,2.6220983885852203,197,75,5
5,2.750903678503083,207,75,5
6,2.7986041529903605,216,77,3
7,2.951290414066931,222,75,5
8,3.2456724367509984,234,72,8
9,3.299570288520565,258,78,2
10,3.24437641421536,260,80,0
11,3.3625897640487863,236,70,10
