sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,6,0,31,2,PICKED,picked for inspection
1,6,0,31,2,ACCEPTED,accepted for execution
1,1885,5,236,5,PICKED,picked for inspection
1,1885,5,236,5,ACCEPTED,accepted for execution
1,6766,18,300,3,PICKED,picked for inspection
1,6766,18,300,3,ACCEPTED,accepted for execution
2,10,80,226,4,PICKED,picked for inspection
2,10,80,226,4,ACCEPTED,accepted for execution
2,3764,90,35,2,PICKED,picked for inspection
2,3764,90,35,2,ACCEPTED,accepted for execution
2,5644,95,73,10,PICKED,picked for inspection
2,5644,95,73,10,ACCEPTED,accepted for execution
2,15400,121,311,5,PICKED,picked for inspection
2,15400,121,311,5,ACCEPTED,accepted for execution
3,8,160,308,10,PICKED,picked for inspection
3,8,160,308,10,ACCEPTED,accepted for execution
3,9764,186,142,9,PICKED,picked for inspection
3,9764,186,142,9,ACCEPTED,accepted for execution
3,18769,210,107,6,PICKED,picked for inspection
3,18769,210,107,6,ACCEPTED,accepted for execution
4,8,240,138,3,PICKED,picked for inspection
4,8,240,138,3,ACCEPTED,accepted for execution
4,3010,248,284,10,PICKED,picked for inspection
4,3010,248,284,10,ACCEPTED,accepted for execution
4,12764,274,27,4,PICKED,picked for inspection
4,12764,274,27,4,ACCEPTED,accepted for execution
4,16520,284,158,10,PICKED,picked for inspection
4,16520,284,158,10,ACCEPTED,accepted for execution
5,39,320,263,2,PICKED,picked for inspection
5,39,320,263,2,ACCEPTED,accepted for execution
5,1923,325,262,7,PICKED,picked for inspection
5,1923,325,262,7,ACCEPTED,accepted for execution
5,8677,343,358,3,PICKED,picked for inspection
5,8677,343,358,3,ACCEPTED,accepted for execution
5,11682,351,370,6,PICKED,picked for inspection
5,11682,351,370,6,ACCEPTED,accepted for execution
5,17687,367,191,8,PICKED,picked for inspection
5,17687,367,191,8,ACCEPTED,accepted for execution
6,8,400,115,10,PICKED,picked for inspection
6,8,400,115,10,ACCEPTED,accepted for execution
6,9761,426,61,9,PICKED,picked for inspection
6,9761,426,61,9,ACCEPTED,accepted for execution
6,16523,444,373,5,PICKED,picked for inspection
6,16523,444,373,5,ACCEPTED,accepted for execution
7,12,480,188,7,PICKED,picked for inspection
7,12,480,188,7,ACCEPTED,accepted for execution
7,5273,494,114,2,PICKED,picked for inspection
7,5273,494,114,2,ACCEPTED,accepted for execution
7,6779,498,72,5,PICKED,picked for inspection
7,6779,498,72,5,ACCEPTED,accepted for execution
7,10534,508,203,6,PICKED,picked for inspection
7,10534,508,203,6,ACCEPTED,accepted for execution
7,13915,517,171,6,PICKED,picked for inspection
7,13915,517,171,6,ACCEPTED,accepted for execution
7,17297,526,92,8,PICKED,picked for inspection
7,17297,526,92,8,ACCEPTED,accepted for execution
8,35,560,178,3,PICKED,picked for inspection
8,35,560,178,3,ACCEPTED,accepted for execution
8,1919,565,169,5,PICKED,picked for inspection
8,1919,565,169,5,ACCEPTED,accepted for execution
8,4923,573,343,9,PICKED,picked for inspection
8,4923,573,343,9,ACCEPTED,accepted for execution
8,11676,591,223,9,PICKED,picked for inspection
8,11676,591,223,9,ACCEPTED,accepted for execution
8,18431,609,2,6,PICKED,picked for inspection
8,18431,609,2,6,ACCEPTED,accepted for execution
8,21814,618,88,5,PICKED,picked for inspection
8,21814,618,88,5,ACCEPTED,accepted for execution
8,24821,626,340,5,PICKED,picked for inspection
8,24821,626,340,5,ACCEPTED,accepted for execution
9,24,640,250,9,PICKED,picked for inspection
9,24,640,250,9,ACCEPTED,accepted for execution
9,6034,656,132,7,PICKED,picked for inspection
9,6034,656,132,7,ACCEPTED,accepted for execution
9,10163,667,46,7,PICKED,picked for inspection
9,10163,667,46,7,ACCEPTED,accepted for execution
9,14294,678,333,6,PICKED,picked for inspection
9,14294,678,333,6,ACCEPTED,accepted for execution
9,17676,687,149,3,PICKED,picked for inspection
9,17676,687,149,3,ACCEPTED,accepted for execution
9,19180,691,19,2,PICKED,picked for inspection
9,19180,691,19,2,ACCEPTED,accepted for execution
9,20309,694,94,8,PICKED,picked for inspection
9,20309,694,94,8,ACCEPTED,accepted for execution
10,0,720,360,3,PICKED,picked for inspection
10,0,720,360,3,ACCEPTED,accepted for execution
10,1510,724,322,1,PICKED,picked for inspection
10,1510,724,322,1,ACCEPTED,accepted for execution
10,1887,725,364,2,PICKED,picked for inspection
10,1887,725,364,2,ACCEPTED,accepted for execution
10,3016,728,382,7,PICKED,picked for inspection
10,3016,728,382,7,ACCEPTED,accepted for execution
10,7147,739,4,3,PICKED,picked for inspection
10,7147,739,4,3,ACCEPTED,accepted for execution
10,8652,743,84,6,PICKED,picked for inspection
10,8652,743,84,6,ACCEPTED,accepted for execution
10,12031,752,212,10,PICKED,picked for inspection
10,12031,752,212,10,ACCEPTED,accepted for execution
10,18038,768,297,8,PICKED,picked for inspection
10,18038,768,297,8,ACCEPTED,accepted for execution
11,13,800,268,7,PICKED,picked for inspection
11,13,800,268,7,ACCEPTED,accepted for execution
11,4147,811,359,2,PICKED,picked for inspection
11,4147,811,359,2,ACCEPTED,accepted for execution
11,5278,814,267,1,PICKED,picked for inspection
11,5278,814,267,1,ACCEPTED,accepted for execution
11,5657,815,202,2,PICKED,picked for inspection
11,5657,815,202,2,ACCEPTED,accepted for execution
11,6787,818,213,4,PICKED,picked for inspection
11,6787,818,213,4,ACCEPTED,accepted for execution
11,9042,824,303,10,PICKED,picked for inspection
11,9042,824,303,10,ACCEPTED,accepted for execution
11,15049,840,345,6,PICKED,picked for inspection
11,15049,840,345,6,ACCEPTED,accepted for execution
11,18432,849,87,9,PICKED,picked for inspection
11,18432,849,87,9,ACCEPTED,accepted for execution
11,23689,863,146,6,PICKED,picked for inspection
11,23689,863,146,6,ACCEPTED,accepted for execution
12,40,880,170,4,PICKED,picked for inspection
12,40,880,170,4,ACCEPTED,accepted for execution
12,2299,886,89,2,PICKED,picked for inspection
12,2299,886,89,2,ACCEPTED,accepted for execution
12,3427,889,387,2,PICKED,picked for inspection
12,3427,889,387,2,ACCEPTED,accepted for execution
12,4555,892,71,5,PICKED,picked for inspection
12,4555,892,71,5,ACCEPTED,accepted for execution
12,7560,900,157,8,PICKED,picked for inspection
12,7560,900,157,8,ACCEPTED,accepted for execution
