sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,8,0,91,1,PICKED,picked for inspection
1,8,0,91,1,ACCEPTED,accepted for execution
1,771,2,236,5,PICKED,picked for inspection
1,771,2,236,5,ACCEPTED,accepted for execution
1,4528,12,227,5,PICKED,picked for inspection
1,4528,12,227,5,ACCEPTED,accepted for execution
2,1,80,91,1,PICKED,picked for inspection
2,1,80,91,1,ACCEPTED,accepted for execution
2,757,82,292,1,PICKED,picked for inspection
2,757,82,292,1,ACCEPTED,accepted for execution
2,1511,84,390,4,PICKED,picked for inspection
2,1511,84,390,4,ACCEPTED,accepted for execution
2,4513,92,311,5,PICKED,picked for inspection
2,4513,92,311,5,ACCEPTED,accepted for execution
2,9392,105,106,4,PICKED,picked for inspection
2,9392,105,106,4,ACCEPTED,accepted for execution
2,13148,115,112,6,PICKED,picked for inspection
2,13148,115,112,6,ACCEPTED,accepted for execution
3,16,160,180,2,PICKED,picked for inspection
3,16,160,180,2,ACCEPTED,accepted for execution
3,1902,165,43,4,PICKED,picked for inspection
3,1902,165,43,4,ACCEPTED,accepted for execution
3,5657,175,265,6,PICKED,picked for inspection
3,5657,175,265,6,ACCEPTED,accepted for execution
3,11662,191,26,9,PICKED,picked for inspection
3,11662,191,26,9,ACCEPTED,accepted for execution
3,18418,209,308,10,PICKED,picked for inspection
3,18418,209,308,10,ACCEPTED,accepted for execution
4,33,240,331,2,PICKED,picked for inspection
4,33,240,331,2,ACCEPTED,accepted for execution
4,1542,244,22,3,PICKED,picked for inspection
4,1542,244,22,3,ACCEPTED,accepted for execution
4,3795,250,316,4,PICKED,picked for inspection
4,3795,250,316,4,ACCEPTED,accepted for execution
4,6798,258,174,7,PICKED,picked for inspection
4,6798,258,174,7,ACCEPTED,accepted for execution
4,13554,276,17,10,PICKED,picked for inspection
4,13554,276,17,10,ACCEPTED,accepted for execution
4,19560,292,290,9,PICKED,picked for inspection
4,19560,292,290,9,ACCEPTED,accepted for execution
5,2,320,152,1,PICKED,picked for inspection
5,2,320,152,1,ACCEPTED,accepted for execution
5,387,321,58,1,PICKED,picked for inspection
5,387,321,58,1,ACCEPTED,accepted for execution
5,764,322,263,2,PICKED,picked for inspection
5,764,322,263,2,ACCEPTED,accepted for execution
5,2266,326,99,4,PICKED,picked for inspection
5,2266,326,99,4,ACCEPTED,accepted for execution
5,4520,332,291,4,PICKED,picked for inspection
5,4520,332,291,4,ACCEPTED,accepted for execution
5,7148,339,78,9,PICKED,picked for inspection
5,7148,339,78,9,ACCEPTED,accepted for execution
5,12400,353,266,9,PICKED,picked for inspection
5,12400,353,266,9,ACCEPTED,accepted for execution
5,17654,367,144,10,PICKED,picked for inspection
5,17654,367,144,10,ACCEPTED,accepted for execution
6,7,400,54,1,PICKED,picked for inspection
6,7,400,54,1,ACCEPTED,accepted for execution
6,385,401,131,3,PICKED,picked for inspection
6,385,401,131,3,ACCEPTED,accepted for execution
6,1888,405,137,4,PICKED,picked for inspection
6,1888,405,137,4,ACCEPTED,accepted for execution
6,4142,411,369,6,PICKED,picked for inspection
6,4142,411,369,6,ACCEPTED,accepted for execution
6,7519,420,203,6,PICKED,picked for inspection
6,7519,420,203,6,ACCEPTED,accepted for execution
6,10900,429,188,7,PICKED,picked for inspection
6,10900,429,188,7,ACCEPTED,accepted for execution
6,15033,440,318,6,PICKED,picked for inspection
6,15033,440,318,6,ACCEPTED,accepted for execution
6,19536,452,334,10,PICKED,picked for inspection
6,19536,452,334,10,ACCEPTED,accepted for execution
7,10,480,305,1,PICKED,picked for inspection
7,10,480,305,1,ACCEPTED,accepted for execution
7,396,481,90,4,PICKED,picked for inspection
7,396,481,90,4,ACCEPTED,accepted for execution
7,2655,487,72,5,PICKED,picked for inspection
7,2655,487,72,5,ACCEPTED,accepted for execution
7,5657,495,38,6,PICKED,picked for inspection
7,5657,495,38,6,ACCEPTED,accepted for execution
7,9038,504,255,7,PICKED,picked for inspection
7,9038,504,255,7,ACCEPTED,accepted for execution
7,13169,515,145,9,PICKED,picked for inspection
7,13169,515,145,9,ACCEPTED,accepted for execution
7,18422,529,166,7,PICKED,picked for inspection
7,18422,529,166,7,ACCEPTED,accepted for execution
8,2,560,8,2,PICKED,picked for inspection
8,2,560,8,2,ACCEPTED,accepted for execution
8,1134,563,19,2,PICKED,picked for inspection
8,1134,563,19,2,ACCEPTED,accepted for execution
8,2269,566,169,5,PICKED,picked for inspection
8,2269,566,169,5,ACCEPTED,accepted for execution
8,5271,574,333,6,PICKED,picked for inspection
8,5271,574,333,6,ACCEPTED,accepted for execution
8,8649,583,94,8,PICKED,picked for inspection
8,8649,583,94,8,ACCEPTED,accepted for execution
8,13151,595,239,10,PICKED,picked for inspection
8,13151,595,239,10,ACCEPTED,accepted for execution
8,19157,611,40,6,PICKED,picked for inspection
8,19157,611,40,6,ACCEPTED,accepted for execution
8,23285,622,16,9,PICKED,picked for inspection
8,23285,622,16,9,ACCEPTED,accepted for execution
9,0,640,391,2,PICKED,picked for inspection
9,0,640,391,2,ACCEPTED,accepted for execution
9,1127,643,79,2,PICKED,picked for inspection
9,1127,643,79,2,ACCEPTED,accepted for execution
9,2256,646,234,3,PICKED,picked for inspection
9,2256,646,234,3,ACCEPTED,accepted for execution
9,3758,650,111,4,PICKED,picked for inspection
9,3758,650,111,4,ACCEPTED,accepted for execution
9,6011,656,398,7,PICKED,picked for inspection
9,6011,656,398,7,ACCEPTED,accepted for execution
