sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,2.0797899874288253,75,36,44
2,2.578569921957393,163,63,17
3,2.501516070345664,198,79,1
4,2.707087647659326,198,73,7
5,2.834054782855521,213,75,5
6,3.050697038050512,220,72,8
7,2.9962048072441574,240,80,0
8,2.994982763916857,234,78,2
9,3.074416649148623,234,76,4
10,3.3271719038817,240,72,8
11,3.2289411533162764,175,54,26
