sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.8425003412037668,72,39,41
2,2.716320094609244,147,54,26
3,2.6446238757154537,207,78,2
4,2.2228209618752524,176,79,1
5,2.294013962811917,177,77,3
6,2.3465314489157407,174,74,6
7,3.009140061791967,187,62,18
8,2.9409289801413663,233,79,1
9,2.9672716253072493,235,79,1
10,3.587049830356048,234,65,15
11,3.639267829390433,281,77,3
12,3.036620739666425,67,22,58
