sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,6,0,91,1,PICKED,picked for inspection
1,6,0,91,1,ACCEPTED,accepted for execution
1,384,1,315,3,PICKED,picked for inspection
1,384,1,315,3,ACCEPTED,accepted for execution
1,1888,5,155,6,PICKED,picked for inspection
1,1888,5,155,6,ACCEPTED,accepted for execution
1,5265,14,357,9,PICKED,picked for inspection
1,5265,14,357,9,ACCEPTED,accepted for execution
2,0,80,384,1,PICKED,picked for inspection
2,0,80,384,1,ACCEPTED,accepted for execution
2,388,81,211,2,PICKED,picked for inspection
2,388,81,211,2,ACCEPTED,accepted for execution
2,1516,84,338,5,PICKED,picked for inspection
2,1516,84,338,5,ACCEPTED,accepted for execution
2,4518,92,226,4,PICKED,picked for inspection
2,4518,92,226,4,ACCEPTED,accepted for execution
2,6772,98,194,5,PICKED,picked for inspection
2,6772,98,194,5,ACCEPTED,accepted for execution
2,9778,106,96,7,PICKED,picked for inspection
2,9778,106,96,7,ACCEPTED,accepted for execution
2,13909,117,135,10,PICKED,picked for inspection
2,13909,117,135,10,ACCEPTED,accepted for execution
3,14,160,180,2,PICKED,picked for inspection
3,14,160,180,2,ACCEPTED,accepted for execution
3,1148,163,238,3,PICKED,picked for inspection
3,1148,163,238,3,ACCEPTED,accepted for execution
3,2654,167,265,6,PICKED,picked for inspection
3,2654,167,265,6,ACCEPTED,accepted for execution
3,6032,176,257,9,PICKED,picked for inspection
3,6032,176,257,9,ACCEPTED,accepted for execution
3,11286,190,121,9,PICKED,picked for inspection
3,11286,190,121,9,ACCEPTED,accepted for execution
4,39,240,312,4,PICKED,picked for inspection
4,39,240,312,4,ACCEPTED,accepted for execution
4,2297,246,174,7,PICKED,picked for inspection
4,2297,246,174,7,ACCEPTED,accepted for execution
4,6427,257,393,10,PICKED,picked for inspection
4,6427,257,393,10,ACCEPTED,accepted for execution
4,12428,273,290,3,PICKED,picked for inspection
4,12428,273,290,3,ACCEPTED,accepted for execution
5,0,320,217,4,PICKED,picked for inspection
5,0,320,217,4,ACCEPTED,accepted for execution
5,2259,326,158,10,PICKED,picked for inspection
5,2259,326,158,10,ACCEPTED,accepted for execution
5,8261,342,128,6,PICKED,picked for inspection
5,8261,342,128,6,ACCEPTED,accepted for execution
5,11640,351,251,8,PICKED,picked for inspection
5,11640,351,251,8,ACCEPTED,accepted for execution
6,44,400,83,3,PICKED,picked for inspection
6,44,400,83,3,ACCEPTED,accepted for execution
6,1556,404,99,4,PICKED,picked for inspection
6,1556,404,99,4,ACCEPTED,accepted for execution
6,3809,410,377,5,PICKED,picked for inspection
6,3809,410,377,5,ACCEPTED,accepted for execution
6,6813,418,252,5,PICKED,picked for inspection
6,6813,418,252,5,ACCEPTED,accepted for execution
6,9818,426,9,6,PICKED,picked for inspection
6,9818,426,9,6,ACCEPTED,accepted for execution
6,13195,435,189,6,PICKED,picked for inspection
6,13195,435,189,6,ACCEPTED,accepted for execution
6,16576,444,397,7,PICKED,picked for inspection
6,16576,444,397,7,ACCEPTED,accepted for execution
6,20705,455,144,6,PICKED,picked for inspection
6,20705,455,144,6,ACCEPTED,accepted for execution
7,10,480,208,2,PICKED,picked for inspection
7,10,480,208,2,ACCEPTED,accepted for execution
7,1141,483,373,5,PICKED,picked for inspection
7,1141,483,373,5,ACCEPTED,accepted for execution
7,4152,491,56,6,PICKED,picked for inspection
7,4152,491,56,6,ACCEPTED,accepted for execution
7,7532,500,161,7,PICKED,picked for inspection
7,7532,500,161,7,ACCEPTED,accepted for execution
7,11662,511,118,9,PICKED,picked for inspection
7,11662,511,118,9,ACCEPTED,accepted for execution
7,16918,525,108,10,PICKED,picked for inspection
7,16918,525,108,10,ACCEPTED,accepted for execution
8,0,560,54,1,PICKED,picked for inspection
8,0,560,54,1,ACCEPTED,accepted for execution
8,384,561,67,2,PICKED,picked for inspection
8,384,561,67,2,ACCEPTED,accepted for execution
8,1513,564,336,3,PICKED,picked for inspection
8,1513,564,336,3,ACCEPTED,accepted for execution
8,3015,568,137,4,PICKED,picked for inspection
8,3015,568,137,4,ACCEPTED,accepted for execution
8,5268,574,98,6,PICKED,picked for inspection
8,5268,574,98,6,ACCEPTED,accepted for execution
8,8649,583,38,6,PICKED,picked for inspection
8,8649,583,38,6,ACCEPTED,accepted for execution
8,12029,592,188,7,PICKED,picked for inspection
8,12029,592,188,7,ACCEPTED,accepted for execution
8,16156,603,356,10,PICKED,picked for inspection
8,16156,603,356,10,ACCEPTED,accepted for execution
9,9,640,59,1,PICKED,picked for inspection
9,9,640,59,1,ACCEPTED,accepted for execution
9,386,641,240,2,PICKED,picked for inspection
9,386,641,240,2,ACCEPTED,accepted for execution
9,1515,644,72,5,PICKED,picked for inspection
9,1515,644,72,5,ACCEPTED,accepted for execution
9,4517,652,198,6,PICKED,picked for inspection
9,4517,652,198,6,ACCEPTED,accepted for execution
9,7896,661,231,7,PICKED,picked for inspection
9,7896,661,231,7,ACCEPTED,accepted for execution
9,12027,672,105,8,PICKED,picked for inspection
9,12027,672,105,8,ACCEPTED,accepted for execution
9,16535,684,195,9,PICKED,picked for inspection
9,16535,684,195,9,ACCEPTED,accepted for execution
