sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,12,0,4,3,PICKED,picked for inspection
1,12,0,4,3,ACCEPTED,accepted for execution
1,2265,6,271,5,PICKED,picked for inspection
1,2265,6,271,5,ACCEPTED,accepted for execution
2,15,80,280,3,PICKED,picked for inspection
2,15,80,280,3,ACCEPTED,accepted for execution
2,1518,84,210,3,PICKED,picked for inspection
2,1518,84,210,3,ACCEPTED,accepted for execution
2,3773,90,325,5,PICKED,picked for inspection
2,3773,90,325,5,ACCEPTED,accepted for execution
2,7525,100,270,8,PICKED,picked for inspection
2,7525,100,270,8,ACCEPTED,accepted for execution
2,13529,116,294,10,PICKED,picked for inspection
2,13529,116,294,10,ACCEPTED,accepted for execution
3,12,160,248,1,PICKED,picked for inspection
3,12,160,248,1,ACCEPTED,accepted for execution
3,770,162,387,2,PICKED,picked for inspection
3,770,162,387,2,ACCEPTED,accepted for execution
3,2653,167,286,5,PICKED,picked for inspection
3,2653,167,286,5,ACCEPTED,accepted for execution
3,5658,175,147,8,PICKED,picked for inspection
3,5658,175,147,8,ACCEPTED,accepted for execution
3,10163,187,257,9,PICKED,picked for inspection
3,10163,187,257,9,ACCEPTED,accepted for execution
3,15418,201,259,9,PICKED,picked for inspection
3,15418,201,259,9,ACCEPTED,accepted for execution
4,15,240,273,1,PICKED,picked for inspection
4,15,240,273,1,ACCEPTED,accepted for execution
4,392,241,32,4,PICKED,picked for inspection
4,392,241,32,4,ACCEPTED,accepted for execution
4,2645,247,3,7,PICKED,picked for inspection
4,2645,247,3,7,ACCEPTED,accepted for execution
4,6772,258,399,8,PICKED,picked for inspection
4,6772,258,399,8,ACCEPTED,accepted for execution
4,11274,270,82,10,PICKED,picked for inspection
4,11274,270,82,10,ACCEPTED,accepted for execution
4,17277,286,45,9,PICKED,picked for inspection
4,17277,286,45,9,ACCEPTED,accepted for execution
5,15,320,65,4,PICKED,picked for inspection
5,15,320,65,4,ACCEPTED,accepted for execution
5,2268,326,2,6,PICKED,picked for inspection
5,2268,326,2,6,ACCEPTED,accepted for execution
5,5646,335,303,10,PICKED,picked for inspection
5,5646,335,303,10,ACCEPTED,accepted for execution
5,11649,351,378,8,PICKED,picked for inspection
5,11649,351,378,8,ACCEPTED,accepted for execution
5,17653,367,256,10,PICKED,picked for inspection
5,17653,367,256,10,ACCEPTED,accepted for execution
6,22,400,179,4,PICKED,picked for inspection
6,22,400,179,4,ACCEPTED,accepted for execution
6,2280,406,159,7,PICKED,picked for inspection
6,2280,406,159,7,ACCEPTED,accepted for execution
6,6407,417,62,10,PICKED,picked for inspection
6,6407,417,62,10,ACCEPTED,accepted for execution
6,12409,433,198,6,PICKED,picked for inspection
6,12409,433,198,6,ACCEPTED,accepted for execution
6,18411,449,172,10,PICKED,picked for inspection
6,18411,449,172,10,ACCEPTED,accepted for execution
7,14,480,258,1,PICKED,picked for inspection
7,14,480,258,1,ACCEPTED,accepted for execution
7,394,481,95,2,PICKED,picked for inspection
7,394,481,95,2,ACCEPTED,accepted for execution
7,1522,484,97,3,PICKED,picked for inspection
7,1522,484,97,3,ACCEPTED,accepted for execution
