sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,1,0,287,1,PICKED,picked for inspection
1,1,0,287,1,ACCEPTED,accepted for execution
1,3018,8,195,9,PICKED,picked for inspection
1,3018,8,195,9,ACCEPTED,accepted for execution
1,30033,80,66,10,PICKED,picked for inspection
1,30033,80,66,10,REJECTED,Tiffany cannot finish task within the remaining time
1,30033,80,362,10,PICKED,picked for inspection
1,30033,80,362,10,REJECTED,Tiffany cannot finish task within the remaining time
1,30033,80,88,5,PICKED,picked for inspection
1,30033,80,88,5,REJECTED,Tiffany cannot finish task within the remaining time
1,30033,80,66,10,PICKED,no other tasks could be accepted-trying to break this task
1,30033,80,66,10,REJECTED,could not break this task-Tiffany finished for this sprint
2,16,80,357,9,PICKED,picked for inspection
2,16,80,357,9,ACCEPTED,accepted for execution
3,17,160,66,10,PICKED,picked for inspection
3,17,160,66,10,ACCEPTED,accepted for execution
4,0,240,297,8,PICKED,picked for inspection
4,0,240,297,8,ACCEPTED,accepted for execution
5,4,320,366,5,PICKED,picked for inspection
5,4,320,366,5,ACCEPTED,accepted for execution
6,0,400,374,7,PICKED,picked for inspection
6,0,400,374,7,ACCEPTED,accepted for execution
7,4,480,381,3,PICKED,picked for inspection
7,4,480,381,3,ACCEPTED,accepted for execution
10,0,720,70,5,PICKED,picked for inspection
10,0,720,70,5,ACCEPTED,accepted for execution
11,14,800,16,9,PICKED,picked for inspection
11,14,800,16,9,ACCEPTED,accepted for execution
12,15,880,49,9,PICKED,picked for inspection
12,15,880,49,9,ACCEPTED,accepted for execution
13,21,960,329,4,PICKED,picked for inspection
13,21,960,329,4,ACCEPTED,accepted for execution
13,6022,976,122,1,PICKED,picked for inspection
13,6022,976,122,1,ACCEPTED,accepted for execution
13,6774,978,134,3,PICKED,picked for inspection
13,6774,978,134,3,ACCEPTED,accepted for execution
14,15,1040,316,4,PICKED,picked for inspection
14,15,1040,316,4,ACCEPTED,accepted for execution
14,3766,1050,388,1,PICKED,picked for inspection
14,3766,1050,388,1,ACCEPTED,accepted for execution
14,4516,1052,222,10,PICKED,picked for inspection
14,4516,1052,222,10,ACCEPTED,accepted for execution
15,0,1120,138,3,PICKED,picked for inspection
15,0,1120,138,3,ACCEPTED,accepted for execution
15,3765,1130,35,2,PICKED,picked for inspection
15,3765,1130,35,2,ACCEPTED,accepted for execution
15,5643,1135,298,2,PICKED,picked for inspection
15,5643,1135,298,2,ACCEPTED,accepted for execution
15,7521,1140,14,8,PICKED,picked for inspection
15,7521,1140,14,8,ACCEPTED,accepted for execution
15,15399,1161,315,3,PICKED,picked for inspection
15,15399,1161,315,3,ACCEPTED,accepted for execution
16,32,1200,218,1,PICKED,picked for inspection
16,32,1200,218,1,ACCEPTED,accepted for execution
16,797,1202,397,7,PICKED,picked for inspection
16,797,1202,397,7,ACCEPTED,accepted for execution
16,7548,1220,293,5,PICKED,picked for inspection
16,7548,1220,293,5,ACCEPTED,accepted for execution
16,12426,1233,55,7,PICKED,picked for inspection
16,12426,1233,55,7,ACCEPTED,accepted for execution
16,19181,1251,155,6,PICKED,picked for inspection
16,19181,1251,155,6,ACCEPTED,accepted for execution
17,31,1280,28,6,PICKED,picked for inspection
17,31,1280,28,6,ACCEPTED,accepted for execution
17,6047,1296,11,10,PICKED,picked for inspection
17,6047,1296,11,10,ACCEPTED,accepted for execution
17,15800,1322,353,3,PICKED,picked for inspection
17,15800,1322,353,3,ACCEPTED,accepted for execution
17,18807,1330,266,9,PICKED,picked for inspection
17,18807,1330,266,9,ACCEPTED,accepted for execution
18,27,1360,314,1,PICKED,picked for inspection
18,27,1360,314,1,ACCEPTED,accepted for execution
18,1161,1363,323,4,PICKED,picked for inspection
18,1161,1363,323,4,ACCEPTED,accepted for execution
18,4914,1373,22,3,PICKED,picked for inspection
18,4914,1373,22,3,ACCEPTED,accepted for execution
18,7915,1381,365,3,PICKED,picked for inspection
18,7915,1381,365,3,ACCEPTED,accepted for execution
18,10921,1389,44,10,PICKED,picked for inspection
18,10921,1389,44,10,ACCEPTED,accepted for execution
18,20675,1415,51,6,PICKED,picked for inspection
18,20675,1415,51,6,ACCEPTED,accepted for execution
18,24053,1424,102,3,PICKED,picked for inspection
18,24053,1424,102,3,ACCEPTED,accepted for execution
19,28,1440,226,4,PICKED,picked for inspection
19,28,1440,226,4,ACCEPTED,accepted for execution
19,3037,1448,319,5,PICKED,picked for inspection
19,3037,1448,319,5,ACCEPTED,accepted for execution
19,6791,1458,230,9,PICKED,picked for inspection
19,6791,1458,230,9,ACCEPTED,accepted for execution
19,13541,1476,382,7,PICKED,picked for inspection
19,13541,1476,382,7,ACCEPTED,accepted for execution
19,17666,1487,369,6,PICKED,picked for inspection
19,17666,1487,369,6,ACCEPTED,accepted for execution
20,32,1520,73,10,PICKED,picked for inspection
20,32,1520,73,10,ACCEPTED,accepted for execution
20,7554,1540,234,3,PICKED,picked for inspection
20,7554,1540,234,3,ACCEPTED,accepted for execution
20,9059,1544,42,5,PICKED,picked for inspection
20,9059,1544,42,5,ACCEPTED,accepted for execution
20,12065,1552,59,1,PICKED,picked for inspection
20,12065,1552,59,1,ACCEPTED,accepted for execution
20,12444,1553,157,8,PICKED,picked for inspection
20,12444,1553,157,8,ACCEPTED,accepted for execution
21,35,1600,251,8,PICKED,picked for inspection
21,35,1600,251,8,ACCEPTED,accepted for execution
21,5295,1614,126,2,PICKED,picked for inspection
21,5295,1614,126,2,ACCEPTED,accepted for execution
21,6425,1617,364,2,PICKED,picked for inspection
21,6425,1617,364,2,ACCEPTED,accepted for execution
21,7555,1620,294,10,PICKED,picked for inspection
21,7555,1620,294,10,ACCEPTED,accepted for execution
21,15059,1640,6,6,PICKED,picked for inspection
21,15059,1640,6,6,ACCEPTED,accepted for execution
21,18442,1649,71,5,PICKED,picked for inspection
21,18442,1649,71,5,ACCEPTED,accepted for execution
22,11,1680,128,6,PICKED,picked for inspection
22,11,1680,128,6,ACCEPTED,accepted for execution
22,4136,1691,149,3,PICKED,picked for inspection
22,4136,1691,149,3,ACCEPTED,accepted for execution
22,6391,1697,213,4,PICKED,picked for inspection
22,6391,1697,213,4,ACCEPTED,accepted for execution
22,9397,1705,191,8,PICKED,picked for inspection
22,9397,1705,191,8,ACCEPTED,accepted for execution
22,17276,1726,65,4,PICKED,picked for inspection
22,17276,1726,65,4,ACCEPTED,accepted for execution
22,21041,1736,87,9,PICKED,picked for inspection
22,21041,1736,87,9,ACCEPTED,accepted for execution
23,53,1760,278,9,PICKED,picked for inspection
23,53,1760,278,9,ACCEPTED,accepted for execution
23,6064,1776,1,8,PICKED,picked for inspection
23,6064,1776,1,8,ACCEPTED,accepted for execution
23,12076,1792,3,7,PICKED,picked for inspection
23,12076,1792,3,7,ACCEPTED,accepted for execution
23,16207,1803,355,5,PICKED,picked for inspection
23,16207,1803,355,5,ACCEPTED,accepted for execution
23,19214,1811,92,8,PICKED,picked for inspection
23,19214,1811,92,8,ACCEPTED,accepted for execution
24,0,1840,309,7,PICKED,picked for inspection
24,0,1840,309,7,ACCEPTED,accepted for execution
24,4145,1851,385,7,PICKED,picked for inspection
24,4145,1851,385,7,ACCEPTED,accepted for execution
24,8275,1862,82,10,PICKED,picked for inspection
24,8275,1862,82,10,ACCEPTED,accepted for execution
24,14280,1878,129,3,PICKED,picked for inspection
24,14280,1878,129,3,ACCEPTED,accepted for execution
24,15784,1882,224,10,PICKED,picked for inspection
24,15784,1882,224,10,ACCEPTED,accepted for execution
