sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,2,0,327,1,PICKED,picked for inspection
1,2,0,327,1,ACCEPTED,accepted for execution
1,758,2,178,3,PICKED,picked for inspection
1,758,2,178,3,ACCEPTED,accepted for execution
1,3761,10,366,5,PICKED,picked for inspection
1,3761,10,366,5,ACCEPTED,accepted for execution
2,17,80,185,3,PICKED,picked for inspection
2,17,80,185,3,ACCEPTED,accepted for execution
2,3020,88,51,6,PICKED,picked for inspection
2,3020,88,51,6,ACCEPTED,accepted for execution
2,9024,104,343,9,PICKED,picked for inspection
2,9024,104,343,9,ACCEPTED,accepted for execution
3,20299,214,122,1,PICKED,picked for inspection
3,20299,214,122,1,ACCEPTED,accepted for execution
3,766,162,387,2,PICKED,picked for inspection
3,766,162,387,2,ACCEPTED,accepted for execution
3,2643,167,57,4,PICKED,picked for inspection
3,2643,167,57,4,ACCEPTED,accepted for execution
3,6396,177,147,8,PICKED,picked for inspection
3,6396,177,147,8,ACCEPTED,accepted for execution
3,14276,198,15,8,PICKED,picked for inspection
3,14276,198,15,8,ACCEPTED,accepted for execution
4,18,240,53,3,PICKED,picked for inspection
4,18,240,53,3,ACCEPTED,accepted for execution
4,3025,248,138,3,PICKED,picked for inspection
4,3025,248,138,3,ACCEPTED,accepted for execution
4,6028,256,312,4,PICKED,picked for inspection
4,6028,256,312,4,ACCEPTED,accepted for execution
4,9781,266,257,9,PICKED,picked for inspection
4,9781,266,257,9,ACCEPTED,accepted for execution
4,18787,290,45,9,PICKED,picked for inspection
4,18787,290,45,9,ACCEPTED,accepted for execution
5,17,320,35,2,PICKED,picked for inspection
5,17,320,35,2,ACCEPTED,accepted for execution
5,1898,325,338,5,PICKED,picked for inspection
5,1898,325,338,5,ACCEPTED,accepted for execution
5,6776,338,69,5,PICKED,picked for inspection
5,6776,338,69,5,ACCEPTED,accepted for execution
5,11654,351,87,9,PICKED,picked for inspection
5,11654,351,87,9,ACCEPTED,accepted for execution
5,20658,375,231,7,PICKED,picked for inspection
5,20658,375,231,7,ACCEPTED,accepted for execution
6,19,400,243,3,PICKED,picked for inspection
6,19,400,243,3,ACCEPTED,accepted for execution
6,3022,408,167,4,PICKED,picked for inspection
6,3022,408,167,4,ACCEPTED,accepted for execution
6,6778,418,252,5,PICKED,picked for inspection
6,6778,418,252,5,ACCEPTED,accepted for execution
6,11657,431,367,8,PICKED,picked for inspection
6,11657,431,367,8,ACCEPTED,accepted for execution
7,19,480,269,3,PICKED,picked for inspection
7,19,480,269,3,ACCEPTED,accepted for execution
7,1522,484,2,6,PICKED,picked for inspection
