sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,25,0,21,5,PICKED,picked for inspection
1,25,0,21,5,ACCEPTED,accepted for execution
1,3033,8,184,7,PICKED,picked for inspection
1,3033,8,184,7,ACCEPTED,accepted for execution
2,8,80,234,3,PICKED,picked for inspection
2,8,80,234,3,ACCEPTED,accepted for execution
2,1518,84,365,3,PICKED,picked for inspection
2,1518,84,365,3,ACCEPTED,accepted for execution
2,3773,90,70,5,PICKED,picked for inspection
2,3773,90,70,5,ACCEPTED,accepted for execution
2,7530,100,301,6,PICKED,picked for inspection
2,7530,100,301,6,ACCEPTED,accepted for execution
2,12034,112,16,9,PICKED,picked for inspection
2,12034,112,16,9,ACCEPTED,accepted for execution
3,22,160,180,2,PICKED,picked for inspection
3,22,160,180,2,ACCEPTED,accepted for execution
3,1908,165,131,3,PICKED,picked for inspection
3,1908,165,131,3,ACCEPTED,accepted for execution
3,3412,169,5,6,PICKED,picked for inspection
3,3412,169,5,6,ACCEPTED,accepted for execution
3,6791,178,244,10,PICKED,picked for inspection
3,6791,178,244,10,ACCEPTED,accepted for execution
3,12796,194,132,7,PICKED,picked for inspection
3,12796,194,132,7,ACCEPTED,accepted for execution
3,18050,208,176,10,PICKED,picked for inspection
3,18050,208,176,10,ACCEPTED,accepted for execution
4,10,240,338,5,PICKED,picked for inspection
4,10,240,338,5,ACCEPTED,accepted for execution
4,3019,248,145,9,PICKED,picked for inspection
4,3019,248,145,9,ACCEPTED,accepted for execution
4,8275,262,194,5,PICKED,picked for inspection
4,8275,262,194,5,ACCEPTED,accepted for execution
4,13154,275,250,9,PICKED,picked for inspection
4,13154,275,250,9,ACCEPTED,accepted for execution
5,20,320,29,5,PICKED,picked for inspection
5,20,320,29,5,ACCEPTED,accepted for execution
5,3025,328,348,6,PICKED,picked for inspection
5,3025,328,348,6,ACCEPTED,accepted for execution
5,6414,337,282,4,PICKED,picked for inspection
5,6414,337,282,4,ACCEPTED,accepted for execution
5,9426,345,318,6,PICKED,picked for inspection
5,9426,345,318,6,ACCEPTED,accepted for execution
5,13930,357,385,7,PICKED,picked for inspection
5,13930,357,385,7,ACCEPTED,accepted for execution
5,20683,375,361,10,PICKED,picked for inspection
5,20683,375,361,10,REJECTED,Lisa cannot finish task within the remaining time
5,20683,375,361,10,PICKED,no other tasks could be accepted-trying to break this task
5,20683,375,361,9,ACCEPTED,broke task into smaller parts-accepted for execution
5,20683,375,361,9,ACCEPTED,accepted for execution
6,21,400,111,4,PICKED,picked for inspection
6,21,400,111,4,ACCEPTED,accepted for execution
6,2274,406,94,8,PICKED,picked for inspection
6,2274,406,94,8,ACCEPTED,accepted for execution
6,6778,418,126,2,PICKED,picked for inspection
6,6778,418,126,2,ACCEPTED,accepted for execution
6,8283,422,133,6,PICKED,picked for inspection
6,8283,422,133,6,ACCEPTED,accepted for execution
6,12786,434,343,9,PICKED,picked for inspection
6,12786,434,343,9,ACCEPTED,accepted for execution
7,7,480,19,2,PICKED,picked for inspection
7,7,480,19,2,ACCEPTED,accepted for execution
7,1138,483,90,4,PICKED,picked for inspection
7,1138,483,90,4,ACCEPTED,accepted for execution
7,3395,489,311,5,PICKED,picked for inspection
7,3395,489,311,5,ACCEPTED,accepted for execution
7,6409,497,213,4,PICKED,picked for inspection
7,6409,497,213,4,ACCEPTED,accepted for execution
7,9414,505,339,6,PICKED,picked for inspection
7,9414,505,339,6,ACCEPTED,accepted for execution
7,13918,517,189,6,PICKED,picked for inspection
7,13918,517,189,6,ACCEPTED,accepted for execution
7,18798,530,251,8,PICKED,picked for inspection
7,18798,530,251,8,ACCEPTED,accepted for execution
8,17,560,117,1,PICKED,picked for inspection
8,17,560,117,1,ACCEPTED,accepted for execution
8,395,561,107,6,PICKED,picked for inspection
