sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_150,150,1,1,3,Design FrontEnd
RandomTask_117,117,1,1,3,FrontEnd
RandomTask_48,48,1,1,1,Design FrontEnd
RandomTask_192,192,1,6,7,BackEnd Design
RandomTask_37,37,1,6,6,BackEnd
RandomTask_100,100,1,6,3,FrontEnd
RandomTask_362,362,1,10,4,Design
RandomTask_5,5,1,6,3,FrontEnd
RandomTask_82,82,1,10,7,Design
RandomTask_21,21,1,5,1,FrontEnd
RandomTask_203,203,1,6,6,FrontEnd
RandomTask_276,276,1,10,2,Design FrontEnd
