sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.0529157667386608,78,74,6
2,2.2196084383062678,78,35,45
3,2.4026752594701937,171,71,9
4,2.333610648918469,187,80,0
5,2.3506217773733695,186,79,1
6,2.1844169837368264,173,79,1
7,2.580803736020646,168,65,15
8,2.826421178941053,201,71,9
9,3.286384976525822,224,68,12
10,3.6768897503135327,258,70,10
11,3.6994949494949494,293,79,1
12,3.6247930065082605,251,69,11
