sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_217,217,1,1,2,BackEnd
RandomTask_209,209,1,1,1,BackEnd Design
RandomTask_224,224,1,1,6,BackEnd Design
RandomTask_204,204,1,1,7,FrontEnd
RandomTask_225,225,1,1,3,Design
RandomTask_231,231,1,1,1,Design
RandomTask_234,234,1,1,6,BackEnd Design
RandomTask_236,236,1,1,7,BackEnd FrontEnd
RandomTask_233,233,1,2,2,BackEnd
RandomTask_243,243,1,3,4,FrontEnd
RandomTask_215,215,1,2,1,BackEnd Design
RandomTask_218,218,1,2,6,BackEnd Design
RandomTask_241,241,1,3,3,Design
RandomTask_203,203,1,2,7,BackEnd FrontEnd
RandomTask_239,239,1,2,2,BackEnd
RandomTask_221,221,1,2,1,BackEnd Design
RandomTask_235,235,1,2,7,BackEnd FrontEnd
RandomTask_238,238,1,4,6,Design
RandomTask_222,222,1,6,3,Design
RandomTask_198,198,1,4,7,BackEnd FrontEnd
RandomTask_201,201,1,5,2,BackEnd
RandomTask_208,208,1,8,4,FrontEnd
RandomTask_211,211,1,5,1,BackEnd
RandomTask_245,245,1,5,6,BackEnd Design
RandomTask_237,237,1,4,7,BackEnd FrontEnd
RandomTask_226,226,1,6,2,BackEnd
RandomTask_229,229,1,7,3,Design
RandomTask_194,194,1,7,1,BackEnd
RandomTask_230,230,1,8,4,FrontEnd
RandomTask_216,216,1,6,7,BackEnd FrontEnd
RandomTask_206,206,1,7,6,BackEnd Design
RandomTask_242,242,1,7,2,BackEnd
RandomTask_220,220,1,7,1,BackEnd Design
RandomTask_192,192,1,9,3,Design
RandomTask_219,219,1,7,7,BackEnd FrontEnd
RandomTask_244,244,1,8,6,BackEnd Design
RandomTask_200,200,1,10,4,FrontEnd
RandomTask_240,240,1,1,4,Design FrontEnd
RandomTask_196,196,1,1,4,BackEnd Design FrontEnd
RandomTask_227,227,1,9,2,BackEnd
RandomTask_213,213,1,3,4,Design FrontEnd
RandomTask_197,197,1,9,1,BackEnd Design
RandomTask_210,210,1,9,3,Design
RandomTask_195,195,1,9,7,BackEnd FrontEnd
RandomTask_205,205,1,4,2,BackEnd Design FrontEnd
RandomTask_193,193,1,10,6,BackEnd
RandomTask_199,199,1,6,4,BackEnd Design FrontEnd
RandomTask_223,223,1,6,2,BackEnd Design FrontEnd
RandomTask_202,202,1,10,1,BackEnd Design
RandomTask_228,228,1,9,7,BackEnd FrontEnd
RandomTask_232,232,1,7,6,BackEnd Design FrontEnd
RandomTask_207,207,1,10,3,Design
RandomTask_212,212,1,10,4,Design FrontEnd
