sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,14,0,397,7,start,0.1,0.1,0.1
1,21015,56,397,7,end,1.1500000000000001,1.1500000000000001,0.1
2,4,80,209,7,start,1.1500000000000001,1.1500000000000001,0.1
2,21005,136,209,7,end,2.2,1.1500000000000001,0.1
3,7,160,397,7,start,2.2,1.1500000000000001,0.1
3,21007,216,397,7,end,3.25,2.2,0.1
4,9,240,23,10,start,3.25,2.2,0.1
4,30010,320,23,10,end,3.25,2.2,1.6
5,18,320,47,10,start,3.25,2.2,1.6
5,30018,400,47,10,end,4.75,2.2,1.6
6,11,400,234,3,start,4.75,2.2,1.6
6,9011,424,234,3,end,4.75,2.6500000000000004,1.6
7,13,480,124,7,start,4.75,2.6500000000000004,1.6
7,21013,536,124,7,end,5.8,2.6500000000000004,1.6
8,16,560,174,7,start,5.8,2.6500000000000004,1.6
8,6766,578,174,7,end,6.85,2.6500000000000004,1.6
9,18,640,295,7,start,6.85,2.6500000000000004,1.6
9,6768,658,295,7,end,7.8999999999999995,2.6500000000000004,1.6
10,48,720,368,1,start,7.8999999999999995,2.6500000000000004,1.6
10,1549,724,368,1,end,8.049999999999999,2.6500000000000004,1.75
10,1552,724,322,1,start,8.049999999999999,2.6500000000000004,1.75
10,3053,728,322,1,end,8.2,2.8000000000000003,1.75
10,3057,728,400,1,start,8.2,2.8000000000000003,1.75
10,4557,732,400,1,end,8.35,2.95,1.75
10,4561,732,30,7,start,8.35,2.95,1.75
10,15062,760,30,7,end,9.4,4.0,1.75
11,16,800,25,4,start,9.4,4.0,1.75
11,3766,810,25,4,end,10.0,4.0,1.75
11,3768,810,200,5,start,10.0,4.0,1.75
11,8644,823,200,5,end,10.75,4.0,1.75
11,8648,823,212,3,start,10.75,4.0,1.75
11,11649,831,212,3,end,11.2,4.0,1.75
12,10,880,320,6,start,11.2,4.0,1.75
12,10511,908,320,6,end,12.1,4.9,2.65
13,21,960,96,7,start,12.1,4.9,2.65
13,12396,993,96,7,end,13.15,5.95,3.7
13,12402,993,16,9,start,13.15,5.95,3.7
13,21403,1017,16,9,end,14.5,7.3,3.7
14,22,1040,380,9,start,14.5,7.3,3.7
14,9023,1064,380,9,end,15.85,8.65,3.7
14,9034,1064,85,2,start,15.85,8.65,3.7
14,10909,1069,85,2,end,16.15,8.65,3.7
14,10912,1069,111,4,start,16.15,8.65,3.7
14,14662,1079,111,4,end,16.15,9.25,3.7
14,14665,1079,36,3,start,16.15,9.25,3.7
14,17666,1087,36,3,end,16.599999999999998,9.25,3.7
14,17673,1087,66,10,start,16.599999999999998,9.25,3.7
14,27423,1113,66,10,end,16.599999999999998,10.75,3.7
15,51,1120,126,2,start,16.599999999999998,10.75,3.7
15,2302,1126,126,2,end,16.9,11.05,4.0
15,2306,1126,166,7,start,16.9,11.05,4.0
15,9056,1144,166,7,end,17.95,12.100000000000001,4.0
15,9060,1144,360,3,start,17.95,12.100000000000001,4.0
15,12060,1152,360,3,end,18.4,12.55,4.0
15,12063,1152,265,6,start,18.4,12.55,4.0
15,18063,1168,265,6,end,18.4,13.450000000000001,4.0
15,18067,1168,41,6,start,18.4,13.450000000000001,4.0
15,24068,1184,41,6,end,18.4,14.350000000000001,4.0
16,15,1200,108,10,start,18.4,14.350000000000001,4.0
16,12765,1234,108,10,end,19.9,15.850000000000001,5.5
16,12768,1234,43,4,start,19.9,15.850000000000001,5.5
16,16519,1244,43,4,end,20.5,15.850000000000001,5.5
16,16522,1244,229,10,start,20.5,15.850000000000001,5.5
16,22522,1260,229,10,end,22.0,15.850000000000001,5.5
16,22527,1260,296,9,start,22.0,15.850000000000001,5.5
16,27777,1274,296,9,end,23.35,15.850000000000001,5.5
17,12,1280,371,1,start,23.35,15.850000000000001,5.5
17,762,1282,371,1,end,23.5,15.850000000000001,5.65
17,764,1282,359,2,start,23.5,15.850000000000001,5.65
17,2264,1286,359,2,end,23.8,16.150000000000002,5.65
17,2267,1286,337,3,start,23.8,16.150000000000002,5.65
17,4518,1292,337,3,end,24.25,16.6,5.65
17,4522,1292,301,6,start,24.25,16.6,5.65
17,9023,1304,301,6,end,25.15,17.5,5.65
17,9026,1304,104,7,start,25.15,17.5,5.65
17,14276,1318,104,7,end,26.2,18.55,5.65
17,14282,1318,33,8,start,26.2,18.55,5.65
17,18783,1330,33,8,end,27.4,18.55,5.65
18,20,1360,9,6,start,27.4,18.55,5.65
18,4895,1373,9,6,end,28.299999999999997,19.45,6.550000000000001
18,4899,1373,327,1,start,28.299999999999997,19.45,6.550000000000001
18,5649,1375,327,1,end,28.449999999999996,19.599999999999998,6.550000000000001
18,5654,1375,49,9,start,28.449999999999996,19.599999999999998,6.550000000000001
18,12404,1393,49,9,end,29.799999999999997,20.95,6.550000000000001
18,12422,1393,171,6,start,29.799999999999997,20.95,6.550000000000001
18,15797,1402,171,6,end,29.799999999999997,21.849999999999998,6.550000000000001
18,15803,1402,59,1,start,29.799999999999997,21.849999999999998,6.550000000000001
18,16178,1403,59,1,end,29.799999999999997,21.999999999999996,6.550000000000001
18,16184,1403,196,1,start,29.799999999999997,21.999999999999996,6.550000000000001
18,16560,1404,196,1,end,29.799999999999997,22.149999999999995,6.550000000000001
18,16563,1404,24,1,start,29.799999999999997,22.149999999999995,6.550000000000001
18,17313,1406,24,1,end,29.799999999999997,22.149999999999995,6.700000000000001
18,17316,1406,65,4,start,29.799999999999997,22.149999999999995,6.700000000000001
18,21067,1416,65,4,end,29.799999999999997,22.149999999999995,7.300000000000001
19,44,1440,122,1,start,29.799999999999997,22.149999999999995,7.300000000000001
19,420,1441,122,1,end,29.949999999999996,22.299999999999994,7.300000000000001
19,423,1441,335,1,start,29.949999999999996,22.299999999999994,7.300000000000001
19,1173,1443,335,1,end,29.949999999999996,22.449999999999992,7.450000000000001
19,1177,1443,73,10,start,29.949999999999996,22.449999999999992,7.450000000000001
19,8677,1463,73,10,end,29.949999999999996,23.949999999999992,8.950000000000001
19,8681,1463,13,1,start,29.949999999999996,23.949999999999992,8.950000000000001
19,9056,1464,13,1,end,30.0,24.09999999999999,8.950000000000001
19,9060,1464,255,7,start,30.0,24.09999999999999,8.950000000000001
19,13187,1475,255,7,end,30.0,25.14999999999999,8.950000000000001
19,13193,1475,136,3,start,30.0,25.14999999999999,8.950000000000001
19,14694,1479,136,3,end,30.0,25.59999999999999,8.950000000000001
19,14696,1479,244,10,start,30.0,25.59999999999999,8.950000000000001
19,20697,1495,244,10,end,30.0,27.09999999999999,8.950000000000001
19,20703,1495,7,6,start,30.0,27.09999999999999,8.950000000000001
19,26703,1511,7,6,end,30.0,27.09999999999999,9.850000000000001
19,26709,1511,357,3,start,30.0,27.09999999999999,9.850000000000001
19,29710,1519,357,3,end,30.0,27.09999999999999,10.3
20,8,1520,284,10,start,30.0,27.09999999999999,10.3
20,6759,1538,284,10,end,30.0,28.59999999999999,11.8
20,6773,1538,213,4,start,30.0,28.59999999999999,11.8
20,9773,1546,213,4,end,30.0,29.199999999999992,12.4
20,9776,1546,44,10,start,30.0,29.199999999999992,12.4
20,17277,1566,44,10,end,30.0,30.0,13.9
20,17279,1566,143,8,start,30.0,30.0,13.9
20,25155,1587,143,8,end,30.0,30.0,15.1
20,25161,1587,208,2,start,30.0,30.0,15.1
20,27036,1592,208,2,end,30.0,30.0,15.4
21,20,1600,231,7,start,30.0,30.0,15.4
21,4521,1612,231,7,end,30.0,30.0,16.45
21,4523,1612,290,9,start,30.0,30.0,16.45
21,10523,1628,290,9,end,30.0,30.0,17.8
21,10527,1628,38,6,start,30.0,30.0,17.8
21,15027,1640,38,6,end,30.0,30.0,18.7
21,15034,1640,372,10,start,30.0,30.0,18.7
21,22534,1660,372,10,end,30.0,30.0,20.2
21,22537,1660,168,6,start,30.0,30.0,20.2
21,25913,1669,168,6,end,30.0,30.0,21.099999999999998
