sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.0250210260723296,78,76,4
2,1.0253084688726863,78,76,4
3,1.813455842350239,80,44,36
4,1.9695960940967598,142,72,8
5,2.0101955013664075,153,76,4
6,2.2333133568057533,159,71,9
7,2.688063788659794,178,66,14
8,2.9645934807043837,211,71,9
9,3.3037138300296194,232,70,10
10,3.3781478195591346,264,78,2
11,3.5298555723216207,262,74,6
12,3.798354944147121,282,74,6
13,3.4486483150228366,149,43,37
