sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,18,0,382,7,PICKED,picked for inspection
1,18,0,382,7,ACCEPTED,accepted for execution
2,6,80,243,3,PICKED,picked for inspection
2,6,80,243,3,ACCEPTED,accepted for execution
2,3007,88,100,6,PICKED,picked for inspection
2,3007,88,100,6,ACCEPTED,accepted for execution
2,9009,104,68,7,PICKED,picked for inspection
2,9009,104,68,7,ACCEPTED,accepted for execution
2,15762,122,172,10,PICKED,picked for inspection
2,15762,122,172,10,ACCEPTED,accepted for execution
3,0,160,228,2,PICKED,picked for inspection
3,0,160,228,2,ACCEPTED,accepted for execution
3,1886,165,110,6,PICKED,picked for inspection
3,1886,165,110,6,ACCEPTED,accepted for execution
3,7890,181,214,6,PICKED,picked for inspection
3,7890,181,214,6,ACCEPTED,accepted for execution
3,13894,197,264,7,PICKED,picked for inspection
3,13894,197,264,7,ACCEPTED,accepted for execution
3,20648,215,250,9,PICKED,picked for inspection
3,20648,215,250,9,ACCEPTED,accepted for execution
4,11,240,13,1,PICKED,picked for inspection
4,11,240,13,1,ACCEPTED,accepted for execution
4,769,242,119,5,PICKED,picked for inspection
4,769,242,119,5,ACCEPTED,accepted for execution
4,5646,255,39,5,PICKED,picked for inspection
4,5646,255,39,5,ACCEPTED,accepted for execution
4,10526,268,198,6,PICKED,picked for inspection
4,10526,268,198,6,ACCEPTED,accepted for execution
4,16529,284,15,8,PICKED,picked for inspection
4,16529,284,15,8,ACCEPTED,accepted for execution
5,25,320,219,1,PICKED,picked for inspection
5,25,320,219,1,ACCEPTED,accepted for execution
5,783,322,302,2,PICKED,picked for inspection
5,783,322,302,2,ACCEPTED,accepted for execution
5,2659,327,365,3,PICKED,picked for inspection
5,2659,327,365,3,ACCEPTED,accepted for execution
5,5661,335,64,5,PICKED,picked for inspection
5,5661,335,64,5,ACCEPTED,accepted for execution
5,10545,348,1,8,PICKED,picked for inspection
5,10545,348,1,8,ACCEPTED,accepted for execution
5,18422,369,49,9,PICKED,picked for inspection
5,18422,369,49,9,ACCEPTED,accepted for execution
5,27426,393,330,4,PICKED,picked for inspection
5,27426,393,330,4,REJECTED,Weiwei cannot finish task within the remaining time
5,27426,393,330,4,PICKED,no other tasks could be accepted-trying to break this task
5,27426,393,330,2,ACCEPTED,broke task into smaller parts-accepted for execution
5,27426,393,330,2,ACCEPTED,accepted for execution
5,29304,398,330,2,PICKED,picked for inspection
5,29304,398,330,2,REJECTED,Weiwei cannot finish task within the remaining time
5,29304,398,330,2,PICKED,no other tasks could be accepted-trying to break this task
5,29304,398,330,2,REJECTED,could not break this task-Weiwei finished for this sprint
6,16,400,79,2,PICKED,picked for inspection
6,16,400,79,2,ACCEPTED,accepted for execution
6,1901,405,387,2,PICKED,picked for inspection
6,1901,405,387,2,ACCEPTED,accepted for execution
6,3782,410,336,3,PICKED,picked for inspection
6,3782,410,336,3,ACCEPTED,accepted for execution
6,6787,418,177,5,PICKED,picked for inspection
6,6787,418,177,5,ACCEPTED,accepted for execution
6,11665,431,132,7,PICKED,picked for inspection
6,11665,431,132,7,ACCEPTED,accepted for execution
7,18,480,368,1,PICKED,picked for inspection
7,18,480,368,1,ACCEPTED,accepted for execution
7,771,482,149,3,PICKED,picked for inspection
7,771,482,149,3,ACCEPTED,accepted for execution
7,3024,488,333,6,PICKED,picked for inspection
7,3024,488,333,6,ACCEPTED,accepted for execution
7,9027,504,244,10,PICKED,picked for inspection
7,9027,504,244,10,ACCEPTED,accepted for execution
7,18781,530,115,10,PICKED,picked for inspection
7,18781,530,115,10,ACCEPTED,accepted for execution
8,13,560,202,2,PICKED,picked for inspection
8,13,560,202,2,ACCEPTED,accepted for execution
8,1141,563,338,5,PICKED,picked for inspection
8,1141,563,338,5,ACCEPTED,accepted for execution
8,4145,571,106,4,PICKED,picked for inspection
8,4145,571,106,4,ACCEPTED,accepted for execution
8,6398,577,279,8,PICKED,picked for inspection
