sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,11,0,57,4,PICKED,picked for inspection
1,11,0,57,4,ACCEPTED,accepted for execution
1,3768,10,60,10,PICKED,picked for inspection
1,3768,10,60,10,ACCEPTED,accepted for execution
2,11,80,99,4,PICKED,picked for inspection
2,11,80,99,4,ACCEPTED,accepted for execution
2,3768,90,236,5,PICKED,picked for inspection
2,3768,90,236,5,ACCEPTED,accepted for execution
2,8652,103,30,7,PICKED,picked for inspection
2,8652,103,30,7,ACCEPTED,accepted for execution
2,15404,121,256,10,PICKED,picked for inspection
2,15404,121,256,10,ACCEPTED,accepted for execution
3,43,160,138,3,PICKED,picked for inspection
3,43,160,138,3,ACCEPTED,accepted for execution
3,3053,168,63,5,PICKED,picked for inspection
3,3053,168,63,5,ACCEPTED,accepted for execution
3,7930,181,339,6,PICKED,picked for inspection
3,7930,181,339,6,ACCEPTED,accepted for execution
3,13933,197,9,6,PICKED,picked for inspection
3,13933,197,9,6,ACCEPTED,accepted for execution
3,19939,213,176,10,PICKED,picked for inspection
3,19939,213,176,10,ACCEPTED,accepted for execution
4,18,240,287,1,PICKED,picked for inspection
4,18,240,287,1,ACCEPTED,accepted for execution
4,776,242,148,4,PICKED,picked for inspection
4,776,242,148,4,ACCEPTED,accepted for execution
4,4529,252,124,7,PICKED,picked for inspection
4,4529,252,124,7,ACCEPTED,accepted for execution
4,11283,270,74,7,PICKED,picked for inspection
4,11283,270,74,7,ACCEPTED,accepted for execution
4,18035,288,259,9,PICKED,picked for inspection
4,18035,288,259,9,ACCEPTED,accepted for execution
5,17,320,258,1,PICKED,picked for inspection
5,17,320,258,1,ACCEPTED,accepted for execution
5,771,322,322,1,PICKED,picked for inspection
5,771,322,322,1,ACCEPTED,accepted for execution
5,1522,324,263,2,PICKED,picked for inspection
5,1522,324,263,2,ACCEPTED,accepted for execution
5,3400,329,193,4,PICKED,picked for inspection
5,3400,329,193,4,ACCEPTED,accepted for execution
5,7155,339,222,10,PICKED,picked for inspection
5,7155,339,222,10,ACCEPTED,accepted for execution
5,16907,365,20,7,PICKED,picked for inspection
5,16907,365,20,7,ACCEPTED,accepted for execution
5,23660,383,393,4,PICKED,picked for inspection
5,23660,383,393,4,ACCEPTED,accepted for execution
5,27412,393,330,4,PICKED,picked for inspection
5,27412,393,330,4,REJECTED,Tiffany cannot finish task within the remaining time
5,27412,393,330,4,PICKED,no other tasks could be accepted-trying to break this task
5,27412,393,330,4,REJECTED,could not break this task-Tiffany finished for this sprint
6,0,400,208,2,PICKED,picked for inspection
6,0,400,208,2,ACCEPTED,accepted for execution
6,1885,405,395,3,PICKED,picked for inspection
6,1885,405,395,3,ACCEPTED,accepted for execution
6,3387,409,83,3,PICKED,picked for inspection
6,3387,409,83,3,ACCEPTED,accepted for execution
6,5640,415,323,4,PICKED,picked for inspection
6,5640,415,323,4,ACCEPTED,accepted for execution
6,9395,425,23,10,PICKED,picked for inspection
6,9395,425,23,10,ACCEPTED,accepted for execution
6,15398,441,308,10,PICKED,picked for inspection
6,15398,441,308,10,ACCEPTED,accepted for execution
7,15,480,384,1,PICKED,picked for inspection
7,15,480,384,1,ACCEPTED,accepted for execution
7,396,481,260,3,PICKED,picked for inspection
