sep=,
ModelTime, BackEnd, FrontEnd, Design
0,7.0,1.0,25.05
20,8.2,1.0,26.25
40,8.2,1.0,26.25
60,8.2,1.0,26.25
80,8.5,1.3,26.25
100,8.5,1.3,27.75
120,8.5,2.8,29.25
140,8.5,2.8,29.25
160,8.95,2.8,29.25
180,10.0,2.8,29.25
200,11.2,4.0,30.0
220,11.2,4.0,30.0
240,11.2,4.0,30.0
260,11.2,4.0,30.0
280,11.2,4.0,30.0
300,11.2,5.5,30.0
320,11.2,5.5,30.0
340,11.2,5.5,30.0
360,12.1,6.4,30.0
380,13.6,7.9,30.0
400,14.35,8.65,30.0
420,15.25,9.55,30.0
440,16.6,10.9,30.0
460,16.6,10.9,30.0
480,16.6,10.9,30.0
500,16.6,10.9,30.0
520,17.650000000000002,10.9,30.0
540,17.650000000000002,12.4,30.0
560,17.650000000000002,12.4,30.0
580,18.250000000000004,13.6,30.0
600,20.35,14.5,30.0
620,21.85,14.5,30.0
640,21.85,14.5,30.0
660,21.85,14.5,30.0
680,22.3,14.95,30.0
700,23.8,14.95,30.0
720,23.8,14.95,30.0
740,23.8,14.95,30.0
760,24.999999999999993,16.150000000000002,30.0
780,26.199999999999996,17.350000000000005,30.0
800,26.949999999999996,18.100000000000005,30.0
820,28.449999999999996,19.600000000000005,30.0
840,29.349999999999994,20.500000000000004,30.0
860,30.0,23.200000000000006,30.0
880,30.0,23.200000000000006,30.0
900,30.0,23.800000000000008,30.0
920,30.0,25.300000000000008,30.0
940,30.0,26.65000000000001,30.0
960,30.0,26.65000000000001,30.0
980,30.0,26.65000000000001,30.0
1000,30.0,26.65000000000001,30.0
1020,30.0,26.65000000000001,30.0
1040,30.0,26.65000000000001,30.0
1060,30.0,26.65000000000001,30.0
1080,30.0,26.65000000000001,30.0
1100,30.0,26.65000000000001,30.0
1120,30.0,26.65000000000001,30.0
1140,30.0,26.65000000000001,30.0
1160,30.0,26.65000000000001,30.0
1180,30.0,26.65000000000001,30.0
1200,30.0,26.65000000000001,30.0
1220,30.0,26.65000000000001,30.0
1240,30.0,26.65000000000001,30.0
1260,30.0,26.65000000000001,30.0
1280,30.0,26.65000000000001,30.0
1300,30.0,26.65000000000001,30.0
1320,30.0,26.65000000000001,30.0
1340,30.0,26.65000000000001,30.0
1360,30.0,26.65000000000001,30.0
1380,30.0,26.65000000000001,30.0
1400,30.0,26.65000000000001,30.0
1420,30.0,26.65000000000001,30.0
1440,30.0,26.65000000000001,30.0
1460,30.0,26.65000000000001,30.0
1480,30.0,26.65000000000001,30.0
1500,30.0,26.65000000000001,30.0
1520,30.0,26.65000000000001,30.0
1540,30.0,26.65000000000001,30.0
1560,30.0,26.65000000000001,30.0
1580,30.0,26.65000000000001,30.0
1600,30.0,26.65000000000001,30.0
1620,30.0,26.65000000000001,30.0
1640,30.0,26.65000000000001,30.0
1660,30.0,26.65000000000001,30.0
1680,30.0,26.65000000000001,30.0
1700,30.0,26.65000000000001,30.0
1720,30.0,26.65000000000001,30.0
1740,30.0,26.65000000000001,30.0
1760,30.0,26.65000000000001,30.0
1780,30.0,26.65000000000001,30.0
1800,30.0,26.65000000000001,30.0
1820,30.0,26.65000000000001,30.0
1840,30.0,26.65000000000001,30.0
1860,30.0,26.65000000000001,30.0
1880,30.0,26.65000000000001,30.0
1900,30.0,26.65000000000001,30.0
1920,30.0,26.65000000000001,30.0
1940,30.0,26.65000000000001,30.0
1960,30.0,26.65000000000001,30.0
1980,30.0,26.65000000000001,30.0
2000,30.0,26.65000000000001,30.0
