sep=,
ModelTime, BackEnd, FrontEnd, Design
0,10.9,4.0,25.0
20,10.9,4.0,25.0
40,12.4,5.5,25.0
60,12.4,5.5,25.0
80,13.0,5.5,25.0
100,13.0,6.25,25.0
120,14.05,7.3,25.0
140,14.05,7.3,25.0
160,14.8,7.3,25.0
180,16.0,7.3,25.0
200,17.35,8.65,25.0
220,17.35,8.65,25.0
240,18.400000000000002,9.100000000000001,26.05
260,20.050000000000004,9.700000000000001,27.700000000000003
280,20.050000000000004,9.700000000000001,27.700000000000003
300,20.050000000000004,9.700000000000001,27.700000000000003
320,20.350000000000005,9.700000000000001,28.450000000000003
340,22.900000000000002,10.450000000000001,30.0
360,23.950000000000003,11.500000000000002,30.0
380,23.950000000000003,11.500000000000002,30.0
400,24.400000000000002,11.500000000000002,30.0
420,25.3,13.000000000000002,30.0
440,26.35,14.050000000000002,30.0
460,27.85,15.550000000000002,30.0
480,27.85,15.550000000000002,30.0
500,27.85,16.150000000000002,30.0
520,30.0,16.150000000000002,30.0
540,30.0,17.200000000000003,30.0
560,30.0,17.200000000000003,30.0
580,30.0,17.200000000000003,30.0
600,30.0,17.200000000000003,30.0
620,30.0,18.250000000000004,30.0
640,30.0,18.250000000000004,30.0
660,30.0,18.250000000000004,30.0
680,30.0,18.250000000000004,30.0
700,30.0,20.650000000000006,30.0
720,30.0,20.650000000000006,30.0
740,30.0,20.650000000000006,30.0
760,30.0,20.650000000000006,30.0
780,30.0,22.60000000000001,30.0
800,30.0,22.60000000000001,30.0
820,30.0,22.60000000000001,30.0
840,30.0,22.60000000000001,30.0
860,30.0,25.45000000000001,30.0
880,30.0,25.45000000000001,30.0
900,30.0,25.45000000000001,30.0
920,30.0,25.45000000000001,30.0
940,30.0,25.45000000000001,30.0
960,30.0,26.80000000000001,30.0
980,30.0,26.80000000000001,30.0
1000,30.0,26.80000000000001,30.0
1020,30.0,26.80000000000001,30.0
1040,30.0,26.80000000000001,30.0
1060,30.0,26.80000000000001,30.0
1080,30.0,26.80000000000001,30.0
1100,30.0,26.80000000000001,30.0
1120,30.0,26.80000000000001,30.0
1140,30.0,26.80000000000001,30.0
1160,30.0,26.80000000000001,30.0
1180,30.0,26.80000000000001,30.0
1200,30.0,26.80000000000001,30.0
1220,30.0,26.80000000000001,30.0
1240,30.0,26.80000000000001,30.0
1260,30.0,26.80000000000001,30.0
1280,30.0,26.80000000000001,30.0
1300,30.0,26.80000000000001,30.0
1320,30.0,26.80000000000001,30.0
1340,30.0,26.80000000000001,30.0
1360,30.0,26.80000000000001,30.0
1380,30.0,26.80000000000001,30.0
1400,30.0,26.80000000000001,30.0
1420,30.0,26.80000000000001,30.0
1440,30.0,26.80000000000001,30.0
1460,30.0,26.80000000000001,30.0
1480,30.0,26.80000000000001,30.0
1500,30.0,26.80000000000001,30.0
1520,30.0,26.80000000000001,30.0
1540,30.0,26.80000000000001,30.0
1560,30.0,26.80000000000001,30.0
1580,30.0,26.80000000000001,30.0
1600,30.0,26.80000000000001,30.0
1620,30.0,26.80000000000001,30.0
1640,30.0,26.80000000000001,30.0
1660,30.0,26.80000000000001,30.0
1680,30.0,26.80000000000001,30.0
1700,30.0,26.80000000000001,30.0
1720,30.0,26.80000000000001,30.0
1740,30.0,26.80000000000001,30.0
1760,30.0,26.80000000000001,30.0
1780,30.0,26.80000000000001,30.0
1800,30.0,26.80000000000001,30.0
1820,30.0,26.80000000000001,30.0
1840,30.0,26.80000000000001,30.0
1860,30.0,26.80000000000001,30.0
1880,30.0,26.80000000000001,30.0
1900,30.0,26.80000000000001,30.0
1920,30.0,26.80000000000001,30.0
1940,30.0,26.80000000000001,30.0
1960,30.0,26.80000000000001,30.0
1980,30.0,26.80000000000001,30.0
2000,30.0,26.80000000000001,30.0
