sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,20,0,49,9,PICKED,picked for inspection
1,20,0,49,9,ACCEPTED,accepted for execution
2,19,80,161,7,PICKED,picked for inspection
2,19,80,161,7,ACCEPTED,accepted for execution
2,6772,98,282,4,PICKED,picked for inspection
2,6772,98,282,4,ACCEPTED,accepted for execution
2,10527,108,134,3,PICKED,picked for inspection
2,10527,108,134,3,ACCEPTED,accepted for execution
2,13531,116,235,7,PICKED,picked for inspection
2,13531,116,235,7,ACCEPTED,accepted for execution
3,21,160,207,7,PICKED,picked for inspection
3,21,160,207,7,ACCEPTED,accepted for execution
3,6780,178,117,1,PICKED,picked for inspection
3,6780,178,117,1,ACCEPTED,accepted for execution
3,7537,180,55,7,PICKED,picked for inspection
3,7537,180,55,7,ACCEPTED,accepted for execution
3,14290,198,100,6,PICKED,picked for inspection
3,14290,198,100,6,ACCEPTED,accepted for execution
3,20295,214,37,6,PICKED,picked for inspection
3,20295,214,37,6,ACCEPTED,accepted for execution
4,0,240,96,7,PICKED,picked for inspection
4,0,240,96,7,ACCEPTED,accepted for execution
4,6759,258,169,5,PICKED,picked for inspection
4,6759,258,169,5,ACCEPTED,accepted for execution
4,11638,271,208,2,PICKED,picked for inspection
4,11638,271,208,2,ACCEPTED,accepted for execution
4,13518,276,179,4,PICKED,picked for inspection
4,13518,276,179,4,ACCEPTED,accepted for execution
4,17272,286,288,10,PICKED,picked for inspection
4,17272,286,288,10,ACCEPTED,accepted for execution
5,13,320,58,1,PICKED,picked for inspection
5,13,320,58,1,ACCEPTED,accepted for execution
5,771,322,218,1,PICKED,picked for inspection
5,771,322,218,1,ACCEPTED,accepted for execution
5,1525,324,378,8,PICKED,picked for inspection
5,1525,324,378,8,ACCEPTED,accepted for execution
5,9403,345,45,9,PICKED,picked for inspection
5,9403,345,45,9,ACCEPTED,accepted for execution
5,18407,369,159,7,PICKED,picked for inspection
5,18407,369,159,7,ACCEPTED,accepted for execution
5,25160,387,145,9,PICKED,picked for inspection
5,25160,387,145,9,REJECTED,Mohan cannot finish task within the remaining time
5,25160,387,145,9,PICKED,no other tasks could be accepted-trying to break this task
5,25160,387,145,9,REJECTED,could not break this task-Mohan finished for this sprint
6,12,400,126,2,PICKED,picked for inspection
6,12,400,126,2,ACCEPTED,accepted for execution
6,1889,405,57,4,PICKED,picked for inspection
6,1889,405,57,4,ACCEPTED,accepted for execution
6,5643,415,30,7,PICKED,picked for inspection
6,5643,415,30,7,ACCEPTED,accepted for execution
6,12397,433,12,5,PICKED,picked for inspection
6,12397,433,12,5,ACCEPTED,accepted for execution
6,17275,446,275,3,PICKED,picked for inspection
6,17275,446,275,3,ACCEPTED,accepted for execution
6,18778,450,353,3,PICKED,picked for inspection
6,18778,450,353,3,ACCEPTED,accepted for execution
6,20281,454,60,10,PICKED,picked for inspection
6,20281,454,60,10,REJECTED,Mohan cannot finish task within the remaining time
6,20281,454,261,6,PICKED,picked for inspection
6,20281,454,261,6,ACCEPTED,accepted for execution
6,20281,454,261,6,ACCEPTED,accepted for execution
7,11,480,284,10,PICKED,picked for inspection
7,11,480,284,10,ACCEPTED,accepted for execution
7,7890,501,247,7,PICKED,picked for inspection
7,7890,501,247,7,ACCEPTED,accepted for execution
7,12018,512,212,10,PICKED,picked for inspection
7,12018,512,212,10,ACCEPTED,accepted for execution
7,18022,528,266,9,PICKED,picked for inspection
7,18022,528,266,9,ACCEPTED,accepted for execution
8,16,560,281,3,PICKED,picked for inspection
8,16,560,281,3,ACCEPTED,accepted for execution
8,2271,566,343,9,PICKED,picked for inspection
8,2271,566,343,9,ACCEPTED,accepted for execution
8,9025,584,333,6,PICKED,picked for inspection
8,9025,584,333,6,ACCEPTED,accepted for execution
8,12403,593,300,3,PICKED,picked for inspection
8,12403,593,300,3,ACCEPTED,accepted for execution
8,13906,597,86,10,PICKED,picked for inspection
8,13906,597,86,10,ACCEPTED,accepted for execution
9,19,640,365,3,PICKED,picked for inspection
9,19,640,365,3,ACCEPTED,accepted for execution
9,1524,644,122,1,PICKED,picked for inspection
9,1524,644,122,1,ACCEPTED,accepted for execution
9,1902,645,176,10,PICKED,picked for inspection
9,1902,645,176,10,ACCEPTED,accepted for execution
9,9404,665,358,3,PICKED,picked for inspection
