sep=,
ModelTime, BackEnd, FrontEnd, Design
0,23.0,1.0,7.0
20,24.5,2.5,7.0
40,24.5,2.5,7.0
60,24.5,2.5,7.0
80,24.95,2.5,7.6
100,25.7,2.5,8.35
120,26.9,2.5,9.549999999999999
140,28.25,3.8499999999999996,9.549999999999999
160,29.15,3.9999999999999996,9.7
180,30.0,3.9999999999999996,10.75
200,30.0,3.9999999999999996,12.1
220,30.0,4.8999999999999995,13.0
240,30.0,4.8999999999999995,13.45
260,30.0,4.8999999999999995,14.2
280,30.0,5.6499999999999995,15.85
300,30.0,6.85,17.05
320,30.0,6.85,17.05
340,30.0,7.3,17.5
360,30.0,8.2,19.299999999999997
380,30.0,9.549999999999999,20.65
400,30.0,9.549999999999999,20.65
420,30.0,9.549999999999999,20.65
440,30.0,9.549999999999999,20.65
460,30.0,9.549999999999999,20.65
480,30.0,9.549999999999999,21.7
500,30.0,10.6,22.75
520,30.0,10.6,23.95
540,30.0,10.6,25.3
560,30.0,10.6,25.3
580,30.0,12.1,26.8
600,30.0,12.1,26.8
620,30.0,12.1,26.8
640,30.0,12.1,26.8
660,30.0,13.0,26.8
680,30.0,14.05,27.85
700,30.0,14.05,27.85
720,30.0,14.05,27.85
740,30.0,14.500000000000002,28.75
760,30.0,14.950000000000001,30.0
780,30.0,16.3,30.0
800,30.0,16.3,30.0
820,30.0,16.3,30.0
840,30.0,16.3,30.0
860,30.0,16.3,30.0
880,30.0,16.3,30.0
900,30.0,16.3,30.0
920,30.0,16.3,30.0
940,30.0,17.8,30.0
960,30.0,17.8,30.0
980,30.0,17.8,30.0
1000,30.0,17.8,30.0
1020,30.0,17.8,30.0
1040,30.0,17.8,30.0
1060,30.0,17.8,30.0
1080,30.0,17.8,30.0
1100,30.0,17.8,30.0
1120,30.0,17.8,30.0
1140,30.0,17.8,30.0
1160,30.0,17.8,30.0
1180,30.0,17.8,30.0
1200,30.0,17.8,30.0
1220,30.0,17.8,30.0
1240,30.0,17.8,30.0
1260,30.0,17.8,30.0
1280,30.0,17.8,30.0
1300,30.0,17.8,30.0
1320,30.0,17.8,30.0
1340,30.0,17.8,30.0
1360,30.0,17.8,30.0
1380,30.0,17.8,30.0
1400,30.0,17.8,30.0
1420,30.0,17.8,30.0
1440,30.0,17.8,30.0
1460,30.0,17.8,30.0
1480,30.0,17.8,30.0
1500,30.0,17.8,30.0
1520,30.0,17.8,30.0
1540,30.0,17.8,30.0
1560,30.0,17.8,30.0
1580,30.0,17.8,30.0
1600,30.0,17.8,30.0
1620,30.0,17.8,30.0
1640,30.0,17.8,30.0
1660,30.0,17.8,30.0
1680,30.0,17.8,30.0
1700,30.0,17.8,30.0
1720,30.0,17.8,30.0
1740,30.0,17.8,30.0
1760,30.0,17.8,30.0
1780,30.0,17.8,30.0
1800,30.0,17.8,30.0
1820,30.0,17.8,30.0
1840,30.0,17.8,30.0
1860,30.0,17.8,30.0
1880,30.0,17.8,30.0
1900,30.0,17.8,30.0
1920,30.0,17.8,30.0
1940,30.0,17.8,30.0
1960,30.0,17.8,30.0
1980,30.0,17.8,30.0
2000,30.0,17.8,30.0
