sep=,
ModelTime, BackEnd, FrontEnd, Design
0,1.0,22.3,6.3
20,1.0,22.3,7.199999999999999
40,1.0,22.3,7.199999999999999
60,1.0,22.3,7.199999999999999
80,1.3,23.35,7.199999999999999
100,2.2,24.25,7.199999999999999
120,3.25,25.3,8.25
140,3.25,25.3,8.25
160,3.55,26.65,8.55
180,4.1499999999999995,27.25,9.15
200,4.1499999999999995,28.75,9.15
220,4.1499999999999995,30.0,10.65
240,4.1499999999999995,30.0,10.65
260,4.1499999999999995,30.0,10.65
280,5.199999999999999,30.0,10.65
300,6.249999999999999,30.0,12.3
320,6.549999999999999,30.0,12.600000000000001
340,6.999999999999999,30.0,13.200000000000001
360,8.049999999999999,30.0,13.200000000000001
380,9.399999999999999,30.0,13.200000000000001
400,9.399999999999999,30.0,13.200000000000001
420,9.399999999999999,30.0,13.8
440,9.399999999999999,30.0,15.15
460,9.399999999999999,30.0,16.05
480,10.45,30.0,16.05
500,10.45,30.0,16.05
520,10.45,30.0,16.05
540,10.45,30.0,16.05
560,10.45,30.0,17.1
580,10.45,30.0,17.1
600,10.45,30.0,17.1
620,10.45,30.0,17.1
640,10.899999999999999,30.0,17.400000000000002
660,11.349999999999998,30.0,17.85
680,11.349999999999998,30.0,18.900000000000002
700,11.349999999999998,30.0,18.900000000000002
720,11.349999999999998,30.0,18.900000000000002
740,11.349999999999998,30.0,18.900000000000002
760,11.349999999999998,30.0,18.900000000000002
780,12.549999999999997,30.0,18.900000000000002
800,12.549999999999997,30.0,19.05
820,12.549999999999997,30.0,19.05
840,13.299999999999997,30.0,19.05
860,14.349999999999998,30.0,20.1
880,14.349999999999998,30.0,20.1
900,14.349999999999998,30.0,20.1
920,15.249999999999998,30.0,21.0
940,16.75,30.0,21.0
960,16.75,30.0,21.0
980,16.75,30.0,21.0
1000,16.75,30.0,21.0
1020,16.75,30.0,21.0
1040,16.75,30.0,21.0
1060,17.5,30.0,22.2
1080,17.5,30.0,23.7
1100,18.85,30.0,23.7
1120,18.85,30.0,23.7
1140,18.85,30.0,23.7
1160,18.85,30.0,23.7
1180,18.85,30.0,23.7
1200,18.85,30.0,23.7
1220,18.85,30.0,23.7
1240,18.85,30.0,23.7
1260,18.85,30.0,23.7
1280,18.85,30.0,23.7
1300,18.85,30.0,23.7
1320,18.85,30.0,23.7
1340,18.85,30.0,23.7
1360,18.85,30.0,23.7
1380,18.85,30.0,23.7
1400,18.85,30.0,23.7
1420,18.85,30.0,23.7
1440,18.85,30.0,23.7
1460,18.85,30.0,23.7
1480,18.85,30.0,23.7
1500,18.85,30.0,23.7
1520,18.85,30.0,23.7
1540,18.85,30.0,23.7
1560,18.85,30.0,23.7
1580,18.85,30.0,23.7
1600,18.85,30.0,23.7
1620,18.85,30.0,23.7
1640,18.85,30.0,23.7
1660,18.85,30.0,23.7
1680,18.85,30.0,23.7
1700,18.85,30.0,23.7
1720,18.85,30.0,23.7
1740,18.85,30.0,23.7
1760,18.85,30.0,23.7
1780,18.85,30.0,23.7
1800,18.85,30.0,23.7
1820,18.85,30.0,23.7
1840,18.85,30.0,23.7
1860,18.85,30.0,23.7
1880,18.85,30.0,23.7
1900,18.85,30.0,23.7
1920,18.85,30.0,23.7
1940,18.85,30.0,23.7
1960,18.85,30.0,23.7
1980,18.85,30.0,23.7
2000,18.85,30.0,23.7
