sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,11,0,223,9,PICKED,picked for inspection
1,11,0,223,9,ACCEPTED,accepted for execution
1,27018,72,60,8,PICKED,picked for inspection
1,27018,72,60,8,REJECTED,Tiffany cannot finish task within the remaining time
1,27018,72,382,7,PICKED,picked for inspection
1,27018,72,382,7,REJECTED,Tiffany cannot finish task within the remaining time
1,27018,72,86,10,PICKED,picked for inspection
1,27018,72,86,10,REJECTED,Tiffany cannot finish task within the remaining time
1,27018,72,60,8,PICKED,no other tasks could be accepted-trying to break this task
1,27018,72,60,8,REJECTED,could not break this task-Tiffany finished for this sprint
2,0,80,382,7,PICKED,picked for inspection
2,0,80,382,7,ACCEPTED,accepted for execution
3,15,160,86,10,PICKED,picked for inspection
3,15,160,86,10,ACCEPTED,accepted for execution
5,0,320,296,9,PICKED,picked for inspection
5,0,320,296,9,ACCEPTED,accepted for execution
6,0,400,324,1,PICKED,picked for inspection
6,0,400,324,1,ACCEPTED,accepted for execution
7,0,480,43,4,PICKED,picked for inspection
7,0,480,43,4,ACCEPTED,accepted for execution
10,0,720,34,8,PICKED,picked for inspection
10,0,720,34,8,ACCEPTED,accepted for execution
11,0,800,138,3,PICKED,picked for inspection
11,0,800,138,3,ACCEPTED,accepted for execution
13,16,960,212,10,PICKED,picked for inspection
13,16,960,212,10,ACCEPTED,accepted for execution
14,23,1040,264,7,PICKED,picked for inspection
14,23,1040,264,7,ACCEPTED,accepted for execution
15,16,1120,377,5,PICKED,picked for inspection
15,16,1120,377,5,ACCEPTED,accepted for execution
15,9023,1144,33,8,PICKED,picked for inspection
15,9023,1144,33,8,ACCEPTED,accepted for execution
15,16904,1165,383,6,PICKED,picked for inspection
15,16904,1165,383,6,REJECTED,Tiffany cannot finish task within the remaining time
15,16904,1165,383,6,PICKED,no other tasks could be accepted-trying to break this task
15,16904,1165,383,6,REJECTED,could not break this task-Tiffany finished for this sprint
16,37,1200,162,1,PICKED,picked for inspection
16,37,1200,162,1,ACCEPTED,accepted for execution
16,1543,1204,293,5,PICKED,picked for inspection
16,1543,1204,293,5,ACCEPTED,accepted for execution
16,9047,1224,356,10,PICKED,picked for inspection
16,9047,1224,356,10,ACCEPTED,accepted for execution
17,16,1280,345,6,PICKED,picked for inspection
17,16,1280,345,6,ACCEPTED,accepted for execution
17,7516,1300,334,10,PICKED,picked for inspection
17,7516,1300,334,10,ACCEPTED,accepted for execution
17,17274,1326,275,3,PICKED,picked for inspection
17,17274,1326,275,3,ACCEPTED,accepted for execution
18,31,1360,126,2,PICKED,picked for inspection
18,31,1360,126,2,ACCEPTED,accepted for execution
18,2282,1366,225,8,PICKED,picked for inspection
18,2282,1366,225,8,ACCEPTED,accepted for execution
18,10161,1387,208,2,PICKED,picked for inspection
18,10161,1387,208,2,ACCEPTED,accepted for execution
18,12040,1392,388,1,PICKED,picked for inspection
18,12040,1392,388,1,ACCEPTED,accepted for execution
18,12798,1394,395,3,PICKED,picked for inspection
18,12798,1394,395,3,ACCEPTED,accepted for execution
18,15799,1402,333,6,PICKED,picked for inspection
18,15799,1402,333,6,ACCEPTED,accepted for execution
19,15,1440,106,4,PICKED,picked for inspection
19,15,1440,106,4,ACCEPTED,accepted for execution
19,3766,1450,44,10,PICKED,picked for inspection
19,3766,1450,44,10,ACCEPTED,accepted for execution
19,13519,1476,362,10,PICKED,picked for inspection
19,13519,1476,362,10,ACCEPTED,accepted for execution
20,16,1520,312,4,PICKED,picked for inspection
20,16,1520,312,4,ACCEPTED,accepted for execution
20,3766,1530,184,7,PICKED,picked for inspection
20,3766,1530,184,7,ACCEPTED,accepted for execution
20,10520,1548,235,7,PICKED,picked for inspection
20,10520,1548,235,7,ACCEPTED,accepted for execution
20,14651,1559,46,7,PICKED,picked for inspection
20,14651,1559,46,7,ACCEPTED,accepted for execution
21,0,1600,278,9,PICKED,picked for inspection
21,0,1600,278,9,ACCEPTED,accepted for execution
21,7143,1619,360,3,PICKED,picked for inspection
21,7143,1619,360,3,ACCEPTED,accepted for execution
21,9393,1625,295,7,PICKED,picked for inspection
21,9393,1625,295,7,ACCEPTED,accepted for execution
21,13521,1636,75,5,PICKED,picked for inspection
21,13521,1636,75,5,ACCEPTED,accepted for execution
21,16527,1644,205,9,PICKED,picked for inspection
21,16527,1644,205,9,ACCEPTED,accepted for execution
22,44,1680,361,10,PICKED,picked for inspection
22,44,1680,361,10,ACCEPTED,accepted for execution
22,7929,1701,170,4,PICKED,picked for inspection
22,7929,1701,170,4,ACCEPTED,accepted for execution
22,10932,1709,218,1,PICKED,picked for inspection
22,10932,1709,218,1,ACCEPTED,accepted for execution
22,11689,1711,400,1,PICKED,picked for inspection
22,11689,1711,400,1,ACCEPTED,accepted for execution
22,12445,1713,137,4,PICKED,picked for inspection
