sep=,
ModelTime, BackEnd, FrontEnd, Design
0,3.45,10.0,24.45
20,3.45,10.0,25.65
40,3.45,10.0,25.65
60,3.45,10.0,25.65
80,3.45,10.6,25.65
100,3.45,10.6,27.15
120,3.45,10.6,27.15
140,4.8,11.95,27.15
160,4.8,11.95,27.599999999999998
180,5.3999999999999995,11.95,27.599999999999998
200,6.749999999999999,11.95,28.95
220,6.749999999999999,11.95,28.95
240,7.499999999999999,12.25,29.25
260,7.499999999999999,12.25,30.0
280,8.549999999999999,12.25,30.0
300,8.549999999999999,12.25,30.0
320,8.549999999999999,12.25,30.0
340,8.549999999999999,12.25,30.0
360,9.299999999999999,13.0,30.0
380,10.649999999999999,14.35,30.0
400,10.649999999999999,14.5,30.0
420,11.249999999999998,14.5,30.0
440,12.149999999999999,14.5,30.0
460,13.499999999999998,14.5,30.0
480,13.499999999999998,14.5,30.0
500,13.499999999999998,15.85,30.0
520,14.549999999999999,15.85,30.0
540,15.749999999999998,15.85,30.0
560,15.749999999999998,15.85,30.0
580,16.799999999999997,16.15,30.0
600,18.299999999999997,16.599999999999998,30.0
620,19.049999999999997,16.599999999999998,30.0
640,19.949999999999996,16.599999999999998,30.0
660,19.949999999999996,17.799999999999997,30.0
680,21.299999999999997,17.799999999999997,30.0
700,24.15,17.799999999999997,30.0
720,24.15,17.799999999999997,30.0
740,24.9,18.549999999999997,30.0
760,26.25,19.9,30.0
780,26.25,19.9,30.0
800,26.25,19.9,30.0
820,27.0,19.9,30.0
840,29.85,19.9,30.0
860,29.85,19.9,30.0
880,29.85,19.9,30.0
900,30.0,19.9,30.0
920,30.0,19.9,30.0
940,30.0,19.9,30.0
960,30.0,19.9,30.0
980,30.0,19.9,30.0
1000,30.0,19.9,30.0
1020,30.0,19.9,30.0
1040,30.0,19.9,30.0
1060,30.0,21.4,30.0
1080,30.0,21.4,30.0
1100,30.0,21.4,30.0
1120,30.0,21.4,30.0
1140,30.0,21.4,30.0
1160,30.0,21.4,30.0
1180,30.0,21.4,30.0
1200,30.0,21.4,30.0
1220,30.0,21.4,30.0
1240,30.0,21.4,30.0
1260,30.0,21.4,30.0
1280,30.0,21.4,30.0
1300,30.0,21.4,30.0
1320,30.0,21.4,30.0
1340,30.0,21.4,30.0
1360,30.0,21.4,30.0
1380,30.0,21.4,30.0
1400,30.0,21.4,30.0
1420,30.0,21.4,30.0
1440,30.0,21.4,30.0
1460,30.0,21.4,30.0
1480,30.0,21.4,30.0
1500,30.0,21.4,30.0
1520,30.0,21.4,30.0
1540,30.0,21.4,30.0
1560,30.0,21.4,30.0
1580,30.0,21.4,30.0
1600,30.0,21.4,30.0
1620,30.0,21.4,30.0
1640,30.0,21.4,30.0
1660,30.0,21.4,30.0
1680,30.0,21.4,30.0
1700,30.0,21.4,30.0
1720,30.0,21.4,30.0
1740,30.0,21.4,30.0
1760,30.0,21.4,30.0
1780,30.0,21.4,30.0
1800,30.0,21.4,30.0
1820,30.0,21.4,30.0
1840,30.0,21.4,30.0
1860,30.0,21.4,30.0
1880,30.0,21.4,30.0
1900,30.0,21.4,30.0
1920,30.0,21.4,30.0
1940,30.0,21.4,30.0
1960,30.0,21.4,30.0
1980,30.0,21.4,30.0
2000,30.0,21.4,30.0
