sep=,
ModelTime, BackEnd, FrontEnd, Design
0,4.0,23.9,11.0
20,4.9,24.799999999999997,11.9
40,4.9,24.799999999999997,11.9
60,4.9,24.799999999999997,11.9
80,4.9,25.549999999999997,12.05
100,5.95,26.599999999999998,12.05
120,7.15,26.599999999999998,12.05
140,7.15,26.599999999999998,12.05
160,7.750000000000001,26.749999999999996,12.200000000000001
180,8.65,26.749999999999996,12.200000000000001
200,10.15,26.749999999999996,12.200000000000001
220,10.15,26.749999999999996,12.200000000000001
240,11.05,26.899999999999995,12.350000000000001
260,11.8,27.649999999999995,12.350000000000001
280,12.850000000000001,27.649999999999995,12.350000000000001
300,12.850000000000001,27.649999999999995,12.350000000000001
320,13.450000000000003,28.099999999999994,13.100000000000003
340,13.750000000000004,28.849999999999994,13.850000000000003
360,14.650000000000004,28.849999999999994,13.850000000000003
380,16.150000000000006,28.849999999999994,13.850000000000003
400,16.750000000000004,29.449999999999992,13.850000000000003
420,17.650000000000002,29.89999999999999,14.300000000000002
440,19.900000000000002,30.0,14.300000000000002
460,19.900000000000002,30.0,14.300000000000002
480,19.900000000000002,30.0,14.300000000000002
500,21.1,30.0,14.900000000000002
520,23.200000000000003,30.0,14.900000000000002
540,23.200000000000003,30.0,16.400000000000002
560,23.200000000000003,30.0,16.400000000000002
580,23.200000000000003,30.0,16.400000000000002
600,23.200000000000003,30.0,16.400000000000002
620,23.200000000000003,30.0,16.400000000000002
640,24.1,30.0,16.400000000000002
660,26.200000000000003,30.0,16.400000000000002
680,28.750000000000004,30.0,16.400000000000002
700,30.0,30.0,16.400000000000002
720,30.0,30.0,16.400000000000002
740,30.0,30.0,16.400000000000002
760,30.0,30.0,16.400000000000002
780,30.0,30.0,16.400000000000002
800,30.0,30.0,16.400000000000002
820,30.0,30.0,16.400000000000002
840,30.0,30.0,16.400000000000002
860,30.0,30.0,17.900000000000002
880,30.0,30.0,17.900000000000002
900,30.0,30.0,17.900000000000002
920,30.0,30.0,17.900000000000002
940,30.0,30.0,17.900000000000002
960,30.0,30.0,17.900000000000002
980,30.0,30.0,17.900000000000002
1000,30.0,30.0,17.900000000000002
1020,30.0,30.0,18.8
1040,30.0,30.0,18.8
1060,30.0,30.0,18.8
1080,30.0,30.0,18.8
1100,30.0,30.0,18.8
1120,30.0,30.0,18.8
1140,30.0,30.0,18.8
1160,30.0,30.0,18.8
1180,30.0,30.0,18.8
1200,30.0,30.0,18.8
1220,30.0,30.0,18.8
1240,30.0,30.0,18.8
1260,30.0,30.0,18.8
1280,30.0,30.0,18.8
1300,30.0,30.0,18.8
1320,30.0,30.0,18.8
1340,30.0,30.0,18.8
1360,30.0,30.0,18.8
1380,30.0,30.0,18.8
1400,30.0,30.0,18.8
1420,30.0,30.0,18.8
1440,30.0,30.0,18.8
1460,30.0,30.0,18.8
1480,30.0,30.0,18.8
1500,30.0,30.0,18.8
1520,30.0,30.0,18.8
1540,30.0,30.0,18.8
1560,30.0,30.0,18.8
1580,30.0,30.0,18.8
1600,30.0,30.0,18.8
1620,30.0,30.0,18.8
1640,30.0,30.0,18.8
1660,30.0,30.0,18.8
1680,30.0,30.0,18.8
1700,30.0,30.0,18.8
1720,30.0,30.0,18.8
1740,30.0,30.0,18.8
1760,30.0,30.0,18.8
1780,30.0,30.0,18.8
1800,30.0,30.0,18.8
1820,30.0,30.0,18.8
1840,30.0,30.0,18.8
1860,30.0,30.0,18.8
1880,30.0,30.0,18.8
1900,30.0,30.0,18.8
1920,30.0,30.0,18.8
1940,30.0,30.0,18.8
1960,30.0,30.0,18.8
1980,30.0,30.0,18.8
2000,30.0,30.0,18.8
