sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,7,0,223,9,PICKED,picked for inspection
1,7,0,223,9,ACCEPTED,accepted for execution
1,9018,24,86,3,PICKED,picked for inspection
1,9018,24,86,3,ACCEPTED,accepted for execution
2,0,80,57,4,PICKED,picked for inspection
2,0,80,57,4,ACCEPTED,accepted for execution
2,3767,90,382,7,PICKED,picked for inspection
2,3767,90,382,7,ACCEPTED,accepted for execution
3,33,160,7,6,PICKED,picked for inspection
3,33,160,7,6,ACCEPTED,accepted for execution
3,3413,169,269,3,PICKED,picked for inspection
3,3413,169,269,3,ACCEPTED,accepted for execution
3,4916,173,43,4,PICKED,picked for inspection
3,4916,173,43,4,ACCEPTED,accepted for execution
4,0,240,320,6,PICKED,picked for inspection
4,0,240,320,6,ACCEPTED,accepted for execution
4,4893,253,35,2,PICKED,picked for inspection
4,4893,253,35,2,ACCEPTED,accepted for execution
4,6773,258,63,5,PICKED,picked for inspection
4,6773,258,63,5,ACCEPTED,accepted for execution
4,11651,271,99,4,PICKED,picked for inspection
4,11651,271,99,4,ACCEPTED,accepted for execution
5,0,320,250,9,PICKED,picked for inspection
5,0,320,250,9,ACCEPTED,accepted for execution
5,7139,339,130,6,PICKED,picked for inspection
5,7139,339,130,6,ACCEPTED,accepted for execution
5,13157,355,98,6,PICKED,picked for inspection
5,13157,355,98,6,ACCEPTED,accepted for execution
5,19158,371,124,7,PICKED,picked for inspection
5,19158,371,124,7,ACCEPTED,accepted for execution
5,25915,389,21,5,PICKED,picked for inspection
5,25915,389,21,5,REJECTED,Lisa cannot finish task within the remaining time
5,25915,389,212,10,PICKED,picked for inspection
5,25915,389,212,10,REJECTED,Lisa cannot finish task within the remaining time
5,25915,389,82,10,PICKED,picked for inspection
5,25915,389,82,10,REJECTED,Lisa cannot finish task within the remaining time
5,25915,389,119,5,PICKED,picked for inspection
5,25915,389,119,5,ACCEPTED,accepted for execution
5,25915,389,119,5,ACCEPTED,accepted for execution
5,28930,397,212,10,PICKED,picked for inspection
5,28930,397,212,10,REJECTED,Lisa cannot finish task within the remaining time
5,28930,397,82,10,PICKED,picked for inspection
5,28930,397,82,10,REJECTED,Lisa cannot finish task within the remaining time
5,28930,397,212,10,PICKED,no other tasks could be accepted-trying to break this task
5,28930,397,212,10,REJECTED,could not break this task-Lisa finished for this sprint
6,50,400,58,1,PICKED,picked for inspection
6,50,400,58,1,ACCEPTED,accepted for execution
6,811,402,13,1,PICKED,picked for inspection
6,811,402,13,1,ACCEPTED,accepted for execution
6,1563,404,321,1,PICKED,picked for inspection
6,1563,404,321,1,ACCEPTED,accepted for execution
6,2318,406,293,5,PICKED,picked for inspection
6,2318,406,293,5,ACCEPTED,accepted for execution
6,7197,419,216,6,PICKED,picked for inspection
6,7197,419,216,6,ACCEPTED,accepted for execution
6,13200,435,156,5,PICKED,picked for inspection
6,13200,435,156,5,ACCEPTED,accepted for execution
6,18083,448,49,9,PICKED,picked for inspection
6,18083,448,49,9,ACCEPTED,accepted for execution
6,27093,472,222,8,PICKED,picked for inspection
6,27093,472,222,8,REJECTED,Lisa cannot finish task within the remaining time
6,27093,472,212,9,PICKED,picked for inspection
6,27093,472,212,9,REJECTED,Lisa cannot finish task within the remaining time
6,27093,472,222,8,PICKED,no other tasks could be accepted-trying to break this task
6,27093,472,222,8,REJECTED,could not break this task-Lisa finished for this sprint
7,31,480,387,2,PICKED,picked for inspection
7,31,480,387,2,ACCEPTED,accepted for execution
7,1167,483,322,1,PICKED,picked for inspection
7,1167,483,322,1,ACCEPTED,accepted for execution
7,1919,485,365,3,PICKED,picked for inspection
7,1919,485,365,3,ACCEPTED,accepted for execution
7,4173,491,334,10,PICKED,picked for inspection
7,4173,491,334,10,ACCEPTED,accepted for execution
7,11677,511,315,3,PICKED,picked for inspection
7,11677,511,315,3,ACCEPTED,accepted for execution
7,13182,515,234,3,PICKED,picked for inspection
7,13182,515,234,3,ACCEPTED,accepted for execution
7,14689,519,5,6,PICKED,picked for inspection
7,14689,519,5,6,ACCEPTED,accepted for execution
7,18067,528,288,10,PICKED,picked for inspection
7,18067,528,288,10,ACCEPTED,accepted for execution
8,35,560,126,2,PICKED,picked for inspection
8,35,560,126,2,ACCEPTED,accepted for execution
8,1169,563,177,5,PICKED,picked for inspection
8,1169,563,177,5,ACCEPTED,accepted for execution
8,4922,573,380,9,PICKED,picked for inspection
8,4922,573,380,9,ACCEPTED,accepted for execution
8,10176,587,93,3,PICKED,picked for inspection
8,10176,587,93,3,ACCEPTED,accepted for execution
8,11683,591,79,2,PICKED,picked for inspection
8,11683,591,79,2,ACCEPTED,accepted for execution
8,12815,594,91,1,PICKED,picked for inspection
8,12815,594,91,1,ACCEPTED,accepted for execution
8,13193,595,195,9,PICKED,picked for inspection
8,13193,595,195,9,ACCEPTED,accepted for execution
9,0,640,238,3,PICKED,picked for inspection
9,0,640,238,3,ACCEPTED,accepted for execution
9,1516,644,122,1,PICKED,picked for inspection
9,1516,644,122,1,ACCEPTED,accepted for execution
9,1895,645,364,2,PICKED,picked for inspection
9,1895,645,364,2,ACCEPTED,accepted for execution
9,3023,648,235,7,PICKED,picked for inspection
9,3023,648,235,7,ACCEPTED,accepted for execution
9,7154,659,46,7,PICKED,picked for inspection
9,7154,659,46,7,ACCEPTED,accepted for execution
9,11284,670,200,5,PICKED,picked for inspection
9,11284,670,200,5,ACCEPTED,accepted for execution
9,14289,678,158,10,PICKED,picked for inspection
9,14289,678,158,10,ACCEPTED,accepted for execution
9,20293,694,239,10,PICKED,picked for inspection
9,20293,694,239,10,ACCEPTED,accepted for execution
10,21,720,295,7,PICKED,picked for inspection
10,21,720,295,7,ACCEPTED,accepted for execution
10,4151,731,187,3,PICKED,picked for inspection
10,4151,731,187,3,ACCEPTED,accepted for execution
10,5654,735,237,3,PICKED,picked for inspection
10,5654,735,237,3,ACCEPTED,accepted for execution
10,7170,739,81,5,PICKED,picked for inspection
10,7170,739,81,5,ACCEPTED,accepted for execution
10,10186,747,205,9,PICKED,picked for inspection
10,10186,747,205,9,ACCEPTED,accepted for execution
10,15437,761,146,6,PICKED,picked for inspection
10,15437,761,146,6,ACCEPTED,accepted for execution
10,18815,770,29,5,PICKED,picked for inspection
10,18815,770,29,5,ACCEPTED,accepted for execution
10,21820,778,53,3,PICKED,picked for inspection
10,21820,778,53,3,ACCEPTED,accepted for execution
10,23324,782,394,3,PICKED,picked for inspection
10,23324,782,394,3,ACCEPTED,accepted for execution
11,17,800,281,3,PICKED,picked for inspection
11,17,800,281,3,ACCEPTED,accepted for execution
11,1521,804,218,1,PICKED,picked for inspection
11,1521,804,218,1,ACCEPTED,accepted for execution
11,1899,805,70,5,PICKED,picked for inspection
11,1899,805,70,5,ACCEPTED,accepted for execution
11,4904,813,245,6,PICKED,picked for inspection
11,4904,813,245,6,ACCEPTED,accepted for execution
11,8286,822,303,10,PICKED,picked for inspection
11,8286,822,303,10,ACCEPTED,accepted for execution
