sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.7316914333076785,78,45,35
2,2.0777854136242593,129,62,18
3,2.3866003239990743,165,69,11
4,2.4973711882229233,190,76,4
5,2.9311039484286865,194,66,14
6,3.0491052407328505,229,75,5
7,3.1224853934156664,238,76,4
8,3.0904196989333066,248,80,0
9,3.126423091743441,238,76,4
10,3.297515233334549,241,73,7
11,3.471150879358223,240,69,11
