sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,5,0,190,5,PICKED,picked for inspection
1,5,0,190,5,ACCEPTED,accepted for execution
1,3012,8,86,10,PICKED,picked for inspection
1,3012,8,86,10,ACCEPTED,accepted for execution
2,18,80,197,2,PICKED,picked for inspection
2,18,80,197,2,ACCEPTED,accepted for execution
2,1531,84,386,5,PICKED,picked for inspection
2,1531,84,386,5,ACCEPTED,accepted for execution
2,4534,92,110,6,PICKED,picked for inspection
2,4534,92,110,6,ACCEPTED,accepted for execution
2,10538,108,68,7,PICKED,picked for inspection
2,10538,108,68,7,ACCEPTED,accepted for execution
2,15792,122,344,10,PICKED,picked for inspection
2,15792,122,344,10,ACCEPTED,accepted for execution
3,9,160,289,2,PICKED,picked for inspection
3,10,160,289,2,ACCEPTED,accepted for execution
3,1137,163,71,5,PICKED,picked for inspection
3,1137,163,71,5,ACCEPTED,accepted for execution
3,4139,171,174,7,PICKED,picked for inspection
3,4139,171,174,7,ACCEPTED,accepted for execution
3,8268,182,39,5,PICKED,picked for inspection
3,8268,182,39,5,ACCEPTED,accepted for execution
3,12024,192,370,6,PICKED,picked for inspection
3,12024,192,370,6,ACCEPTED,accepted for execution
3,16526,204,16,9,PICKED,picked for inspection
3,16526,204,16,9,ACCEPTED,accepted for execution
4,12,240,101,6,PICKED,picked for inspection
4,12,240,101,6,ACCEPTED,accepted for execution
4,3391,249,153,4,PICKED,picked for inspection
4,3391,249,153,4,ACCEPTED,accepted for execution
4,6394,257,216,6,PICKED,picked for inspection
4,6394,257,216,6,ACCEPTED,accepted for execution
4,12398,273,15,8,PICKED,picked for inspection
4,12398,273,15,8,ACCEPTED,accepted for execution
4,18404,289,259,9,PICKED,picked for inspection
4,18404,289,259,9,ACCEPTED,accepted for execution
4,25160,307,330,10,PICKED,picked for inspection
4,25160,307,330,10,REJECTED,Mohan cannot finish task within the remaining time
4,25160,307,330,10,PICKED,no other tasks could be accepted-trying to break this task
4,25160,307,330,10,REJECTED,could not break this task-Mohan finished for this sprint
5,16,320,388,1,PICKED,picked for inspection
5,16,320,388,1,ACCEPTED,accepted for execution
5,395,321,206,4,PICKED,picked for inspection
5,395,321,206,4,ACCEPTED,accepted for execution
5,2648,327,288,10,PICKED,picked for inspection
5,2648,327,288,10,ACCEPTED,accepted for execution
5,8650,343,83,3,PICKED,picked for inspection
5,8650,343,83,3,ACCEPTED,accepted for execution
5,10904,349,323,4,PICKED,picked for inspection
5,10904,349,323,4,ACCEPTED,accepted for execution
5,14659,359,318,6,PICKED,picked for inspection
5,14659,359,318,6,ACCEPTED,accepted for execution
6,28175,475,384,1,PICKED,picked for inspection
6,28175,475,384,1,ACCEPTED,accepted for execution
6,387,401,85,2,PICKED,picked for inspection
6,387,401,85,2,ACCEPTED,accepted for execution
