sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,0,0,29,5,start,1.0,22.0,6.0
1,3010,8,29,5,end,1.0,22.75,6.0
1,3024,8,49,9,start,1.0,22.75,6.0
1,12027,32,49,9,end,2.3499999999999996,24.1,6.0
2,20,80,321,1,start,2.3499999999999996,24.1,6.0
2,784,82,321,1,end,2.4999999999999996,24.25,6.0
2,784,82,373,5,start,2.4999999999999996,24.25,6.0
2,5662,95,373,5,end,2.4999999999999996,24.25,6.75
2,5666,95,49,9,start,2.4999999999999996,24.25,6.75
2,14678,119,49,9,end,3.8499999999999996,25.6,6.75
3,32,160,208,2,start,3.8499999999999996,25.6,6.75
3,1917,165,208,2,end,3.8499999999999996,25.6,7.05
3,1920,165,79,2,start,3.8499999999999996,25.6,7.05
3,3434,169,79,2,end,3.8499999999999996,25.900000000000002,7.35
3,3434,169,203,6,start,3.8499999999999996,25.900000000000002,7.35
3,6813,178,203,6,end,3.8499999999999996,26.8,7.35
3,6813,178,78,9,start,3.8499999999999996,26.8,7.35
3,12064,192,78,9,end,3.8499999999999996,28.150000000000002,7.35
4,52,240,351,2,start,3.8499999999999996,28.150000000000002,7.35
4,1928,245,351,2,end,3.8499999999999996,28.150000000000002,7.6499999999999995
4,1930,245,148,4,start,3.8499999999999996,28.150000000000002,7.6499999999999995
4,4930,253,148,4,end,3.8499999999999996,28.750000000000004,8.25
4,4932,253,169,5,start,3.8499999999999996,28.750000000000004,8.25
4,8682,263,169,5,end,3.8499999999999996,29.500000000000004,9.0
4,8685,263,116,10,start,3.8499999999999996,29.500000000000004,9.0
4,14695,279,116,10,end,3.8499999999999996,30.0,9.0
5,41,320,243,3,start,3.8499999999999996,30.0,9.0
5,1548,324,243,3,end,3.8499999999999996,30.0,9.0
5,1548,324,358,3,start,3.8499999999999996,30.0,9.0
5,3798,330,358,3,end,3.8499999999999996,30.0,9.45
5,3798,330,293,5,start,3.8499999999999996,30.0,9.45
5,8678,343,293,5,end,4.6,30.0,9.45
5,8680,343,396,8,start,4.6,30.0,9.45
5,14681,359,396,8,end,4.6,30.0,10.649999999999999
5,14686,359,278,9,start,4.6,30.0,10.649999999999999
5,23687,383,278,9,end,5.949999999999999,30.0,11.999999999999998
6,20,400,315,3,start,5.949999999999999,30.0,11.999999999999998
6,1521,404,315,3,end,5.949999999999999,30.0,11.999999999999998
6,1524,404,304,8,start,5.949999999999999,30.0,11.999999999999998
6,6038,416,304,8,end,5.949999999999999,30.0,11.999999999999998
6,6038,416,32,4,start,5.949999999999999,30.0,11.999999999999998
6,9788,426,32,4,end,5.949999999999999,30.0,12.599999999999998
6,9788,426,112,6,start,5.949999999999999,30.0,12.599999999999998
6,14668,439,112,6,end,6.85,30.0,13.499999999999998
6,14674,439,20,7,start,6.85,30.0,13.499999999999998
6,20299,454,20,7,end,7.8999999999999995,30.0,14.549999999999999
7,22,480,94,8,start,7.8999999999999995,30.0,14.549999999999999
7,4522,492,94,8,end,7.8999999999999995,30.0,14.549999999999999
7,4538,492,70,5,start,7.8999999999999995,30.0,14.549999999999999
7,8288,502,70,5,end,8.649999999999999,30.0,14.549999999999999
7,8293,502,198,6,start,8.649999999999999,30.0,14.549999999999999
7,12794,514,198,6,end,8.649999999999999,30.0,15.45
7,12799,514,26,9,start,8.649999999999999,30.0,15.45
7,19550,532,26,9,end,9.999999999999998,30.0,15.45
8,31,560,327,1,start,9.999999999999998,30.0,15.45
8,781,562,327,1,end,10.149999999999999,30.0,15.45
8,784,562,329,4,start,10.149999999999999,30.0,15.45
8,3784,570,329,4,end,10.749999999999998,30.0,15.45
8,3786,570,177,5,start,10.749999999999998,30.0,15.45
8,7536,580,177,5,end,11.499999999999998,30.0,15.45
8,7542,580,133,6,start,11.499999999999998,30.0,15.45
8,12043,592,133,6,end,11.499999999999998,30.0,16.349999999999998
8,12046,592,345,6,start,11.499999999999998,30.0,16.349999999999998
8,16921,605,345,6,end,12.399999999999999,30.0,17.249999999999996
8,16924,605,276,10,start,12.399999999999999,30.0,17.249999999999996
8,24425,625,276,10,end,12.399999999999999,30.0,18.749999999999996
9,29,640,99,4,start,12.399999999999999,30.0,18.749999999999996
9,2280,646,99,4,end,12.399999999999999,30.0,18.749999999999996
9,2283,646,266,9,start,12.399999999999999,30.0,18.749999999999996
9,7537,660,266,9,end,12.399999999999999,30.0,18.749999999999996
9,7558,660,244,10,start,12.399999999999999,30.0,18.749999999999996
9,13558,676,244,10,end,12.399999999999999,30.0,18.749999999999996
9,13564,676,207,7,start,12.399999999999999,30.0,18.749999999999996
9,18815,690,207,7,end,12.399999999999999,30.0,19.799999999999997
9,18821,690,144,10,start,12.399999999999999,30.0,19.799999999999997
9,26335,710,144,10,end,12.399999999999999,30.0,21.299999999999997
10,60,720,117,1,start,12.399999999999999,30.0,21.299999999999997
10,436,721,117,1,end,12.399999999999999,30.0,21.299999999999997
10,439,721,201,5,start,12.399999999999999,30.0,21.299999999999997
10,3439,729,201,5,end,12.399999999999999,30.0,21.299999999999997
10,3444,729,77,7,start,12.399999999999999,30.0,21.299999999999997
10,7569,740,77,7,end,12.399999999999999,30.0,21.299999999999997
10,7575,740,336,3,start,12.399999999999999,30.0,21.299999999999997
10,9841,746,336,3,end,12.849999999999998,30.0,21.299999999999997
10,9850,746,227,5,start,12.849999999999998,30.0,21.299999999999997
10,13600,756,227,5,end,13.599999999999998,30.0,21.299999999999997
10,13606,756,313,5,start,13.599999999999998,30.0,21.299999999999997
10,16981,765,313,5,end,14.349999999999998,30.0,22.049999999999997
10,16987,765,161,7,start,14.349999999999998,30.0,22.049999999999997
10,22242,779,161,7,end,15.399999999999999,30.0,22.049999999999997
10,22242,779,9,6,start,15.399999999999999,30.0,22.049999999999997
10,26374,790,9,6,end,16.299999999999997,30.0,22.949999999999996
11,16,800,27,4,start,16.299999999999997,30.0,22.949999999999996
11,2266,806,27,4,end,16.299999999999997,30.0,22.949999999999996
11,2269,806,338,5,start,16.299999999999997,30.0,22.949999999999996
11,5269,814,338,5,end,16.299999999999997,30.0,22.949999999999996
11,5274,814,41,6,start,16.299999999999997,30.0,22.949999999999996
11,8649,823,41,6,end,16.299999999999997,30.0,22.949999999999996
11,8655,823,195,9,start,16.299999999999997,30.0,22.949999999999996
11,13905,837,195,9,end,16.299999999999997,30.0,22.949999999999996
11,13908,837,287,1,start,16.299999999999997,30.0,22.949999999999996
11,14284,838,287,1,end,16.449999999999996,30.0,23.099999999999994
11,14288,838,364,2,start,16.449999999999996,30.0,23.099999999999994
11,15788,842,364,2,end,16.749999999999996,30.0,23.099999999999994
11,15792,842,22,3,start,16.749999999999996,30.0,23.099999999999994
11,18042,848,22,3,end,17.199999999999996,30.0,23.099999999999994
11,18045,848,374,7,start,17.199999999999996,30.0,23.099999999999994
11,23296,862,374,7,end,18.249999999999996,30.0,23.099999999999994
11,23296,862,250,9,start,18.249999999999996,30.0,23.099999999999994
11,29306,878,250,9,end,19.599999999999998,30.0,24.449999999999996
12,27,880,185,3,start,19.599999999999998,30.0,24.449999999999996
12,1528,884,185,3,end,19.599999999999998,30.0,24.449999999999996
12,1538,884,234,3,start,19.599999999999998,30.0,24.449999999999996
12,3039,888,234,3,end,19.599999999999998,30.0,24.449999999999996
12,3042,888,100,6,start,19.599999999999998,30.0,24.449999999999996
12,6418,897,100,6,end,19.599999999999998,30.0,24.449999999999996
12,6424,897,107,6,start,19.599999999999998,30.0,24.449999999999996
12,9799,906,107,6,end,19.599999999999998,30.0,24.449999999999996
12,9803,906,398,7,start,19.599999999999998,30.0,24.449999999999996
12,13929,917,398,7,end,19.599999999999998,30.0,24.449999999999996
12,13929,917,400,1,start,19.599999999999998,30.0,24.449999999999996
12,14679,919,400,1,end,19.749999999999996,30.0,24.449999999999996
12,14679,919,18,1,start,19.749999999999996,30.0,24.449999999999996
12,15061,920,18,1,end,19.899999999999995,30.0,24.599999999999994
12,15061,920,35,2,start,19.899999999999995,30.0,24.599999999999994
12,16561,924,35,2,end,20.199999999999996,30.0,24.599999999999994
12,16561,924,240,2,start,20.199999999999996,30.0,24.599999999999994
12,17690,927,240,2,end,20.499999999999996,30.0,24.599999999999994
12,17690,927,360,3,start,20.499999999999996,30.0,24.599999999999994
12,19190,931,360,3,end,20.949999999999996,30.0,24.599999999999994
12,19193,931,375,9,start,20.949999999999996,30.0,24.599999999999994
12,24450,945,375,9,end,22.299999999999997,30.0,24.599999999999994
13,16,960,294,10,start,22.299999999999997,30.0,24.599999999999994
13,6024,976,294,10,end,23.799999999999997,30.0,26.099999999999994
