sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,7,0,283,2,PICKED,picked for inspection
1,7,0,283,2,ACCEPTED,accepted for execution
1,1889,5,253,9,PICKED,picked for inspection
1,1889,5,253,9,ACCEPTED,accepted for execution
2,20,80,336,3,PICKED,picked for inspection
2,20,80,336,3,ACCEPTED,accepted for execution
2,3028,88,130,6,PICKED,picked for inspection
2,3028,88,130,6,ACCEPTED,accepted for execution
2,9030,104,68,7,PICKED,picked for inspection
2,9030,104,68,7,ACCEPTED,accepted for execution
2,15784,122,115,10,PICKED,picked for inspection
2,15784,122,115,10,ACCEPTED,accepted for execution
3,16,160,400,1,PICKED,picked for inspection
3,16,160,400,1,ACCEPTED,accepted for execution
3,775,162,331,2,PICKED,picked for inspection
3,775,162,331,2,ACCEPTED,accepted for execution
3,2661,167,329,4,PICKED,picked for inspection
3,2661,167,329,4,ACCEPTED,accepted for execution
3,6414,177,124,7,PICKED,picked for inspection
3,6414,177,124,7,ACCEPTED,accepted for execution
3,13169,195,84,6,PICKED,picked for inspection
3,13169,195,84,6,ACCEPTED,accepted for execution
3,19173,211,276,10,PICKED,picked for inspection
3,19173,211,276,10,ACCEPTED,accepted for execution
4,21,240,200,5,PICKED,picked for inspection
4,21,240,200,5,ACCEPTED,accepted for execution
4,4898,253,207,7,PICKED,picked for inspection
4,4898,253,207,7,ACCEPTED,accepted for execution
4,11652,271,320,6,PICKED,picked for inspection
4,11652,271,320,6,ACCEPTED,accepted for execution
4,17656,287,215,10,PICKED,picked for inspection
4,17656,287,215,10,ACCEPTED,accepted for execution
5,5,320,287,1,PICKED,picked for inspection
5,5,320,287,1,ACCEPTED,accepted for execution
5,763,322,381,3,PICKED,picked for inspection
5,763,322,381,3,ACCEPTED,accepted for execution
5,3776,330,310,4,PICKED,picked for inspection
5,3776,330,310,4,ACCEPTED,accepted for execution
5,7537,340,366,5,PICKED,picked for inspection
5,7537,340,366,5,ACCEPTED,accepted for execution
5,12415,353,163,7,PICKED,picked for inspection
5,12415,353,163,7,ACCEPTED,accepted for execution
5,19169,371,380,9,PICKED,picked for inspection
5,19169,371,380,9,ACCEPTED,accepted for execution
5,28172,395,11,4,PICKED,picked for inspection
5,28172,395,11,4,REJECTED,Lisa cannot finish task within the remaining time
5,28172,395,11,4,PICKED,no other tasks could be accepted-trying to break this task
5,28172,395,11,4,REJECTED,could not break this task-Lisa finished for this sprint
6,15,400,292,1,PICKED,picked for inspection
6,15,400,292,1,ACCEPTED,accepted for execution
6,772,402,280,3,PICKED,picked for inspection
6,772,402,280,3,ACCEPTED,accepted for execution
6,3776,410,348,6,PICKED,picked for inspection
6,3776,410,348,6,ACCEPTED,accepted for execution
6,9778,426,227,5,PICKED,picked for inspection
6,9778,426,227,5,ACCEPTED,accepted for execution
6,13531,436,40,6,PICKED,picked for inspection
6,13531,436,40,6,ACCEPTED,accepted for execution
6,18410,449,50,9,PICKED,picked for inspection
6,18410,449,50,9,ACCEPTED,accepted for execution
7,13,480,211,2,PICKED,picked for inspection
7,13,480,211,2,ACCEPTED,accepted for execution
7,1141,483,175,4,PICKED,picked for inspection
7,1141,483,175,4,ACCEPTED,accepted for execution
7,3393,489,382,7,PICKED,picked for inspection
7,3393,489,382,7,ACCEPTED,accepted for execution
7,7520,500,10,8,PICKED,picked for inspection
7,7520,500,10,8,ACCEPTED,accepted for execution
7,12024,512,297,8,PICKED,picked for inspection
7,12024,512,297,8,ACCEPTED,accepted for execution
7,16527,524,294,10,PICKED,picked for inspection
7,16527,524,294,10,ACCEPTED,accepted for execution
8,6,560,228,2,PICKED,picked for inspection
8,6,560,228,2,ACCEPTED,accepted for execution
8,1133,563,129,3,PICKED,picked for inspection
8,1133,563,129,3,ACCEPTED,accepted for execution
8,2636,567,347,5,PICKED,picked for inspection
8,2636,567,347,5,ACCEPTED,accepted for execution
8,5637,575,33,8,PICKED,picked for inspection
8,5637,575,33,8,ACCEPTED,accepted for execution
8,10141,587,262,7,PICKED,picked for inspection
8,10141,587,262,7,ACCEPTED,accepted for execution
8,14270,598,104,7,PICKED,picked for inspection
8,14270,598,104,7,ACCEPTED,accepted for execution
8,18399,609,251,8,PICKED,picked for inspection
8,18399,609,251,8,ACCEPTED,accepted for execution
9,42,640,171,6,PICKED,picked for inspection
9,42,640,171,6,ACCEPTED,accepted for execution
9,3428,649,77,7,PICKED,picked for inspection
9,3428,649,77,7,ACCEPTED,accepted for execution
9,7556,660,116,10,PICKED,picked for inspection
9,7556,660,116,10,ACCEPTED,accepted for execution
9,13559,676,81,5,PICKED,picked for inspection
9,13559,676,81,5,ACCEPTED,accepted for execution
9,16562,684,176,10,PICKED,picked for inspection
9,16562,684,176,10,ACCEPTED,accepted for execution
10,13,720,335,1,PICKED,picked for inspection
10,13,720,335,1,ACCEPTED,accepted for execution
10,391,721,65,4,PICKED,picked for inspection
10,391,721,65,4,ACCEPTED,accepted for execution
10,2647,727,236,5,PICKED,picked for inspection
10,2647,727,236,5,ACCEPTED,accepted for execution
10,5655,735,188,7,PICKED,picked for inspection
10,5655,735,188,7,ACCEPTED,accepted for execution
10,9788,746,183,9,PICKED,picked for inspection
10,9788,746,183,9,ACCEPTED,accepted for execution
10,15043,760,158,10,PICKED,picked for inspection
10,15043,760,158,10,ACCEPTED,accepted for execution
10,21047,776,73,10,PICKED,picked for inspection
10,21047,776,73,10,ACCEPTED,accepted for execution
11,12,800,254,2,PICKED,picked for inspection
11,12,800,254,2,ACCEPTED,accepted for execution
11,1145,803,213,4,PICKED,picked for inspection
11,1145,803,213,4,ACCEPTED,accepted for execution
11,3398,809,355,5,PICKED,picked for inspection
11,3398,809,355,5,ACCEPTED,accepted for execution
11,6402,817,72,5,PICKED,picked for inspection
11,6402,817,72,5,ACCEPTED,accepted for execution
11,9411,825,191,8,PICKED,picked for inspection
11,9411,825,191,8,ACCEPTED,accepted for execution
11,13915,837,225,8,PICKED,picked for inspection
11,13915,837,225,8,ACCEPTED,accepted for execution
11,18419,849,239,10,PICKED,picked for inspection
11,18419,849,239,10,ACCEPTED,accepted for execution
12,11,880,127,2,PICKED,picked for inspection
12,11,880,127,2,ACCEPTED,accepted for execution
12,1145,883,326,2,PICKED,picked for inspection
12,1145,883,326,2,ACCEPTED,accepted for execution
12,2273,886,93,3,PICKED,picked for inspection
12,2273,886,93,3,ACCEPTED,accepted for execution
12,3776,890,99,4,PICKED,picked for inspection
12,3776,890,99,4,ACCEPTED,accepted for execution
12,6031,896,194,5,PICKED,picked for inspection
12,6031,896,194,5,ACCEPTED,accepted for execution
12,9034,904,38,6,PICKED,picked for inspection
12,9034,904,38,6,ACCEPTED,accepted for execution
12,12413,913,168,6,PICKED,picked for inspection
12,12413,913,168,6,ACCEPTED,accepted for execution
12,15791,922,279,8,PICKED,picked for inspection
12,15791,922,279,8,ACCEPTED,accepted for execution
12,20295,934,231,7,PICKED,picked for inspection
12,20295,934,231,7,ACCEPTED,accepted for execution
