sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,13,0,253,9,PICKED,picked for inspection
1,13,0,253,9,ACCEPTED,accepted for execution
2,0,80,324,1,PICKED,picked for inspection
2,0,80,324,1,ACCEPTED,accepted for execution
2,377,81,269,3,PICKED,picked for inspection
2,377,81,269,3,ACCEPTED,accepted for execution
2,1880,85,100,6,PICKED,picked for inspection
2,1880,85,100,6,ACCEPTED,accepted for execution
2,5259,94,236,5,PICKED,picked for inspection
2,5259,94,236,5,ACCEPTED,accepted for execution
2,8262,102,370,6,PICKED,picked for inspection
2,8262,102,370,6,ACCEPTED,accepted for execution
2,11641,111,212,10,PICKED,picked for inspection
2,11641,111,212,10,ACCEPTED,accepted for execution
2,17644,127,256,10,PICKED,picked for inspection
2,17644,127,256,10,ACCEPTED,accepted for execution
3,0,160,285,1,PICKED,picked for inspection
3,0,160,285,1,ACCEPTED,accepted for execution
3,387,161,287,1,PICKED,picked for inspection
3,387,161,287,1,ACCEPTED,accepted for execution
3,765,162,173,3,PICKED,picked for inspection
3,765,162,173,3,ACCEPTED,accepted for execution
3,2269,166,148,4,PICKED,picked for inspection
3,2269,166,148,4,ACCEPTED,accepted for execution
3,4522,172,291,4,PICKED,picked for inspection
3,4522,172,291,4,ACCEPTED,accepted for execution
3,6778,178,156,5,PICKED,picked for inspection
3,6778,178,156,5,ACCEPTED,accepted for execution
3,9783,186,98,6,PICKED,picked for inspection
3,9783,186,98,6,ACCEPTED,accepted for execution
3,13163,195,74,7,PICKED,picked for inspection
3,13163,195,74,7,ACCEPTED,accepted for execution
3,17291,206,40,6,PICKED,picked for inspection
3,17291,206,40,6,ACCEPTED,accepted for execution
3,20670,215,16,9,PICKED,picked for inspection
3,20670,215,16,9,ACCEPTED,accepted for execution
3,25924,229,330,10,PICKED,picked for inspection
3,25924,229,330,10,REJECTED,Weiwei cannot finish task within the remaining time
3,25924,229,330,10,PICKED,no other tasks could be accepted-trying to break this task
3,25924,229,330,6,ACCEPTED,broke task into smaller parts-accepted for execution
3,25924,229,330,6,ACCEPTED,accepted for execution
4,21,240,322,1,PICKED,picked for inspection
4,21,240,322,1,ACCEPTED,accepted for execution
4,402,241,298,2,PICKED,picked for inspection
4,402,241,298,2,ACCEPTED,accepted for execution
4,1534,244,315,3,PICKED,picked for inspection
4,1534,244,315,3,ACCEPTED,accepted for execution
4,3039,248,365,3,PICKED,picked for inspection
4,3039,248,365,3,ACCEPTED,accepted for execution
4,4551,252,336,3,PICKED,picked for inspection
4,4551,252,336,3,ACCEPTED,accepted for execution
4,6063,256,323,4,PICKED,picked for inspection
4,6063,256,323,4,ACCEPTED,accepted for execution
4,8317,262,177,5,PICKED,picked for inspection
4,8317,262,177,5,ACCEPTED,accepted for execution
4,11321,270,5,6,PICKED,picked for inspection
4,11321,270,5,6,ACCEPTED,accepted for execution
4,14703,279,301,6,PICKED,picked for inspection
4,14703,279,301,6,ACCEPTED,accepted for execution
4,18082,288,132,7,PICKED,picked for inspection
4,18082,288,132,7,ACCEPTED,accepted for execution
4,22210,299,334,10,PICKED,picked for inspection
4,22210,299,334,10,ACCEPTED,accepted for execution
5,44,320,202,2,PICKED,picked for inspection
5,44,320,202,2,ACCEPTED,accepted for execution
5,1179,323,139,3,PICKED,picked for inspection
5,1179,323,139,3,ACCEPTED,accepted for execution
5,2684,327,329,4,PICKED,picked for inspection
5,2684,327,329,4,ACCEPTED,accepted for execution
5,4938,333,338,5,PICKED,picked for inspection
5,4938,333,338,5,ACCEPTED,accepted for execution
5,7941,341,235,7,PICKED,picked for inspection
5,7941,341,235,7,ACCEPTED,accepted for execution
5,12069,352,380,9,PICKED,picked for inspection
5,12069,352,380,9,ACCEPTED,accepted for execution
5,17323,366,229,10,PICKED,picked for inspection
5,17323,366,229,10,ACCEPTED,accepted for execution
5,23326,382,239,10,PICKED,picked for inspection
5,23326,382,239,10,ACCEPTED,accepted for execution
6,16,400,292,1,PICKED,picked for inspection
6,16,400,292,1,ACCEPTED,accepted for execution
6,398,401,237,3,PICKED,picked for inspection
6,398,401,237,3,ACCEPTED,accepted for execution
6,1901,405,241,4,PICKED,picked for inspection
6,1901,405,241,4,ACCEPTED,accepted for execution
6,4158,411,29,5,PICKED,picked for inspection
6,4158,411,29,5,ACCEPTED,accepted for execution
6,7170,419,151,6,PICKED,picked for inspection
6,7170,419,151,6,ACCEPTED,accepted for execution
6,10548,428,184,7,PICKED,picked for inspection
6,10548,428,184,7,ACCEPTED,accepted for execution
6,14678,439,163,7,PICKED,picked for inspection
6,14678,439,163,7,ACCEPTED,accepted for execution
6,18808,450,61,9,PICKED,picked for inspection
6,18808,450,61,9,ACCEPTED,accepted for execution
6,24060,464,80,10,PICKED,picked for inspection
6,24060,464,80,10,ACCEPTED,accepted for execution
7,13,480,76,1,PICKED,picked for inspection
7,13,480,76,1,ACCEPTED,accepted for execution
7,393,481,352,1,PICKED,picked for inspection
7,393,481,352,1,ACCEPTED,accepted for execution
7,772,482,114,2,PICKED,picked for inspection
7,772,482,114,2,ACCEPTED,accepted for execution
7,1900,485,125,3,PICKED,picked for inspection
7,1900,485,125,3,ACCEPTED,accepted for execution
7,3403,489,277,4,PICKED,picked for inspection
7,3403,489,277,4,ACCEPTED,accepted for execution
7,5656,495,42,5,PICKED,picked for inspection
7,5656,495,42,5,ACCEPTED,accepted for execution
7,8660,503,369,6,PICKED,picked for inspection
7,8660,503,369,6,ACCEPTED,accepted for execution
7,12038,512,397,7,PICKED,picked for inspection
7,12038,512,397,7,ACCEPTED,accepted for execution
7,16167,523,251,8,PICKED,picked for inspection
7,16167,523,251,8,ACCEPTED,accepted for execution
7,20672,535,121,9,PICKED,picked for inspection
7,20672,535,121,9,ACCEPTED,accepted for execution
7,25926,549,66,10,PICKED,picked for inspection
7,25926,549,66,10,REJECTED,Weiwei cannot finish task within the remaining time
7,25926,549,66,10,PICKED,no other tasks could be accepted-trying to break this task
7,25926,549,66,6,ACCEPTED,broke task into smaller parts-accepted for execution
7,25926,549,66,6,ACCEPTED,accepted for execution
8,0,560,273,1,PICKED,picked for inspection
8,0,560,273,1,ACCEPTED,accepted for execution
8,384,561,391,2,PICKED,picked for inspection
8,384,561,391,2,ACCEPTED,accepted for execution
8,1513,564,300,3,PICKED,picked for inspection
8,1513,564,300,3,ACCEPTED,accepted for execution
8,3016,568,226,4,PICKED,picked for inspection
8,3016,568,226,4,ACCEPTED,accepted for execution
8,5268,574,252,5,PICKED,picked for inspection
8,5268,574,252,5,ACCEPTED,accepted for execution
8,8271,582,265,6,PICKED,picked for inspection
8,8271,582,265,6,ACCEPTED,accepted for execution
