sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,2.872646026172997,72,25,55
2,3.43439845073832,227,66,14
3,3.5969334173492964,274,76,4
4,3.55025100232472,281,79,1
5,3.5763631461885823,283,79,1
6,3.688825876916614,281,76,4
7,3.679852805887765,288,78,2
8,3.641745377145138,292,80,0
9,3.618090452261306,192,53,27
