sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,11,0,382,7,start,6.0,6.0,6.0
1,6761,18,382,7,end,7.05,6.0,6.0
1,6765,18,190,5,start,7.05,6.0,6.0
1,11641,31,190,5,end,7.8,6.0,6.0
2,18,80,68,7,start,7.8,6.0,6.0
2,6769,98,68,7,end,8.85,6.0,7.05
2,6778,98,324,1,start,8.85,6.0,7.05
2,7528,100,324,1,end,9.0,6.0,7.05
2,7532,100,43,4,start,9.0,6.0,7.05
2,11283,110,43,4,end,9.6,6.0,7.05
2,11287,110,7,6,start,9.6,6.0,7.05
2,17287,126,7,6,end,9.6,6.0,7.949999999999999
3,23,160,105,8,start,9.6,6.0,7.949999999999999
3,7898,181,105,8,end,10.799999999999999,7.2,9.149999999999999
3,7901,181,63,5,start,10.799999999999999,7.2,9.149999999999999
3,12776,194,63,5,end,11.549999999999999,7.95,9.149999999999999
3,12779,194,370,6,start,11.549999999999999,7.95,9.149999999999999
3,18779,210,370,6,end,12.45,7.95,10.049999999999999
3,18783,210,212,10,start,12.45,7.95,10.049999999999999
3,28533,236,212,10,end,13.95,7.95,10.049999999999999
4,22,240,148,4,start,13.95,7.95,10.049999999999999
4,3773,250,148,4,end,13.95,8.55,10.649999999999999
4,3775,250,13,1,start,13.95,8.55,10.649999999999999
4,4525,252,13,1,end,14.1,8.700000000000001,10.649999999999999
4,4534,252,168,6,start,14.1,8.700000000000001,10.649999999999999
4,10534,268,168,6,end,14.1,9.600000000000001,11.549999999999999
4,10537,268,55,7,start,14.1,9.600000000000001,11.549999999999999
4,17287,286,55,7,end,15.15,9.600000000000001,11.549999999999999
4,17290,286,119,5,start,15.15,9.600000000000001,11.549999999999999
4,22166,299,119,5,end,15.15,9.600000000000001,12.299999999999999
4,22169,299,383,6,start,15.15,9.600000000000001,12.299999999999999
4,28170,315,383,6,end,15.15,9.600000000000001,13.2
5,18,320,287,1,start,15.15,9.600000000000001,13.2
5,768,322,287,1,end,15.3,9.750000000000002,13.35
5,771,322,330,10,start,15.3,9.750000000000002,13.35
5,10522,348,330,10,end,16.8,11.250000000000002,14.85
5,10526,348,198,6,start,16.8,11.250000000000002,14.85
5,16526,364,198,6,end,16.8,12.150000000000002,15.75
5,16530,364,134,3,start,16.8,12.150000000000002,15.75
5,19530,372,134,3,end,17.25,12.600000000000001,15.75
5,19533,372,319,5,start,17.25,12.600000000000001,15.75
5,24408,385,319,5,end,17.25,13.350000000000001,16.5
6,16,400,189,6,start,17.25,13.350000000000001,16.5
6,6016,416,189,6,end,18.15,14.250000000000002,17.4
6,6021,416,127,2,start,18.15,14.250000000000002,17.4
6,7896,421,127,2,end,18.15,14.550000000000002,17.7
6,7900,421,365,3,start,18.15,14.550000000000002,17.7
6,10900,429,365,3,end,18.599999999999998,15.000000000000002,17.7
6,10903,429,336,3,start,18.599999999999998,15.000000000000002,17.7
6,13905,437,336,3,end,19.049999999999997,15.450000000000001,17.7
6,13910,437,77,7,start,19.049999999999997,15.450000000000001,17.7
6,20660,455,77,7,end,19.049999999999997,16.5,17.7
7,25,480,225,8,start,19.049999999999997,16.5,17.7
7,7900,501,225,8,end,19.049999999999997,17.7,18.9
7,7903,501,44,10,start,19.049999999999997,17.7,18.9
7,17654,527,44,10,end,19.049999999999997,19.2,20.4
8,20,560,238,3,start,19.049999999999997,19.2,20.4
8,2270,566,238,3,end,19.499999999999996,19.65,20.849999999999998
8,2272,566,12,5,start,19.499999999999996,19.65,20.849999999999998
8,6022,576,12,5,end,20.249999999999996,19.65,21.599999999999998
8,6026,576,362,10,start,20.249999999999996,19.65,21.599999999999998
8,12027,592,362,10,end,20.249999999999996,19.65,23.099999999999998
8,12030,592,341,10,start,20.249999999999996,19.65,23.099999999999998
8,18030,608,341,10,end,20.249999999999996,19.65,24.599999999999998
9,26,640,18,1,start,20.249999999999996,19.65,24.599999999999998
9,401,641,18,1,end,20.399999999999995,19.799999999999997,24.749999999999996
9,404,641,241,4,start,20.399999999999995,19.799999999999997,24.749999999999996
9,2654,647,241,4,end,20.999999999999996,19.799999999999997,25.349999999999998
9,2657,647,61,9,start,20.999999999999996,19.799999999999997,25.349999999999998
9,7908,661,61,9,end,22.349999999999998,19.799999999999997,26.7
9,7911,661,366,5,start,22.349999999999998,19.799999999999997,26.7
9,11661,671,366,5,end,22.349999999999998,20.549999999999997,27.45
9,11665,671,46,7,start,22.349999999999998,20.549999999999997,27.45
9,15790,682,46,7,end,23.4,20.549999999999997,27.45
9,15794,682,123,10,start,23.4,20.549999999999997,27.45
9,21794,698,123,10,end,23.4,20.549999999999997,28.95
10,27,720,112,6,start,23.4,20.549999999999997,28.95
10,3402,729,112,6,end,24.299999999999997,21.449999999999996,29.849999999999998
10,3405,729,397,7,start,24.299999999999997,21.449999999999996,29.849999999999998
10,7530,740,397,7,end,25.349999999999998,22.499999999999996,29.849999999999998
10,7533,740,187,3,start,25.349999999999998,22.499999999999996,29.849999999999998
10,9034,744,187,3,end,25.799999999999997,22.949999999999996,29.849999999999998
10,9036,744,70,5,start,25.799999999999997,22.949999999999996,29.849999999999998
10,12037,752,70,5,end,26.549999999999997,23.699999999999996,29.849999999999998
10,12041,752,350,2,start,26.549999999999997,23.699999999999996,29.849999999999998
10,13166,755,350,2,end,26.549999999999997,23.999999999999996,30.0
10,13169,755,136,3,start,26.549999999999997,23.999999999999996,30.0
10,14670,759,136,3,end,26.549999999999997,24.449999999999996,30.0
10,14673,759,394,3,start,26.549999999999997,24.449999999999996,30.0
10,16173,763,394,3,end,26.549999999999997,24.899999999999995,30.0
10,16177,763,369,6,start,26.549999999999997,24.899999999999995,30.0
10,19553,772,369,6,end,26.549999999999997,25.799999999999994,30.0
10,19557,772,111,4,start,26.549999999999997,25.799999999999994,30.0
10,21807,778,111,4,end,26.549999999999997,26.399999999999995,30.0
11,22,800,221,7,start,26.549999999999997,26.399999999999995,30.0
11,4148,811,221,7,end,27.599999999999998,27.449999999999996,30.0
11,4158,811,313,5,start,27.599999999999998,27.449999999999996,30.0
11,7158,819,313,5,end,28.349999999999998,28.199999999999996,30.0
11,7162,819,337,3,start,28.349999999999998,28.199999999999996,30.0
11,8662,823,337,3,end,28.799999999999997,28.649999999999995,30.0
11,8665,823,227,5,start,28.799999999999997,28.649999999999995,30.0
11,11665,831,227,5,end,29.549999999999997,29.399999999999995,30.0
11,11669,831,331,2,start,29.549999999999997,29.399999999999995,30.0
11,12794,834,331,2,end,29.849999999999998,29.699999999999996,30.0
