sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,15,0,2,6,start,3.0,21.0,8.0
1,6043,16,2,6,end,3.0,21.0,8.9
1,6046,16,10,8,start,3.0,21.0,8.9
1,13922,37,10,8,end,3.0,21.0,10.1
2,28,80,18,1,start,3.0,21.0,10.1
2,779,82,18,1,end,3.15,21.15,10.25
2,783,82,27,4,start,3.15,21.15,10.25
2,3034,88,27,4,end,3.15,21.75,10.25
2,3049,88,41,6,start,3.15,21.75,10.25
2,6426,97,41,6,end,3.15,22.65,10.25
2,6443,97,30,7,start,3.15,22.65,10.25
2,13510,116,30,7,end,4.2,23.7,10.25
2,13519,116,17,10,start,4.2,23.7,10.25
2,21021,136,17,10,end,4.2,25.2,11.75
3,12,160,48,1,start,4.2,25.2,11.75
3,765,162,48,1,end,4.2,25.349999999999998,11.9
3,768,162,65,4,start,4.2,25.349999999999998,11.9
3,4520,172,65,4,end,4.2,25.349999999999998,12.5
3,4522,172,72,5,start,4.2,25.349999999999998,12.5
3,8273,182,72,5,end,4.2,26.099999999999998,13.25
3,8275,182,56,6,start,4.2,26.099999999999998,13.25
3,12777,194,56,6,end,4.2,26.999999999999996,14.15
3,12783,194,62,10,start,4.2,26.999999999999996,14.15
3,22535,220,62,10,end,4.2,26.999999999999996,15.65
4,11,240,91,1,start,4.2,26.999999999999996,15.65
4,762,242,91,1,end,4.2,27.149999999999995,15.8
4,763,242,79,2,start,4.2,27.149999999999995,15.8
4,2264,246,79,2,end,4.2,27.449999999999996,16.1
4,2273,246,97,3,start,4.2,27.449999999999996,16.1
4,5276,254,97,3,end,4.2,27.449999999999996,16.55
4,5279,254,93,3,start,4.2,27.449999999999996,16.55
4,7529,260,93,3,end,4.2,27.899999999999995,17.0
4,7531,260,103,5,start,4.2,27.899999999999995,17.0
4,12407,273,103,5,end,4.2,27.899999999999995,17.75
4,12421,273,92,8,start,4.2,27.899999999999995,17.75
4,20300,294,92,8,end,4.2,27.899999999999995,18.95
4,20302,294,102,9,start,4.2,27.899999999999995,18.95
4,29303,318,102,9,end,4.2,27.899999999999995,20.3
5,11,320,122,1,start,4.2,27.899999999999995,20.3
5,762,322,122,1,end,4.3500000000000005,28.049999999999994,20.3
5,767,322,114,2,start,4.3500000000000005,28.049999999999994,20.3
5,1893,325,114,2,end,4.3500000000000005,28.349999999999994,20.6
5,1897,325,127,2,start,4.3500000000000005,28.349999999999994,20.6
5,3024,328,127,2,end,4.3500000000000005,28.649999999999995,20.900000000000002
5,3026,328,129,3,start,4.3500000000000005,28.649999999999995,20.900000000000002
5,4527,332,129,3,end,4.3500000000000005,28.649999999999995,21.35
5,4528,332,113,2,start,4.3500000000000005,28.649999999999995,21.35
5,6404,337,113,2,end,4.65,28.649999999999995,21.650000000000002
5,6408,337,119,5,start,4.65,28.649999999999995,21.650000000000002
5,9409,345,119,5,end,4.65,28.649999999999995,22.400000000000002
5,9411,345,123,10,start,4.65,28.649999999999995,22.400000000000002
5,15413,361,123,10,end,4.65,28.649999999999995,23.900000000000002
