sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,0,0,48,1,PICKED,picked for inspection
1,0,0,48,1,ACCEPTED,accepted for execution
1,377,1,181,8,PICKED,picked for inspection
1,377,1,181,8,ACCEPTED,accepted for execution
1,4882,13,121,9,PICKED,picked for inspection
1,4882,13,121,9,ACCEPTED,accepted for execution
2,9,80,321,1,PICKED,picked for inspection
2,9,80,321,1,ACCEPTED,accepted for execution
2,393,81,263,2,PICKED,picked for inspection
2,393,81,263,2,ACCEPTED,accepted for execution
2,1524,84,97,3,PICKED,picked for inspection
2,1524,84,97,3,ACCEPTED,accepted for execution
2,3027,88,37,6,PICKED,picked for inspection
2,3027,88,37,6,ACCEPTED,accepted for execution
2,6404,97,165,7,PICKED,picked for inspection
2,6404,97,165,7,ACCEPTED,accepted for execution
2,10533,108,195,9,PICKED,picked for inspection
2,10533,108,195,9,ACCEPTED,accepted for execution
2,15787,122,222,10,PICKED,picked for inspection
2,15787,122,222,10,ACCEPTED,accepted for execution
3,18,160,379,1,PICKED,picked for inspection
3,18,160,379,1,ACCEPTED,accepted for execution
3,407,161,4,3,PICKED,picked for inspection
3,407,161,4,3,ACCEPTED,accepted for execution
3,1910,165,190,5,PICKED,picked for inspection
3,1910,165,190,5,ACCEPTED,accepted for execution
3,4946,173,339,6,PICKED,picked for inspection
3,4946,173,339,6,ACCEPTED,accepted for execution
3,8333,182,30,7,PICKED,picked for inspection
3,8333,182,30,7,ACCEPTED,accepted for execution
3,12460,193,86,10,PICKED,picked for inspection
3,12460,193,86,10,ACCEPTED,accepted for execution
3,18464,209,16,9,PICKED,picked for inspection
3,18464,209,16,9,ACCEPTED,accepted for execution
4,8,240,85,2,PICKED,picked for inspection
4,8,240,85,2,ACCEPTED,accepted for execution
4,1137,243,75,5,PICKED,picked for inspection
4,1137,243,75,5,ACCEPTED,accepted for execution
4,4140,251,235,7,PICKED,picked for inspection
4,4140,251,235,7,ACCEPTED,accepted for execution
4,8270,262,113,2,PICKED,picked for inspection
4,8270,262,113,2,ACCEPTED,accepted for execution
4,9398,265,114,2,PICKED,picked for inspection
4,9398,265,114,2,ACCEPTED,accepted for execution
4,10527,268,211,2,PICKED,picked for inspection
4,10527,268,211,2,ACCEPTED,accepted for execution
4,11654,271,149,3,PICKED,picked for inspection
4,11654,271,149,3,ACCEPTED,accepted for execution
4,13158,275,178,3,PICKED,picked for inspection
4,13158,275,178,3,ACCEPTED,accepted for execution
4,14661,279,57,4,PICKED,picked for inspection
4,14661,279,57,4,ACCEPTED,accepted for execution
4,16913,285,349,6,PICKED,picked for inspection
4,16913,285,349,6,ACCEPTED,accepted for execution
4,20291,294,378,8,PICKED,picked for inspection
4,20291,294,378,8,ACCEPTED,accepted for execution
5,15,320,353,3,PICKED,picked for inspection
5,15,320,353,3,ACCEPTED,accepted for execution
5,1517,324,164,3,PICKED,picked for inspection
5,1517,324,164,3,ACCEPTED,accepted for execution
5,3019,328,43,4,PICKED,picked for inspection
5,3019,328,43,4,ACCEPTED,accepted for execution
5,5271,334,382,7,PICKED,picked for inspection
5,5271,334,382,7,ACCEPTED,accepted for execution
5,9399,345,1,8,PICKED,picked for inspection
5,9399,345,1,8,ACCEPTED,accepted for execution
5,13904,357,199,8,PICKED,picked for inspection
5,13904,357,199,8,ACCEPTED,accepted for execution
5,18405,369,296,9,PICKED,picked for inspection
5,18405,369,296,9,ACCEPTED,accepted for execution
5,23659,383,229,10,PICKED,picked for inspection
5,23659,383,229,10,ACCEPTED,accepted for execution
6,13,400,24,1,PICKED,picked for inspection
6,13,400,24,1,ACCEPTED,accepted for execution
6,397,401,83,3,PICKED,picked for inspection
6,397,401,83,3,ACCEPTED,accepted for execution
6,1901,405,274,4,PICKED,picked for inspection
6,1901,405,274,4,ACCEPTED,accepted for execution
6,4152,411,206,4,PICKED,picked for inspection
6,4152,411,206,4,ACCEPTED,accepted for execution
6,6405,417,332,5,PICKED,picked for inspection
6,6405,417,332,5,ACCEPTED,accepted for execution
6,9407,425,214,6,PICKED,picked for inspection
6,9407,425,214,6,ACCEPTED,accepted for execution
6,12785,434,399,8,PICKED,picked for inspection
6,12785,434,399,8,ACCEPTED,accepted for execution
6,17289,446,251,8,PICKED,picked for inspection
6,17289,446,251,8,ACCEPTED,accepted for execution
6,21792,458,176,10,PICKED,picked for inspection
6,21792,458,176,10,ACCEPTED,accepted for execution
7,0,480,122,1,PICKED,picked for inspection
7,0,480,122,1,ACCEPTED,accepted for execution
7,383,481,35,2,PICKED,picked for inspection
7,383,481,35,2,ACCEPTED,accepted for execution
7,1512,484,300,3,PICKED,picked for inspection
7,1512,484,300,3,ACCEPTED,accepted for execution
7,3017,488,277,4,PICKED,picked for inspection
7,3017,488,277,4,ACCEPTED,accepted for execution
7,5267,494,252,5,PICKED,picked for inspection
7,5267,494,252,5,ACCEPTED,accepted for execution
7,8269,502,370,6,PICKED,picked for inspection
7,8269,502,370,6,ACCEPTED,accepted for execution
7,11647,511,143,8,PICKED,picked for inspection
7,11647,511,143,8,ACCEPTED,accepted for execution
7,16149,523,344,10,PICKED,picked for inspection
7,16149,523,344,10,ACCEPTED,accepted for execution
7,22151,539,135,10,PICKED,picked for inspection
7,22151,539,135,10,ACCEPTED,accepted for execution
7,28155,555,62,2,PICKED,picked for inspection
7,28155,555,62,2,ACCEPTED,accepted for execution
8,18,560,67,2,PICKED,picked for inspection
8,18,560,67,2,ACCEPTED,accepted for execution
8,1148,563,241,4,PICKED,picked for inspection
8,1148,563,241,4,ACCEPTED,accepted for execution
8,3400,569,12,5,PICKED,picked for inspection
8,3400,569,12,5,ACCEPTED,accepted for execution
8,6404,577,189,6,PICKED,picked for inspection
8,6404,577,189,6,ACCEPTED,accepted for execution
8,9781,586,247,7,PICKED,picked for inspection
8,9781,586,247,7,ACCEPTED,accepted for execution
8,13908,597,225,8,PICKED,picked for inspection
8,13908,597,225,8,ACCEPTED,accepted for execution
8,18412,609,361,10,PICKED,picked for inspection
8,18412,609,361,10,ACCEPTED,accepted for execution
8,24416,625,393,10,PICKED,picked for inspection
8,24416,625,393,10,REJECTED,Mohan cannot finish task within the remaining time
8,24416,625,308,10,PICKED,picked for inspection
8,24416,625,308,10,REJECTED,Mohan cannot finish task within the remaining time
8,24416,625,393,10,PICKED,no other tasks could be accepted-trying to break this task
8,24416,625,393,9,ACCEPTED,broke task into smaller parts-accepted for execution
