sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_240,240,1,2,BackEnd FrontEnd
RandomTask_74,74,1,7,BackEnd Design
RandomTask_393,393,1,10,BackEnd Design
RandomTask_288,288,1,10,BackEnd
RandomTask_141,141,1,8,Design
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_193,193,1,4,Design FrontEnd
