sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_299,299,1,5,Design
RandomTask_295,295,1,7,BackEnd
RandomTask_6,6,1,6,BackEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_90,90,1,4,FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_266,266,1,9,FrontEnd
RandomTask_104,104,1,7,BackEnd FrontEnd
