sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,1,0,121,9,PICKED,picked for inspection
1,1,0,121,9,ACCEPTED,accepted for execution
2,31,80,70,5,PICKED,picked for inspection
2,31,80,70,5,ACCEPTED,accepted for execution
2,4912,93,71,5,PICKED,picked for inspection
2,4912,93,71,5,ACCEPTED,accepted for execution
2,7916,101,209,9,PICKED,picked for inspection
2,7916,101,209,9,ACCEPTED,accepted for execution
3,23,160,80,10,PICKED,picked for inspection
3,23,160,80,10,ACCEPTED,accepted for execution
3,7533,180,124,7,PICKED,picked for inspection
3,7533,180,124,7,ACCEPTED,accepted for execution
3,11663,191,174,7,PICKED,picked for inspection
3,11663,191,174,7,ACCEPTED,accepted for execution
3,15796,202,222,10,PICKED,picked for inspection
3,15796,202,222,10,ACCEPTED,accepted for execution
4,13,240,278,9,PICKED,picked for inspection
4,13,240,278,9,ACCEPTED,accepted for execution
4,7148,259,215,10,PICKED,picked for inspection
4,7148,259,215,10,ACCEPTED,accepted for execution
4,16905,285,333,6,PICKED,picked for inspection
4,16905,285,333,6,ACCEPTED,accepted for execution
4,22908,301,212,10,PICKED,picked for inspection
4,22908,301,212,10,ACCEPTED,accepted for execution
5,14,320,186,7,PICKED,picked for inspection
5,14,320,186,7,ACCEPTED,accepted for execution
5,5656,335,396,8,PICKED,picked for inspection
5,5656,335,396,8,ACCEPTED,accepted for execution
5,13533,356,282,4,PICKED,picked for inspection
5,13533,356,282,4,ACCEPTED,accepted for execution
5,16538,364,145,9,PICKED,picked for inspection
5,16538,364,145,9,ACCEPTED,accepted for execution
5,25541,388,338,5,PICKED,picked for inspection
5,25541,388,338,5,REJECTED,Mohan cannot finish task within the remaining time
5,25541,388,338,5,PICKED,no other tasks could be accepted-trying to break this task
5,25541,388,338,4,ACCEPTED,broke task into smaller parts-accepted for execution
5,25541,388,338,4,ACCEPTED,accepted for execution
6,21,400,292,1,PICKED,picked for inspection
6,21,400,292,1,ACCEPTED,accepted for execution
6,779,402,178,3,PICKED,picked for inspection
6,779,402,178,3,ACCEPTED,accepted for execution
6,3031,408,150,1,PICKED,picked for inspection
6,3031,408,150,1,ACCEPTED,accepted for execution
6,3784,410,350,2,PICKED,picked for inspection
6,3784,410,350,2,ACCEPTED,accepted for execution
6,5663,415,378,8,PICKED,picked for inspection
6,5663,415,378,8,ACCEPTED,accepted for execution
