sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.887945914844649,70,37,43
2,2.185776317333646,149,68,12
3,2.279020425776755,169,74,6
4,2.2602532157047612,179,79,1
5,2.275025278058645,180,79,1
6,2.67363967563756,182,68,12
7,2.6634239935370942,211,79,1
8,2.980944774075765,209,70,10
9,3.5454653795733524,238,67,13
10,3.549892197817006,281,79,1
11,3.6898592338399046,281,76,4
12,3.073089700996678,111,36,44
