sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,0.896179713905295,70,78,2
2,0.8959961770829779,70,78,2
3,0.9207295685724307,70,76,4
4,1.486721338184978,73,49,31
5,2.1318822023047375,111,52,28
6,2.083475356193333,163,78,2
7,2.113145042860558,165,78,2
8,2.6382066439097493,169,64,16
9,2.8477546549835706,208,73,7
10,2.958842763719079,222,75,5
11,3.769006099132377,234,62,18
12,3.735881118182121,299,80,0
13,3.6851660614943866,295,80,0
14,3.1663623916020085,111,35,45
