sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,9,0,204,1,PICKED,picked for inspection
1,9,0,204,1,ACCEPTED,accepted for execution
1,762,2,227,5,PICKED,picked for inspection
1,762,2,227,5,ACCEPTED,accepted for execution
1,5640,15,206,4,PICKED,picked for inspection
1,5640,15,206,4,ACCEPTED,accepted for execution
2,11,80,226,4,PICKED,picked for inspection
2,11,80,226,4,ACCEPTED,accepted for execution
2,3764,90,135,10,PICKED,picked for inspection
2,3764,90,135,10,ACCEPTED,accepted for execution
2,11268,110,103,5,PICKED,picked for inspection
2,11268,110,103,5,ACCEPTED,accepted for execution
3,36,160,290,9,PICKED,picked for inspection
3,36,160,290,9,ACCEPTED,accepted for execution
3,9051,184,220,3,PICKED,picked for inspection
3,9051,184,220,3,ACCEPTED,accepted for execution
3,11312,190,74,7,PICKED,picked for inspection
3,11312,190,74,7,ACCEPTED,accepted for execution
3,16568,204,124,7,PICKED,picked for inspection
3,16568,204,124,7,ACCEPTED,accepted for execution
3,20698,215,174,7,PICKED,picked for inspection
3,20698,215,174,7,ACCEPTED,accepted for execution
3,24829,226,182,3,PICKED,picked for inspection
3,24829,226,182,3,ACCEPTED,accepted for execution
4,17,240,138,3,PICKED,picked for inspection
4,17,240,138,3,ACCEPTED,accepted for execution
4,3027,248,284,10,PICKED,picked for inspection
4,3027,248,284,10,ACCEPTED,accepted for execution
4,12780,274,294,10,PICKED,picked for inspection
4,12780,274,294,10,ACCEPTED,accepted for execution
4,20286,294,158,10,PICKED,picked for inspection
4,20286,294,158,10,REJECTED,Mohan cannot finish task within the remaining time
4,20286,294,224,10,PICKED,picked for inspection
4,20286,294,224,10,REJECTED,Mohan cannot finish task within the remaining time
4,20286,294,119,5,PICKED,picked for inspection
4,20286,294,119,5,ACCEPTED,accepted for execution
4,20286,294,119,5,ACCEPTED,accepted for execution
4,25167,307,129,3,PICKED,picked for inspection
4,25167,307,129,3,ACCEPTED,accepted for execution
4,28173,315,158,8,PICKED,picked for inspection
4,28173,315,158,8,REJECTED,Mohan cannot finish task within the remaining time
4,28173,315,224,10,PICKED,picked for inspection
4,28173,315,224,10,REJECTED,Mohan cannot finish task within the remaining time
4,28173,315,296,9,PICKED,picked for inspection
4,28173,315,296,9,REJECTED,Mohan cannot finish task within the remaining time
4,28173,315,158,8,PICKED,no other tasks could be accepted-trying to break this task
4,28173,315,158,8,REJECTED,could not break this task-Mohan finished for this sprint
5,10,320,58,1,PICKED,picked for inspection
5,10,320,58,1,ACCEPTED,accepted for execution
5,764,322,291,4,PICKED,picked for inspection
5,764,322,291,4,ACCEPTED,accepted for execution
5,4517,332,108,10,PICKED,picked for inspection
5,4517,332,108,10,ACCEPTED,accepted for execution
5,12395,353,56,6,PICKED,picked for inspection
5,12395,353,56,6,ACCEPTED,accepted for execution
5,18401,369,208,2,PICKED,picked for inspection
5,18401,369,208,2,ACCEPTED,accepted for execution
5,20283,374,266,9,PICKED,picked for inspection
5,20283,374,266,9,ACCEPTED,accepted for execution
6,28,400,188,7,PICKED,picked for inspection
6,28,400,188,7,ACCEPTED,accepted for execution
6,6786,418,165,7,PICKED,picked for inspection
6,6786,418,165,7,ACCEPTED,accepted for execution
6,10916,429,373,5,PICKED,picked for inspection
6,10916,429,373,5,ACCEPTED,accepted for execution
