sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,4,0,283,2,PICKED,picked for inspection
1,4,0,283,2,ACCEPTED,accepted for execution
1,6010,16,253,9,PICKED,picked for inspection
1,6010,16,253,9,REJECTED,Mohan cannot finish task within the remaining time
1,6010,16,209,9,PICKED,picked for inspection
1,6010,16,209,9,REJECTED,Mohan cannot finish task within the remaining time
1,6010,16,397,7,PICKED,picked for inspection
1,6010,16,397,7,ACCEPTED,accepted for execution
1,6010,16,397,7,ACCEPTED,accepted for execution
1,27014,72,253,8,PICKED,picked for inspection
1,27014,72,253,8,REJECTED,Mohan cannot finish task within the remaining time
1,27014,72,209,9,PICKED,picked for inspection
1,27014,72,209,9,REJECTED,Mohan cannot finish task within the remaining time
1,27014,72,230,9,PICKED,picked for inspection
1,27014,72,230,9,REJECTED,Mohan cannot finish task within the remaining time
1,27014,72,121,9,PICKED,picked for inspection
1,27014,72,121,9,REJECTED,Mohan cannot finish task within the remaining time
1,27014,72,253,8,PICKED,no other tasks could be accepted-trying to break this task
1,27014,72,253,8,REJECTED,could not break this task-Mohan finished for this sprint
2,13,80,121,9,PICKED,picked for inspection
2,13,80,121,9,ACCEPTED,accepted for execution
3,8,160,253,9,PICKED,picked for inspection
3,8,160,253,9,ACCEPTED,accepted for execution
4,1,240,283,2,PICKED,picked for inspection
4,1,240,283,2,ACCEPTED,accepted for execution
4,3002,248,230,9,PICKED,picked for inspection
4,3002,248,230,9,ACCEPTED,accepted for execution
5,4,320,209,9,PICKED,picked for inspection
5,4,320,209,9,ACCEPTED,accepted for execution
6,0,400,336,3,PICKED,picked for inspection
6,0,400,336,3,ACCEPTED,accepted for execution
7,1,480,234,3,PICKED,picked for inspection
7,1,480,234,3,ACCEPTED,accepted for execution
8,14,560,58,1,PICKED,picked for inspection
8,14,560,58,1,ACCEPTED,accepted for execution
8,1146,563,37,6,PICKED,picked for inspection
8,1146,563,37,6,ACCEPTED,accepted for execution
8,7149,579,222,10,PICKED,picked for inspection
8,7149,579,222,10,ACCEPTED,accepted for execution
9,12,640,322,1,PICKED,picked for inspection
9,12,640,322,1,ACCEPTED,accepted for execution
9,766,642,311,5,PICKED,picked for inspection
9,766,642,311,5,ACCEPTED,accepted for execution
9,5644,655,319,5,PICKED,picked for inspection
9,5644,655,319,5,ACCEPTED,accepted for execution
10,11,720,267,1,PICKED,picked for inspection
10,11,720,267,1,ACCEPTED,accepted for execution
10,772,722,145,9,PICKED,picked for inspection
10,772,722,145,9,ACCEPTED,accepted for execution
10,9774,746,320,6,PICKED,picked for inspection
10,9774,746,320,6,ACCEPTED,accepted for execution
10,17277,766,250,9,PICKED,picked for inspection
10,17277,766,250,9,ACCEPTED,accepted for execution
11,16,800,287,1,PICKED,picked for inspection
11,16,800,287,1,ACCEPTED,accepted for execution
11,772,802,338,5,PICKED,picked for inspection
11,772,802,338,5,ACCEPTED,accepted for execution
11,5649,815,63,5,PICKED,picked for inspection
11,5649,815,63,5,ACCEPTED,accepted for execution
11,10537,828,396,8,PICKED,picked for inspection
11,10537,828,396,8,ACCEPTED,accepted for execution
12,21,880,85,2,PICKED,picked for inspection
12,21,880,85,2,ACCEPTED,accepted for execution
12,1906,885,111,4,PICKED,picked for inspection
12,1906,885,111,4,ACCEPTED,accepted for execution
12,5659,895,169,5,PICKED,picked for inspection
12,5659,895,169,5,ACCEPTED,accepted for execution
12,10537,908,66,10,PICKED,picked for inspection
12,10537,908,66,10,ACCEPTED,accepted for execution
13,14,960,324,1,PICKED,picked for inspection
13,14,960,324,1,ACCEPTED,accepted for execution
13,773,962,353,3,PICKED,picked for inspection
13,773,962,353,3,ACCEPTED,accepted for execution
13,3775,970,175,4,PICKED,picked for inspection
13,3775,970,175,4,ACCEPTED,accepted for execution
13,7531,980,177,5,PICKED,picked for inspection
13,7531,980,177,5,ACCEPTED,accepted for execution
13,12410,993,297,8,PICKED,picked for inspection
13,12410,993,297,8,ACCEPTED,accepted for execution
13,18413,1009,330,10,PICKED,picked for inspection
13,18413,1009,330,10,ACCEPTED,accepted for execution
14,31,1040,185,3,PICKED,picked for inspection
14,31,1040,185,3,ACCEPTED,accepted for execution
14,1541,1044,201,5,PICKED,picked for inspection
14,1541,1044,201,5,ACCEPTED,accepted for execution
14,4548,1052,266,9,PICKED,picked for inspection
14,4548,1052,266,9,ACCEPTED,accepted for execution
14,9802,1066,288,10,PICKED,picked for inspection
14,9802,1066,288,10,ACCEPTED,accepted for execution
15,16,1120,196,1,PICKED,picked for inspection
15,16,1120,196,1,ACCEPTED,accepted for execution
15,398,1121,387,2,PICKED,picked for inspection
15,398,1121,387,2,ACCEPTED,accepted for execution
15,1903,1125,337,3,PICKED,picked for inspection
15,1903,1125,337,3,ACCEPTED,accepted for execution
15,4168,1131,369,6,PICKED,picked for inspection
15,4168,1131,369,6,ACCEPTED,accepted for execution
15,7553,1140,316,4,PICKED,picked for inspection
15,7553,1140,316,4,ACCEPTED,accepted for execution
15,10557,1148,104,7,PICKED,picked for inspection
15,10557,1148,104,7,ACCEPTED,accepted for execution
15,14684,1159,9,6,PICKED,picked for inspection
15,14684,1159,9,6,ACCEPTED,accepted for execution
15,18811,1170,176,10,PICKED,picked for inspection
15,18811,1170,176,10,ACCEPTED,accepted for execution
16,16,1200,171,6,PICKED,picked for inspection
16,16,1200,171,6,ACCEPTED,accepted for execution
16,3396,1209,183,9,PICKED,picked for inspection
16,3396,1209,183,9,ACCEPTED,accepted for execution
16,8649,1223,236,5,PICKED,picked for inspection
16,8649,1223,236,5,ACCEPTED,accepted for execution
16,12405,1233,184,7,PICKED,picked for inspection
16,12405,1233,184,7,ACCEPTED,accepted for execution
16,16533,1244,49,9,PICKED,picked for inspection
16,16533,1244,49,9,ACCEPTED,accepted for execution
17,0,1280,19,2,PICKED,picked for inspection
17,0,1280,19,2,ACCEPTED,accepted for execution
17,1126,1283,394,3,PICKED,picked for inspection
17,1126,1283,394,3,ACCEPTED,accepted for execution
17,2630,1287,107,6,PICKED,picked for inspection
17,2630,1287,107,6,ACCEPTED,accepted for execution
17,6010,1296,244,10,PICKED,picked for inspection
17,6010,1296,244,10,ACCEPTED,accepted for execution
17,12014,1312,216,6,PICKED,picked for inspection
17,12014,1312,216,6,ACCEPTED,accepted for execution
17,15393,1321,334,10,PICKED,picked for inspection
17,15393,1321,334,10,ACCEPTED,accepted for execution
18,34,1360,315,3,PICKED,picked for inspection
18,34,1360,315,3,ACCEPTED,accepted for execution
18,1544,1364,29,5,PICKED,picked for inspection
18,1544,1364,29,5,ACCEPTED,accepted for execution
18,4547,1372,5,6,PICKED,picked for inspection
18,4547,1372,5,6,ACCEPTED,accepted for execution
18,7927,1381,78,9,PICKED,picked for inspection
18,7927,1381,78,9,ACCEPTED,accepted for execution
18,13185,1395,318,6,PICKED,picked for inspection
18,13185,1395,318,6,ACCEPTED,accepted for execution
18,16568,1404,225,8,PICKED,picked for inspection
18,16568,1404,225,8,ACCEPTED,accepted for execution
18,22572,1420,109,9,PICKED,picked for inspection
18,22572,1420,109,9,ACCEPTED,accepted for execution
18,28575,1436,308,8,PICKED,picked for inspection
18,28575,1436,308,8,REJECTED,Mohan cannot finish task within the remaining time
18,28575,1436,308,8,PICKED,no other tasks could be accepted-trying to break this task
18,28575,1436,308,8,REJECTED,could not break this task-Mohan finished for this sprint
19,18,1440,90,4,PICKED,picked for inspection
19,18,1440,90,4,ACCEPTED,accepted for execution
19,2284,1446,390,4,PICKED,picked for inspection
19,2284,1446,390,4,ACCEPTED,accepted for execution
19,5291,1454,132,7,PICKED,picked for inspection
19,5291,1454,132,7,ACCEPTED,accepted for execution
