sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,4,0,90,4,PICKED,picked for inspection
1,4,0,90,4,ACCEPTED,accepted for execution
1,2257,6,299,8,PICKED,picked for inspection
1,2257,6,299,8,ACCEPTED,accepted for execution
1,6762,18,104,7,PICKED,picked for inspection
1,6762,18,104,7,ACCEPTED,accepted for execution
2,8,80,13,1,PICKED,picked for inspection
2,8,80,13,1,ACCEPTED,accepted for execution
2,387,81,27,4,PICKED,picked for inspection
2,387,81,27,4,ACCEPTED,accepted for execution
2,2640,87,347,5,PICKED,picked for inspection
2,2640,87,347,5,ACCEPTED,accepted for execution
2,5642,95,63,5,PICKED,picked for inspection
2,5642,95,63,5,ACCEPTED,accepted for execution
2,8647,103,214,6,PICKED,picked for inspection
2,8647,103,214,6,ACCEPTED,accepted for execution
2,12024,112,221,7,PICKED,picked for inspection
2,12024,112,221,7,ACCEPTED,accepted for execution
2,16153,123,132,2,PICKED,picked for inspection
2,16153,123,132,2,ACCEPTED,accepted for execution
2,17282,126,50,9,PICKED,picked for inspection
2,17282,126,50,9,ACCEPTED,accepted for execution
3,10,160,240,2,PICKED,picked for inspection
3,10,160,240,2,ACCEPTED,accepted for execution
3,1138,163,241,4,PICKED,picked for inspection
3,1138,163,241,4,ACCEPTED,accepted for execution
3,3390,169,110,6,PICKED,picked for inspection
3,3390,169,110,6,ACCEPTED,accepted for execution
3,6769,178,252,5,PICKED,picked for inspection
3,6769,178,252,5,ACCEPTED,accepted for execution
3,9772,186,253,9,PICKED,picked for inspection
3,9772,186,253,9,ACCEPTED,accepted for execution
3,15025,200,264,7,PICKED,picked for inspection
3,15025,200,264,7,ACCEPTED,accepted for execution
3,19154,211,393,10,PICKED,picked for inspection
3,19154,211,393,10,ACCEPTED,accepted for execution
4,13,240,187,3,PICKED,picked for inspection
4,13,240,187,3,ACCEPTED,accepted for execution
4,1515,244,301,6,PICKED,picked for inspection
4,1515,244,301,6,ACCEPTED,accepted for execution
4,4894,253,166,7,PICKED,picked for inspection
4,4894,253,166,7,ACCEPTED,accepted for execution
4,9022,264,118,9,PICKED,picked for inspection
4,9022,264,118,9,ACCEPTED,accepted for execution
4,14277,278,251,8,PICKED,picked for inspection
4,14277,278,251,8,ACCEPTED,accepted for execution
4,18779,290,60,10,PICKED,picked for inspection
4,18779,290,60,10,ACCEPTED,accepted for execution
5,14,320,180,2,PICKED,picked for inspection
5,14,320,180,2,ACCEPTED,accepted for execution
5,1142,323,167,4,PICKED,picked for inspection
5,1142,323,167,4,ACCEPTED,accepted for execution
5,3394,329,57,4,PICKED,picked for inspection
5,3394,329,57,4,ACCEPTED,accepted for execution
5,5648,335,345,6,PICKED,picked for inspection
5,5648,335,345,6,ACCEPTED,accepted for execution
5,9029,344,128,6,PICKED,picked for inspection
5,9029,344,128,6,ACCEPTED,accepted for execution
5,12406,353,278,9,PICKED,picked for inspection
5,12406,353,278,9,ACCEPTED,accepted for execution
5,17664,367,361,10,PICKED,picked for inspection
5,17664,367,361,10,ACCEPTED,accepted for execution
6,16,400,52,1,PICKED,picked for inspection
6,16,400,52,1,ACCEPTED,accepted for execution
6,394,401,197,2,PICKED,picked for inspection
6,394,401,197,2,ACCEPTED,accepted for execution
6,1521,404,36,3,PICKED,picked for inspection
6,1521,404,36,3,ACCEPTED,accepted for execution
6,3025,408,232,3,PICKED,picked for inspection
6,3025,408,232,3,ACCEPTED,accepted for execution
6,4528,412,220,3,PICKED,picked for inspection
6,4528,412,220,3,ACCEPTED,accepted for execution
6,6032,416,312,4,PICKED,picked for inspection
6,6032,416,312,4,ACCEPTED,accepted for execution
6,8284,422,37,6,PICKED,picked for inspection
6,8284,422,37,6,ACCEPTED,accepted for execution
6,11661,431,318,6,PICKED,picked for inspection
6,11661,431,318,6,ACCEPTED,accepted for execution
6,15040,440,294,10,PICKED,picked for inspection
6,15040,440,294,10,ACCEPTED,accepted for execution
7,14,480,352,1,PICKED,picked for inspection
7,14,480,352,1,ACCEPTED,accepted for execution
7,393,481,381,3,PICKED,picked for inspection
7,393,481,381,3,ACCEPTED,accepted for execution
7,1896,485,185,3,PICKED,picked for inspection
7,1896,485,185,3,ACCEPTED,accepted for execution
7,3398,489,177,5,PICKED,picked for inspection
7,3398,489,177,5,ACCEPTED,accepted for execution
7,6401,497,9,6,PICKED,picked for inspection
7,6401,497,9,6,ACCEPTED,accepted for execution
7,9780,506,55,7,PICKED,picked for inspection
7,9780,506,55,7,ACCEPTED,accepted for execution
7,13908,517,105,8,PICKED,picked for inspection
7,13908,517,105,8,ACCEPTED,accepted for execution
8,0,560,150,1,PICKED,picked for inspection
8,0,560,150,1,ACCEPTED,accepted for execution
8,386,561,364,2,PICKED,picked for inspection
8,386,561,364,2,ACCEPTED,accepted for execution
8,1513,564,83,3,PICKED,picked for inspection
8,1513,564,83,3,ACCEPTED,accepted for execution
8,3022,568,274,4,PICKED,picked for inspection
8,3022,568,274,4,ACCEPTED,accepted for execution
8,5275,574,29,5,PICKED,picked for inspection
8,5275,574,29,5,ACCEPTED,accepted for execution
8,8278,582,320,6,PICKED,picked for inspection
8,8278,582,320,6,ACCEPTED,accepted for execution
8,11657,591,279,8,PICKED,picked for inspection
8,11657,591,279,8,ACCEPTED,accepted for execution
8,16160,603,86,5,PICKED,picked for inspection
8,16160,603,86,5,ACCEPTED,accepted for execution
8,19163,611,256,10,PICKED,picked for inspection
8,19163,611,256,10,ACCEPTED,accepted for execution
9,1,640,305,1,PICKED,picked for inspection
9,1,640,305,1,ACCEPTED,accepted for execution
9,387,641,307,3,PICKED,picked for inspection
9,387,641,307,3,ACCEPTED,accepted for execution
9,1890,645,365,3,PICKED,picked for inspection
9,1890,645,365,3,ACCEPTED,accepted for execution
9,3393,649,370,6,PICKED,picked for inspection
9,3393,649,370,6,ACCEPTED,accepted for execution
9,6771,658,96,7,PICKED,picked for inspection
9,6771,658,96,7,ACCEPTED,accepted for execution
